names,places,links,imgs,popularity,scores,addresses
大冒险号大堡礁游船,凯恩斯,https://you.ctrip.com/sight/cairns453/2482443.html,https://dimg04.c-ctrip.com/images/0ww5512000agc2dv96029_C_220_140.jpg,5.0,4.7,"One Spence Street | Cairns Reef Fleet Terminal, Cairns, Queensland 4870, Australia"
库兰达考拉花园,凯恩斯,https://you.ctrip.com/sight/kuranda16458/1831898.html,https://dimg04.c-ctrip.com/images/10030t000000iik1v75AA_C_220_140.jpg,5.0,4.5,PO Box 214，Clifton Beach QLD 4879
大猫号绿岛大堡礁游船,凯恩斯,https://you.ctrip.com/sight/cairns453/2481375.html,https://dimg04.c-ctrip.com/images/100q0i0000009so1eB4D4_C_220_140.jpg,4.6,4.7,"Reef Fleet Terminal, 1 Spence St, Cairns City QLD 4870"
莫迪游乐园,凯恩斯,https://you.ctrip.com/sight/cairns453/1744901.html,https://dimg04.c-ctrip.com/images/0ww2i120009rl780n7202_C_220_140.jpg,4.4,4.4,"Cairns City QLD 4870, Australia"
拜伦瀑布,凯恩斯,https://you.ctrip.com/sight/kuranda16458/1699408.html,https://dimg04.c-ctrip.com/images/0100c120009fqk4ta5780_C_220_140.jpg,4.5,4.2,"Centenary Park, Coondoo St, Kuranda QLD 4881, Australia"
凯恩斯地区美术馆,凯恩斯,https://you.ctrip.com/sight/cairns453/132041.html,https://dimg04.c-ctrip.com/images/100h0m000000dpbnzE313_C_220_140.jpg,4.3,4.6,"40 Abbott St, Cairns City QLD 4870, Australia"
水晶瀑布,凯恩斯,https://you.ctrip.com/sight/redlynch57718/1409967.html,https://dimg04.c-ctrip.com/images/100u1f000001gq90k59D2_C_220_140.jpg,4.3,4.4,"The Rocks Rd, Cairns QLD 4870"
城市广场,凯恩斯,https://you.ctrip.com/sight/cairns453/132038.html,https://dimg04.c-ctrip.com/images/100i1f000001gp4zi3F7D_C_220_140.jpg,4.2,4.2,"Lake St & Shields St, Cairns"
梦幻丽礁号大堡礁游轮,凯恩斯,https://you.ctrip.com/sight/cairns453/4841025.html,https://dimg04.c-ctrip.com/images/0ww3612000agcrigoC043_C_220_140.jpg,4.1,5,"Reef Fleet Terminal, 1 Spence St, Cairns City QLD 4870 Australia"
哈特利鳄鱼探险公园,凯恩斯,https://you.ctrip.com/sight/wangetti1473064/22954.html,https://dimg04.c-ctrip.com/images/100d1f000001gota2F63C_C_220_140.jpg,5.0,4.5,"Captain Cook Hwy, Wangetti QLD 4871, Australia"
三圣湾海滩,凯恩斯,https://you.ctrip.com/sight/cairns453/1692525.html,https://dimg04.c-ctrip.com/images/100s1f000001gx7hw672D_C_220_140.jpg,4.1,4.3,"Trinity Beach QLD 4879, Australia"
米迦勒礁,凯恩斯,https://you.ctrip.com/sight/cairns453/1744804.html,https://dimg04.c-ctrip.com/images/100p1f000001gpgkn65FD_C_220_140.jpg,3.8,4.4,"Michaelmas Cay, 4805, Australia"
澳大利亚蝴蝶保护区,凯恩斯,https://you.ctrip.com/sight/kuranda16458/1699407.html,https://dimg04.c-ctrip.com/images/0ww5912000a9u6kok5377_C_220_140.jpg,3.9,4.5,"8 Rob Veivers Dr, Kuranda, Queensland 4881, Australia"
库兰达雀鸟世界,凯恩斯,https://you.ctrip.com/sight/kuranda16458/1699409.html,https://dimg04.c-ctrip.com/images/100k0m000000drxy57AFE_C_220_140.jpg,3.8,4.5,"Rob Vievers Drive, Kuranda Heritage Markets, Kuranda, Queensland, 4872"
Tanks Arts Centre,凯恩斯,https://you.ctrip.com/sight/edgehill57717/22952.html,https://dimg04.c-ctrip.com/images/10071f000001h6znh3AA9_C_220_140.jpg,3.6,4.2,"46 Collins Ave., Edge Hill QLD 4870"
库克船长高速公路,凯恩斯,https://you.ctrip.com/sight/aeroglen1524278/110577.html,https://dimg04.c-ctrip.com/images/10071f000001h702x93B8_C_220_140.jpg,3.6,4.5,"Captain Cook Hwy,Cairns"
巴伦峡谷国家公园,凯恩斯,https://you.ctrip.com/sight/kuranda16458/1498003.html,https://dimg04.c-ctrip.com/images/0105f120008izhdayC5C8_C_220_140.jpg,3.5,4.8,"Wrights Lookout Rd, Kuranda QLD 4881澳大利亚"
无花果树游乐园,凯恩斯,https://you.ctrip.com/sight/cairns453/1748206.html,https://dimg04.c-ctrip.com/images/100h0z000000nk7nv40E2_C_220_140.jpg,3.5,4.2,"34-38 Esplanade, Cairns City QLD 4870, Australia"
ZOO TO YOU HQ - Discovery Cent...,凯恩斯,https://you.ctrip.com/sight/cairns453/2119058.html,https://dimg04.c-ctrip.com/images/ww0f1e000001ey6aqB15B_C_220_140.png,3.3,4.4,"The Pier Shopping Centre, Cairns, Queensland 4870, Australia"
凯恩斯当代艺术中心,凯恩斯,https://you.ctrip.com/sight/cairns453/1699377.html,https://dimg04.c-ctrip.com/images/100i1f000001gp3lp6D12_C_220_140.jpg,3.2,4.1,"96 Abbott St, Cairns City QLD 4870"
AJ Hackett雨林蹦极,凯恩斯,https://you.ctrip.com/sight/smithfield2126203/2472780.html,https://dimg04.c-ctrip.com/images/100d0z000000njwrz79E1_C_220_140.jpg,3.2,4.5,"Lot 2 End of, McGregor Rd, Smithfield QLD 4878"
Coral Sea Dreaming Dive and Sa...,凯恩斯,https://you.ctrip.com/sight/cairns453/2475305.html,https://dimg04.c-ctrip.com/images/0ww2i120008ypcnezE6C2_C_220_140.jpg,3.2,4.5,"Marlin Marina, Finger, A02, Cairns City QLD 4870澳大利亚"
Centenary Lakes Botanic Garden...,凯恩斯,https://you.ctrip.com/sight/edgehill57717/1744187.html,https://dimg04.c-ctrip.com/images/0ww6a120006oj92lbC07D_C_220_140.jpg,3.1,4.8,"132 Woodward Street | Edge Hill, Cairns, Queensland 4870, Australia"
Foaming Fury,凯恩斯,https://you.ctrip.com/sight/bungalow1524289/5675385.html,https://dimg04.c-ctrip.com/images/0ww4s120008yao3g9E939_C_220_140.jpg,3.1,,"凯恩斯, 澳大利亚"
Billy Tea Safaris,凯恩斯,https://you.ctrip.com/sight/parramattapark1524286/4753189.html,https://dimg04.c-ctrip.com/images/ww0a1f000001gqgxl4F7B_C_220_140.png,2.9,,"287 Draper St, Parramatta Park QLD 4870澳大利亚"
Reef Experience,凯恩斯,https://you.ctrip.com/sight/cairns453/4903508.html,https://dimg04.c-ctrip.com/images/0ww69120008z0gy1uAE73_C_220_140.jpg,2.9,,"凯恩斯, 澳大利亚"
雷霆探险,凯恩斯,https://you.ctrip.com/sight/cairns453/2475477.html,https://dimg04.c-ctrip.com/images/0ww37120008ybc8tl1E97_C_220_140.jpg,2.9,,"Counter 6, Reef Fleet Terminal, 1 Spence St, Cairns City QLD 4870"
Raging Thunder Adventures,凯恩斯,https://you.ctrip.com/sight/caravonica57720/62033371.html,https://dimg04.c-ctrip.com/images/0ww37120008ybc8tl1E97_C_220_140.jpg,2.9,,"Tully, 澳大利亚"
维多利亚山,惠灵顿,https://you.ctrip.com/sight/mountvictoria2127825/25413.html,https://dimg04.c-ctrip.com/images/0100p120008g00eheABA9_C_220_140.jpg,7.4,4.5,"Alexandra Lookout Rd, Wellington 6001, New Zealand"
新西兰蒂帕帕国家博物馆,惠灵顿,https://you.ctrip.com/sight/tearo2127800/25415.html,https://dimg04.c-ctrip.com/images/100ahk124ddbudcy8CE83_C_220_140.jpg,7.5,4.5,"55 Cable St, Wellington 6011, New Zealand"
惠灵顿植物园,惠灵顿,https://you.ctrip.com/sight/kelburn2127922/134013.html,https://dimg04.c-ctrip.com/images/0101h120008jpqg6t58AF_C_220_140.jpg,6.5,4.5,"101 Glenmore Street, Kelburn, Wellington 6012, New Zealand"
单轨缆车,惠灵顿,https://you.ctrip.com/sight/wellingtoncentral2127814/134009.html,https://dimg04.c-ctrip.com/images/100r0r000000gsislB66D_C_220_140.jpg,5.9,4.3,"280 Lambton Quay, Wellington"
惠灵顿国会大厦,惠灵顿,https://you.ctrip.com/sight/pipitea2127779/25414.html,https://dimg04.c-ctrip.com/images/10011f000001h38pv0DE0_C_220_140.jpg,6.5,4.4,"Pipitea, Wellington 6160"
古巴街,惠灵顿,https://you.ctrip.com/sight/tearo2127800/1743877.html,https://dimg04.c-ctrip.com/images/1009hk1151xi17zar8F47_C_220_140.jpg,6.5,4.3,"Cuba Street, Te Aro, Wellington 6011, New Zealand"
维塔工作室,惠灵顿,https://you.ctrip.com/sight/miramar2127765/1684631.html,https://dimg04.c-ctrip.com/images/0101y120009e35pbh7091_C_220_140.jpg,6.2,4.3,"21 Camperdown Road, Miramar, Wellington 6022, New Zealand"
东方湾,惠灵顿,https://you.ctrip.com/sight/orientalbay2128180/1646883.html,https://dimg04.c-ctrip.com/images/01045120009ey0ggw2475_C_220_140.jpg,6.3,4.6,"Oriental Parade, Wellington 6001, New Zealand"
惠灵顿城市和海洋博物馆,惠灵顿,https://you.ctrip.com/sight/wellingtoncentral2127814/134032.html,https://dimg04.c-ctrip.com/images/0ww1x120006nwonv6FE34_C_220_140.jpg,5.8,4.4,"Wellington, New Zealand"
库克海峡渡轮,惠灵顿,https://you.ctrip.com/sight/pipitea2127779/1512696.html,https://dimg04.c-ctrip.com/images/10071f000001h6xrsE07C_C_220_140.jpg,5.1,4.3,"Cook Strait Ferries, Waterloo Quay, Wellington Central, Wellington"
惠灵顿动物园,惠灵顿,https://you.ctrip.com/sight/newtown2127829/134015.html,https://dimg04.c-ctrip.com/images/100213000000v8o8s0D6A_C_220_140.jpg,5.8,4.2,"200 Daniell Street, Newtown, Wellington 6021, New Zealand"
卡特天文台,惠灵顿,https://you.ctrip.com/sight/kelburn2127922/134030.html,https://dimg04.c-ctrip.com/images/10090r000000gwkjg4448_C_220_140.jpg,5.5,4.4,40 Salamanca Rd， Kelburn， Wellington 6012
惠灵顿中心码头,惠灵顿,https://you.ctrip.com/sight/wellingtoncentral2127814/1966057.html,https://dimg04.c-ctrip.com/images/0102t120008j6xk5g837E_C_220_140.jpg,5.4,4.5,"12 Queens Wharf, Wellington, New Zealand"
缆车博物馆,惠灵顿,https://you.ctrip.com/sight/kelburn2127922/1747313.html,https://dimg04.c-ctrip.com/images/0ww0a120006ouiuvfDA9F_C_220_140.jpg,5.3,4.6,"1A Upland Road, Kelburn, Wellington 6012, New Zealand"
新西兰国家战争纪念馆,惠灵顿,https://you.ctrip.com/sight/mountcook2128613/1966008.html,https://dimg04.c-ctrip.com/images/0ww3k1200090ke67f843A_C_220_140.jpg,5.2,4.3,"Taranaki Street, Mount Cook, Wellington 6021"
奥塔里植物园,惠灵顿,https://you.ctrip.com/sight/wilton2127951/25444.html,https://dimg04.c-ctrip.com/images/0ww5i120006oqdrku5878_C_220_140.jpg,5.1,4.5,"160 Wilton Road, Wilton, Wellington, New Zealand"
旧圣保罗教堂,惠灵顿,https://you.ctrip.com/sight/pipitea2127779/134011.html,https://dimg04.c-ctrip.com/images/0106d120008gt7uy8C5F5_C_220_140.jpg,5.2,4.3,"34 Mulgrave Street, Pipitea, Wellington 6011, New Zealand"
旧政府大楼,惠灵顿,https://you.ctrip.com/sight/pipitea2127779/134026.html,https://dimg04.c-ctrip.com/images/100v1f000001h1d6wB329_C_220_140.jpg,5.0,4.2,55 Lambton Quay，Wellington，6011
西兰蒂亚生动植物保护区,惠灵顿,https://you.ctrip.com/sight/kelburn2127922/137278.html,https://dimg04.c-ctrip.com/images/01013120008ilzy5r9E42_C_220_140.jpg,4.9,4.2,"Zealandia, 53 Waiapu Rd, Karori, Wellington"
惠灵顿跨海人行桥,惠灵顿,https://you.ctrip.com/sight/wellingtoncentral2127814/1743883.html,https://dimg04.c-ctrip.com/images/0ww5d120006oibkyn101B_C_220_140.jpg,4.9,4.3,"Civic Square, Wellington, WGN 6001 New Zealand"
惠灵顿城市艺术馆,惠灵顿,https://you.ctrip.com/sight/wellingtoncentral2127814/1742209.html,https://dimg01.c-ctrip.com/images/0105q120008id0htb5B50_C_220_140.jpg,4.8,4.1,"Wellington, New Zealand"
马卡拉海滩,惠灵顿,https://you.ctrip.com/sight/makarabeach2128045/1743880.html,https://dimg04.c-ctrip.com/images/100m1f000001gzlr374A0_C_220_140.jpg,4.6,4.3,"Makara Rd, Wellington 6005, New Zealand"
东方海滨大道,惠灵顿,https://you.ctrip.com/sight/orientalbay2128180/1965671.html,https://dimg04.c-ctrip.com/images/100b1f000001gsm8t869C_C_220_140.jpg,4.6,4.4,新西兰惠灵顿市内
Petone海滩,惠灵顿,https://you.ctrip.com/sight/petone1524987/1743850.html,https://dimg04.c-ctrip.com/images/0ww6n120006oidm6bA54D_C_220_140.jpg,4.6,4.9,"The Esplanade, Petone, Lower Hutt 5012"
维塔洞穴,惠灵顿,https://you.ctrip.com/sight/miramar2127765/137481.html,https://dimg04.c-ctrip.com/images/0103p12000a9aaa2qBD05_C_220_140.jpg,4.5,4.6,"1 Weka Street, Miramar, Wellington 6022, New Zealand"
惠灵顿i-SITE 游客信息中心,惠灵顿,https://you.ctrip.com/sight/wellingtoncentral2127814/1745001.html,https://dimg04.c-ctrip.com/images/0ww5z120006omouvk4184_C_220_140.jpg,4.3,4.4,"18/32 Manners Street | Inside DOC Visitor Centre, Wellington 6011, New Zealand"
惠灵顿城市步道,惠灵顿,https://you.ctrip.com/sight/mountvictoria2127825/1745412.html,https://dimg04.c-ctrip.com/images/0ww5x120006oo15ifF778_C_220_140.jpg,4.2,4.6,"Wellington, New Zealand"
玛提尤／萨姆斯岛,惠灵顿,https://you.ctrip.com/sight/lowerhutt17058/1745235.html,https://dimg04.c-ctrip.com/images/0ww0r120006onr2de0562_C_220_140.jpg,4.1,4.7,新西兰威靈頓地區玛提尤／萨姆斯岛邮政编码: 5012
惠灵顿国家图书馆,惠灵顿,https://you.ctrip.com/sight/thorndon2127938/134029.html,https://dimg04.c-ctrip.com/images/ww071e000001flww3D6FA_C_220_140.jpg,4.0,4.3,"70 Molesworth St, Thorndon, Wellington 6011"
凯托克地区公园,惠灵顿,https://you.ctrip.com/sight/kaitoke2128314/134035.html,https://dimg04.c-ctrip.com/images/100a1f000001grk1gFA70_C_220_140.jpg,5.1,4.6,"Akatarawa Valley, Upper Hutt"
