names,places,ranks,scores,address,links,imgs
新八佰伴百货,澳门,4,4.5,澳门半岛苏亚利斯博士大马路90号,https://you.ctrip.com/shopping/macau39/1358062.html,https://dimg04.c-ctrip.com/images/0104312000a3ws6pj88A8_C_220_140.jpg
四季名店,澳门,5,4.6,澳门路氹望德圣母湾大马路澳门百利宫酒店,https://you.ctrip.com/shopping/macau39/14483.html,https://dimg04.c-ctrip.com/images/01A0f120008qovmjk3E01_C_220_140.jpg
莎莎（新威尼斯人店）,澳门,6,4.7,"澳门威尼斯人度假村大运河购物中心2318,2320及2322号铺",https://you.ctrip.com/shopping/macau39/10465.html,https://dimg04.c-ctrip.com/images/100k0g0000007oq9h5F44_C_220_140.jpg
莎莎（议事亭店）,澳门,7,4.5,澳门议事亭前地18-20A号中华商业大厦地下,https://you.ctrip.com/shopping/macau39/10472.html,https://dimg04.c-ctrip.com/images/0101j120008kx0yzo8248_C_220_140.jpg
伦敦人购物中心,澳门,8,4.6,澳门伦敦人，澳门路氹连贯公路,https://you.ctrip.com/shopping/macau39/14482.html,https://dimg04.c-ctrip.com/images/100f0c0000006b58j95F6_C_220_140.jpg
红街市,澳门,9,4.7,澳门罅些喇提督大马路,https://you.ctrip.com/shopping/macau39/1448276.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M06/13/CA/CggYHVaE3W6ACGBeAACyBAYVTCM628_C_220_140.jpg
楼上（澳门广场店）,澳门,10,4.7,澳门殷皇子大马路43-53A号澳门广场2楼,https://you.ctrip.com/shopping/macau39/1453545.html,https://dimg04.c-ctrip.com/images/100f0c00000067yg818CB_C_220_140.jpg
英皇珠宝（澳门英皇娱乐酒店2A-2...,澳门,11,4.7,商业大马路288号英皇娱乐酒店地下2A-2B号店,https://you.ctrip.com/shopping/macau39/19649.html,https://dimg04.c-ctrip.com/images/100n0g0000007otjo85FD_C_220_140.jpg
雅丽—国际品牌免税店（威尼斯人...,澳门,12,4.2,"""澳门威尼斯人购物中心圣狮街203号铺, 澳门威尼斯人-度假村-酒店""",https://you.ctrip.com/shopping/macau39/7663.html,https://dimg04.c-ctrip.com/images/01050120008e5xh1uF890_C_220_140.jpg
周大福（澳门总行店）,澳门,13,4.5,新马路328号,https://you.ctrip.com/shopping/macau39/8150.html,https://dimg04.c-ctrip.com/images/100e0g0000007ospjA2F5_C_220_140.jpg
大三巴手信街,澳门,14,4.6,澳门半岛大三巴街,https://you.ctrip.com/shopping/macau39/136028.html,https://dimg04.c-ctrip.com/images/100t1h000001hl17jD62A_C_220_140.jpg
新濠大道,澳门,15,4.3,澳门路氹连贯公路新濠天地,https://you.ctrip.com/shopping/macau39/136030.html,https://dimg04.c-ctrip.com/images/100d0z000000nd4zbC6B9_C_220_140.jpg
钜记手信（官也街店）,澳门,16,4.4,澳门 凼仔官也街11-13号地下,https://you.ctrip.com/shopping/macau39/1448077.html,https://dimg04.c-ctrip.com/images/100b1g000001h9gq76B72_C_220_140.jpg
新濠影汇购物大道,澳门,17,4.6,澳门路氹连贯公路新濠影汇度假村,https://you.ctrip.com/shopping/macau39/1453567.html,https://dimg04.c-ctrip.com/images/100q0c0000006b2z7A40B_C_220_140.jpg
卓悦（板樟堂街店）,澳门,18,4.3,澳门半岛板樟堂街5B-7号,https://you.ctrip.com/shopping/macau39/1365927.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0A/96/F6/CghzflS1K8yAOV3DAAHTs54DqS8532_C_220_140.jpg
钜记手信（兴华大厦店）,澳门,19,4.5,澳门大三巴街24A-24B号兴华大厦地下,https://you.ctrip.com/shopping/macau39/137917.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M00/60/2D/CghzflTApOOAPi-vAAMncSDbFpo393_C_220_140.jpg
边度有书,澳门,20,4.7,澳门半岛议事亭前地31号永兴大厦1A,https://you.ctrip.com/shopping/macau39/1365899.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0A/96/F2/CghzflS1K6GALGtZAAEFBwdZt9s586_C_220_140.jpg
官也墟,澳门,21,4.4,澳门氹仔官也街33-35号地下,https://you.ctrip.com/shopping/macau39/1448091.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M09/C1/EB/CggYHVaDRfOATT5kAADM5JLR6Mc978_C_220_140.jpg
大创百货（关闸店）,澳门,22,4.1,澳门半岛关闸骑士大马路334号信达广场2座B2,https://you.ctrip.com/shopping/macau39/1358063.html,https://dimg04.c-ctrip.com/images/01A0d22158bpnfnhc7934_C_220_140.jpg
澳⻔壹号广塲,澳门,23,4.7,澳门外港新填海区沙格斯大马路（美高梅和永利之间，从美高梅内部可直达）,https://you.ctrip.com/shopping/macau39/136026.html,https://dimg01.c-ctrip.com/images/01A4l2224tf5mo5o0FF4C_C_220_140.jpg
永利澳门,澳门,24,4.4,外港镇海区仙德丽街永利酒店内(近城市日前地),https://you.ctrip.com/shopping/macau39/138074.html,https://dimg04.c-ctrip.com/images/0106n12000a74gtke13DD_C_220_140.jpg
点睛品（周生生集团澳门银河店）,澳门,25,4.3,澳门路凼”澳门银河“综合渡假城第一期G016号,https://you.ctrip.com/shopping/macau39/10192.html,https://dimg04.c-ctrip.com/images/10080d0000006xbcjAD77_C_220_140.jpg
周大福（澳门第三分行店）,澳门,26,4.1,澳门殷皇子大马路42-50号,https://you.ctrip.com/shopping/macau39/8152.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M01/97/21/CghzfFS1LMWAC125AACHO-SMOdo516_C_220_140.jpg
钜记手信（大三巴店）,澳门,27,4.5,澳门半岛大三巴街20A培基大厦地下,https://you.ctrip.com/shopping/macau39/1448076.html,https://dimg04.c-ctrip.com/images/0104z120008dqmpkr6737_C_220_140.jpg
施华洛世奇（澳门美高梅店）,澳门,28,4.6,澳门外港新填海区孙逸仙大马路澳门美高梅地下,https://you.ctrip.com/shopping/macau39/13022.html,https://dimg04.c-ctrip.com/images/100r0h0000008p1czDE17_C_220_140.jpg
卓悦(大三巴街店),澳门,29,4.3,大三巴街11-11A华发大夏地下(近大三巴街),https://you.ctrip.com/shopping/macau39/1365850.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0B/9D/09/CghzgFS1K1qAN6Z3AAHrCcLVJ7A160_C_220_140.jpg
咀香园饼家（大三巴街店）,澳门,30,4.5,澳门半岛大三巴街28号E,https://you.ctrip.com/shopping/macau39/1366186.html,https://dimg04.c-ctrip.com/images/100q1b000001bsze8B4FD_C_220_140.jpg
皇权免税店,澳门,31,4.6,澳门氹仔澳门国际机场禁区内北侧(闸口5至8),https://you.ctrip.com/shopping/macau39/2103347.html,https://dimg08.c-ctrip.com/images/100b0g0000007tqgm6106_C_220_140.jpg
钜记手信（银河百老汇店）,澳门,32,4.6,澳门 路凼西提圆形地百老汇酒店商品E－G035铺,https://you.ctrip.com/shopping/macau39/1453572.html,https://dimg04.c-ctrip.com/images/10080p000000fxbnf13E0_C_220_140.jpg
周大福（澳门伦敦人店）,澳门,33,4.2,中国澳门路凼连贯公路澳门伦敦人伦敦人购物中心1楼1015及1016号铺,https://you.ctrip.com/shopping/macau39/8147.html,https://dimg04.c-ctrip.com/images/0106l120008e8rkfw266E_C_220_140.jpg
英皇珠宝（澳门威尼斯人）,澳门,34,4.9,威尼斯人度假村酒店威尼斯人购物中心圣狮街200号店,https://you.ctrip.com/shopping/macau39/19637.html,https://dimg08.c-ctrip.com/images/100s0a0000004jk12C9C0_C_220_140.jpg
DFA免税店（澳门威尼斯人酒店一...,澳门,35,3.8,澳门威尼斯人威尼斯人酒店大运河购物中心1楼1023-1027号铺（西翼大堂威尼斯人免费接驳巴士下客点 直上扶梯）,https://you.ctrip.com/shopping/macau39/784048.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/9C/E7/CghzgVS1LEmAIa9hAABjHhyKHnc286_C_220_140.jpg
钜记饼家(福隆新街总店),澳门,36,4.7,澳门新马路福隆新街70- 72号地下(近佛笑楼),https://you.ctrip.com/shopping/macau39/1358065.html,https://dimg04.c-ctrip.com/images/1002hk124i556lf40DCB6_C_220_140.jpg
卡地亚（永利澳门店）,澳门,37,4.7,澳门半岛外港填海区仙德丽街永利澳门酒店名店街34号店,https://you.ctrip.com/shopping/macau39/782803.html,https://dimg01.c-ctrip.com/images/zd0814000000wlfiz8B17_C_220_140.jpg
大创百货(板樟堂店),澳门,38,4.5,板樟堂13号信达堡地库1-4层(近板樟堂巷),https://you.ctrip.com/shopping/macau39/1358064.html,https://dimg04.c-ctrip.com/images/100b180000014kmsb3D2C_C_220_140.jpg
周大福（澳门银河分行店）,澳门,39,4.4,澳门路凼城望德圣母湾大马路「澳门银河」渡假城G006号铺,https://you.ctrip.com/shopping/macau39/8146.html,https://dimg08.c-ctrip.com/images/100u0h0000008oowx8AE4_C_220_140.jpg
LOUIS VUITTON(永利澳门店),澳门,40,4.6,外港填海区仙德丽街永利澳门酒店1楼,https://you.ctrip.com/shopping/macau39/1358054.html,https://dimg04.c-ctrip.com/images/0100d120008e51gi1411E_C_220_140.jpg
卡莱美（高士德大马路店）,澳门,41,4.3,高士德大马路81-81A、83号,https://you.ctrip.com/shopping/macau39/20228.html,https://dimg07.c-ctrip.com/images/100c0h0000008pirb97A1_C_220_140.jpg
来来超级巿场(澳门广场店),澳门,42,4.7,南湾罗保博士街2-16A号澳门广场２楼,https://you.ctrip.com/shopping/macau39/1358053.html,https://dimg04.c-ctrip.com/images/0102z120008e7g2t07A3E_C_220_140.jpg
DFS旗下澳门T广场（新濠天地店）,澳门,43,4.3,澳门路凼连贯公路新濠天地新濠大道,https://you.ctrip.com/shopping/macau39/14458.html,https://dimg04.c-ctrip.com/images/0100w120008rrv4ie01A9_C_220_140.jpg
周大福（澳门第九分行）,澳门,44,4.0,澳門新马路66号,https://you.ctrip.com/shopping/macau39/8151.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg
玩具反斗城,澳门,45,4.6,澳门旅游塔会展娱乐中心2楼,https://you.ctrip.com/shopping/macau39/1358057.html,https://dimg04.c-ctrip.com/images/0105j1200094ofgbwA2D6_C_220_140.jpg
台北101购物中心,台北,1,4.7,台湾省台北市信义区市府路45号,https://you.ctrip.com/shopping/taipeicity360/9363.html,https://dimg04.c-ctrip.com/images/fd/tg/g5/M02/42/79/CggYr1b-IPeAFj_UAAH7D7Nis4M958_C_220_140.jpg
太平洋SOGO百货（忠孝东路馆）,台北,2,4.6,台北市忠孝东路四段45号,https://you.ctrip.com/shopping/taipeicity360/1357289.html,https://dimg04.c-ctrip.com/images/fd/tg/g5/M05/3F/FB/CggYr1b-GoCAJYAXAAG4gs-qOc4813_C_220_140.jpg
信义商圈,台北,3,4.8,台北市信义区松寿路,https://you.ctrip.com/shopping/taipeicity360/56924.html,https://dimg04.c-ctrip.com/images/100l0p000000fon4s39D6_C_220_140.jpg
昇恒昌免税店（内湖旗舰店）,台北,4,4.4,台北市内湖区金庄路129号,https://you.ctrip.com/shopping/taipeicity360/7700.html,https://dimg04.c-ctrip.com/images/10030g0000007os902967_C_220_140.jpg
微风广场,台北,5,4.5,台北市松山区复兴南路一段39号(捷运忠孝复兴站5号出口),https://you.ctrip.com/shopping/taipeicity360/1357301.html,https://dimg04.c-ctrip.com/images/100i0v000000jhu4pF33F_C_220_140.jpg
台北地下街,台北,6,4.4,台北市中正区市民大道一段100号B1,https://you.ctrip.com/shopping/taipeicity360/1357302.html,https://dimg04.c-ctrip.com/images/01069120008dq7q3z5EA4_C_220_140.jpg
周大福（台北崇光敦化馆分行）,台北,7,4.5,台北市大安区敦化南路一段246号 太平洋崇光百货敦化馆B1楼周大福专柜,https://you.ctrip.com/shopping/taipeicity360/8137.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/1D/3E/CghzfFW1_ECAPUnfAAZIzENniNo216_C_220_140.jpg
统一阪急百货（台北店）,台北,8,4.5,台北市忠孝东路五段8号,https://you.ctrip.com/shopping/taipeicity360/1357309.html,https://dimg04.c-ctrip.com/images/100e1g000001h7dgoF603_C_220_140.jpg
新光三越（台北南西店）,台北,9,4.4,台北市中山区南京西路12号,https://you.ctrip.com/shopping/taipeicity360/150000.html,https://dimg04.c-ctrip.com/images/100dhk1434u0s7ofk1539_C_220_140.jpg
新光三越（台北站前店）,台北,10,4.4,台北市中正区忠孝西路一段66号,https://you.ctrip.com/shopping/taipeicity360/1446533.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/9C/90/CghzgFS1J6uAWxSLAACcJSk76MQ267_C_220_140.jpg
京华城购物中心,台北,11,4.2,台北市松山区八德路四段138号,https://you.ctrip.com/shopping/taipeicity360/1357328.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/9C/8A/CghzgVS1KOWAOGQMAADFmVpOA_0099_C_220_140.jpg
万年百货商场,台北,12,4.3,台北市万华区西宁南路70号,https://you.ctrip.com/shopping/taipeicity360/133105.html,https://dimg04.c-ctrip.com/images/100q0n000000e1a5j132F_C_220_140.jpg
佳德糕饼,台北,13,4.7,台北市南京东路五段88号,https://you.ctrip.com/shopping/taipeicity360/1357311.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/92/0D/CghzgVTFl--AbMIXAAGeTGDuSDw973_C_220_140.jpg
天母商圈,台北,14,4.5,台北市中山北路六、七段、天母东、西、北路与忠诚路附近,https://you.ctrip.com/shopping/taipeicity360/1447406.html,https://dimg08.c-ctrip.com/images/100e1g000001h7dgoF603_C_220_140.jpg
微热山丘（台北民生公园店）,台北,15,4.7,台北市民生东路五段36巷4弄1号1楼,https://you.ctrip.com/shopping/taipeicity360/1363161.html,https://dimg04.c-ctrip.com/images/100q1d000001elnri6CB3_C_220_140.jpg
糖村（台北101店）,台北,16,4.5,台北市信义区市府路45号（101购物中心地下1楼）,https://you.ctrip.com/shopping/taipeicity360/1363162.html,https://dimg04.c-ctrip.com/images/100n1b000001bz4l2C256_C_220_140.jpg
忠孝东路商圈,台北,17,4.6,台北市中正区忠孝东路周边,https://you.ctrip.com/shopping/taipeicity360/139332.html,https://dimg04.c-ctrip.com/images/100o1f000001gp51dCF0C_C_220_140.jpg
台北犁记,台北,18,4.6,台北市长安东路二段67号,https://you.ctrip.com/shopping/taipeicity360/1449899.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M01/7B/65/CggYHFbXzRuAB5yWAAOZk3dcPZs432_C_220_140.jpg
好样本事,台北,19,4.6,台北市忠孝东路四段181巷40弄13号,https://you.ctrip.com/shopping/taipeicity360/150044.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M06/8B/25/Cghzf1Ww3eGALQv5AArGQmPMMcA315_C_220_140.jpg
诚品生活（松菸店）,台北,20,4.8,台北市信义区菸厂路88号,https://you.ctrip.com/shopping/taipeicity360/1453576.html,https://dimg04.c-ctrip.com/images/10010q000000ghn70EC1F_C_220_140.jpg
屈臣氏（微风店）,台北,21,4.6,台北市中正区北平西路3号1楼,https://you.ctrip.com/shopping/taipeicity360/1447427.html,https://dimg04.c-ctrip.com/images/0104s1200085jlgy626E2_C_220_140.jpg
康是美(士林门店),台北,22,4.6,台北市士林区文林路165号1楼,https://you.ctrip.com/shopping/taipeicity360/1357358.html,https://dimg04.c-ctrip.com/images/100d0g0000007vbfi3FBD_C_220_140.jpg
7-11便利店(太学门市),台北,23,4.3,台北市士林区华岗路45之1号1楼,https://you.ctrip.com/shopping/taipeicity360/1357341.html,https://dimg04.c-ctrip.com/images/100i0c000000628hy68AA_C_220_140.jpg
康是美（站前B1店）,台北,24,4.6,台北市中正区忠孝西路一段49号,https://you.ctrip.com/shopping/taipeicity360/1365175.html,https://dimg04.c-ctrip.com/images/10030p000000fih5mEFC9_C_220_140.jpg
五分埔,台北,25,4.2,台北市信义区五分埔,https://you.ctrip.com/shopping/taipeicity360/1357307.html,https://dimg04.c-ctrip.com/images/100g0o000000fd9x58943_C_220_140.jpg
茉莉二手书店(台大店),台北,26,4.4,台北市中正区罗斯福路四段40巷2号1楼,https://you.ctrip.com/shopping/taipeicity360/150042.html,https://dimg04.c-ctrip.com/images/100k0m000000dxoipCB7E_C_220_140.jpg
胡须张（美食文化馆）,台北,27,4.4,台北市大同区宁夏路62号,https://you.ctrip.com/shopping/taipeicity360/1446523.html,https://dimg04.c-ctrip.com/images/10011d000001ezi7576D6_C_220_140.jpg
无印良品（微风台北车站店）,台北,28,4.2,台北市中正区北平西路3号2楼,https://you.ctrip.com/shopping/taipeicity360/1446569.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M02/C6/66/CggYHlZNaUqABh9mAACdmHYzBXM465_C_220_140.jpg
STAYREAL(台北敦南店),台北,29,4.1,台北市大安区敦化南路一段161巷61号1楼,https://you.ctrip.com/shopping/taipeicity360/1357352.html,https://dimg04.c-ctrip.com/images/10050n000000emzkcF729_C_220_140.jpg
STAGE(台北旗舰店),台北,30,4.6,台北市万华区昆明街78号,https://you.ctrip.com/shopping/taipeicity360/1362558.html,https://dimg04.c-ctrip.com/images/1001hk133ofeg4whd1D1F_C_220_140.jpg
小茶哉堂（敦化总店）,台北,31,4.6,台北市大安区敦化南路1段270巷29号,https://you.ctrip.com/shopping/taipeicity360/1357332.html,https://dimg04.c-ctrip.com/images/100o0n000000e9z7qAF24_C_220_140.jpg
赤峰街,台北,32,4.6,台北市大同区赤峰街,https://you.ctrip.com/shopping/taipeicity360/1447800.html,https://dimg04.c-ctrip.com/images/fd/tg/g6/M05/51/57/CggYslafPtSAemCfAAGaoK2lkc0005_C_220_140.jpg
SASA（台北南西店）,台北,33,4.2,台北市中山区南京西路3-2号,https://you.ctrip.com/shopping/taipeicity360/1447419.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M03/B3/FD/CghzgFW7TBaAEcsfAAA71LZQBHI946_C_220_140.jpg
唐山书店,台北,34,4.5,台北市大安区罗斯福路三段333巷9号地下室,https://you.ctrip.com/shopping/taipeicity360/150046.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/CA/9D/Cghzf1W7TBeAEvW5AAA_rwrOyNg754_C_220_140.jpg
琉璃工房（忠孝复兴店）,台北,35,4.2,台北市大安区忠孝东路三段300号,https://you.ctrip.com/shopping/taipeicity360/1446527.html,https://dimg04.c-ctrip.com/images/100h0f0000007jauc15FA_C_220_140.jpg
公馆商圈,台北,36,4.2,捷运公馆站至捷运台电大楼一带的店铺,https://you.ctrip.com/shopping/taipeicity360/1447182.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M00/83/2F/CggYGlZb_oqAAAVHAAFKd4m9IO0864_C_220_140.jpg
重庆南路书店街,台北,37,4.5,台北市中正区重庆南路一段,https://you.ctrip.com/shopping/taipeicity360/150045.html,https://dimg04.c-ctrip.com/images/100shk1434ut2spb5B87C_C_220_140.jpg
微热山丘（信义店）,台北,38,5.0,台北市信义区松寿路9号1楼,https://you.ctrip.com/shopping/taipeicity360/2867746.html,https://dimg04.c-ctrip.com/images/100q1d000001elnri6CB3_C_220_140.jpg
PHANTACi(台北旗舰店),台北,39,4.4,台北市大安区忠孝东路四段181巷35弄27号1楼,https://you.ctrip.com/shopping/taipeicity360/1362556.html,https://dimg04.c-ctrip.com/images/01A05120008pb7bfr0834_C_220_140.jpg
女书店,台北,40,4.3,台北市大安区新生南路三段56巷7号2楼,https://you.ctrip.com/shopping/taipeicity360/1446524.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/CA/9D/Cghzf1W7TBeAEvW5AAA_rwrOyNg754_C_220_140.jpg
查理布朗(民生门市),台北,41,4.2,台北市松山区民生东路四段126号,https://you.ctrip.com/shopping/taipeicity360/1446517.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M02/AC/9C/CggYHVZL4JCAXFckAAB1lgWPf78947_C_220_140.jpg
胡思二手书店(士林店),台北,42,3.9,台北市士林区中正路235巷44号,https://you.ctrip.com/shopping/taipeicity360/150041.html,https://dimg04.c-ctrip.com/images/100v0n000000emtzy9A49_C_220_140.jpg
台湾宝岛凤梨酥,台北,43,4.5,台北市中正区宁波东街16巷8号（中正纪念堂大孝门对面新隆社区）,https://you.ctrip.com/shopping/taipeicity360/7599.html,https://dimg04.c-ctrip.com/images/100o1d000001ekk9fB0C3_C_220_140.jpg
LEECO Outlet礼客时尚馆（内湖店...,台北,44,4.4,台北市内湖区民善街205号（COSTCO旁）,https://you.ctrip.com/shopping/taipeicity360/1449914.html,https://dimg04.c-ctrip.com/images/fd/tg/g6/M01/49/67/CggYs1bXoTOASfOdAAFCY6FdfLg342_C_220_140.jpg
中山地下书街,台北,45,4.4,台北市中山区南京西路16号B1(捷运中山站至双连站间),https://you.ctrip.com/shopping/taipeicity360/1446558.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M09/B7/2E/CggYG1ZNOVOAAGlXAACdVCY7dOY310_C_220_140.jpg
义大世界购物广场,高雄,1,4.6,高雄市大树区三和里学城路一段12号,https://you.ctrip.com/shopping/gaoxiong756/1357411.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0B/80/7D/Cghzf1UoH4GAPOENAAG6FKh5nRQ153_C_220_140.jpg
新光三越（高雄左营店）,高雄,2,4.5,高雄市左营区高铁路123号,https://you.ctrip.com/shopping/gaoxiong756/1357406.html,https://dimg04.c-ctrip.com/images/10011800000147le60A0B_C_220_140.jpg
高雄大远百百货,高雄,3,4.5,高雄市前镇区三多四路21号,https://you.ctrip.com/shopping/gaoxiong756/1361811.html,https://dimg04.c-ctrip.com/images/fd/tg/g5/M07/98/45/CggYsVahxG2AVaBSAACyxSATe-M549_C_220_140.jpg
汉神百货,高雄,4,4.5,高雄市前金区成功一路266-1号,https://you.ctrip.com/shopping/gaoxiong756/1357407.html,https://dimg04.c-ctrip.com/images/100ahk14356hsqwjk7AF0_C_220_140.jpg
大立精品,高雄,5,4.5,高雄市前金区五福三路57号,https://you.ctrip.com/shopping/gaoxiong756/1357408.html,https://dimg04.c-ctrip.com/images/100whk114symyme741DE5_C_220_140.jpg
玉竹商圈,高雄,6,4.6,高雄市新兴区玉竹一、二、三街,https://you.ctrip.com/shopping/gaoxiong756/1357412.html,https://dimg04.c-ctrip.com/images/10031g000001h5k304EC1_C_220_140.jpg
诚品书店（高雄梦时代店）,高雄,7,4.7,高雄市前镇区中华五路789号3楼（梦时代购物广场3楼）,https://you.ctrip.com/shopping/gaoxiong756/1357461.html,https://dimg04.c-ctrip.com/images/1007hk1436kz596kw6C55_C_220_140.jpg
台湾特产中心,高雄,8,4.4,高雄市大树区学城路一段5号,https://you.ctrip.com/shopping/gaoxiong756/1357418.html,https://dimg04.c-ctrip.com/images/fd/tg/g6/M05/A0/4A/CggYslbfkBKAfT26AADVd_tP_jw874_C_220_140.jpg
康是美（六合夜市店）,高雄,9,4.4,高雄市新兴区六合二路1号一楼,https://you.ctrip.com/shopping/gaoxiong756/1379961.html,https://dimg04.c-ctrip.com/images/100u0n000000edki7EC76_C_220_140.jpg
三余书店,高雄,10,4.4,高雄市新兴区中正二路214号,https://you.ctrip.com/shopping/gaoxiong756/1449408.html,https://dimg04.c-ctrip.com/images/fd/tg/g6/M05/9A/51/CggYtFah-jqAHfXIAAGIJt7gPBY601_C_220_140.jpg
太平洋SOGO百货高雄店,高雄,11,4.3,高雄市三多三路217号,https://you.ctrip.com/shopping/gaoxiong756/1357413.html,https://dimg04.c-ctrip.com/images/1003190000015wwrvB655_C_220_140.jpg
汉神巨蛋,高雄,12,4.4,高雄市左营区博爱二路777号,https://you.ctrip.com/shopping/gaoxiong756/40733.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M00/A4/80/CghzfVVAOxCAEHc_AAE7yohf7ig041_C_220_140.jpg
大立百货商圈,高雄,13,4.6,高雄市前金区五福三路57号,https://you.ctrip.com/shopping/gaoxiong756/1357415.html,https://dimg04.c-ctrip.com/images/100i0q000000glvwr19FA_C_220_140.jpg
高雄不二家(中正本铺),高雄,14,4.4,高雄市新兴区中正四路31号,https://you.ctrip.com/shopping/gaoxiong756/1379984.html,https://dimg04.c-ctrip.com/images/100619000001609ck5D52_C_220_140.jpg
糖村蛋糕(高雄三多店),高雄,15,4.7,高雄市前镇区三多三路213号（新光三越地下二楼）,https://you.ctrip.com/shopping/gaoxiong756/1453113.html,https://dimg04.c-ctrip.com/images/100g1e000001fi5jdF411_C_220_140.jpg
日药本铺(六合门市),高雄,16,4.2,高雄市新兴区六合二路10号,https://you.ctrip.com/shopping/gaoxiong756/1454038.html,https://dimg04.c-ctrip.com/images/100n0z000000nh8q19BFD_C_220_140.jpg
大统百货（五福店）,高雄,17,3.5,高雄市五福二路262号,https://you.ctrip.com/shopping/gaoxiong756/1456877.html,https://dimg04.c-ctrip.com/images/10090f0000007kaf58FB7_C_220_140.jpg
糖村(高雄左营店),高雄,18,3.9,高雄市左营区高铁路123号（新光三越左营店 地下二楼）,https://you.ctrip.com/shopping/gaoxiong756/1453122.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M0A/05/6A/CggYHlZk9myABE0SAAF2wDh7EgY576_C_220_140.jpg
昇恆昌免税商店（高雄国际机场店...,高雄,19,4.5,高雄国际机场国际线出入境,https://you.ctrip.com/shopping/gaoxiong756/1362907.html,https://dimg04.c-ctrip.com/images/tg/603/236/617/426cf284ef284dc1b016574a196dec08_C_220_140.jpg
新光三越（三多店）,高雄,20,4.3,高雄市前镇区三多三路213号,https://you.ctrip.com/shopping/gaoxiong756/1361806.html,https://dimg04.c-ctrip.com/images/tg/675/753/539/901e4fe3913240e198482a2adb8449bc_C_220_140.jpg
大鲁阁草衙道,高雄,21,4.5,高雄市前鎮區明正里中山四路100號,https://you.ctrip.com/shopping/gaoxiong756/1453121.html,https://dimg04.c-ctrip.com/images/100u1a0000018qx0o3746_C_220_140.jpg
周大福（高雄大立分行）,高雄,22,4.2,五福三路59号大立国际百货5楼周大福专柜,https://you.ctrip.com/shopping/gaoxiong756/8141.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M08/69/83/CghzflW19uSAX33SAAZIzENniNo263_C_220_140.jpg
周大福（台湾高雄梦时代珠宝店）,高雄,23,4.3,前镇区中华五路789号梦时代购物中心本馆1楼,https://you.ctrip.com/shopping/gaoxiong756/8139.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M03/2A/E2/CghzgFW1-QOAGWgeAAZIzENniNo346_C_220_140.jpg
大立百货,高雄,24,4.7,高雄市前金区五福三路59号,https://you.ctrip.com/shopping/gaoxiong756/1379975.html,https://dimg04.c-ctrip.com/images/10040p000000fgw56C346_C_220_140.jpg
统一时代百货(高雄店),高雄,25,4.5,前镇区中华五路789号,https://you.ctrip.com/shopping/gaoxiong756/1984892.html,https://dimg04.c-ctrip.com/images/100711000000rdcqkF9F9_C_220_140.jpg
吴宝春麦方店（高雄店）,高雄,26,4.5,高雄市苓雅区四维三路19号,https://you.ctrip.com/shopping/gaoxiong756/1454027.html,https://dimg04.c-ctrip.com/images/01064120008arsn752445_C_220_140.jpg
STAYREAL（新堀江旗舰店）,高雄,27,4.2,高雄市新兴区仁智街221号,https://you.ctrip.com/shopping/gaoxiong756/1362571.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg
STAGE高雄旗舰店,高雄,28,4.3,800台湾省高雄市新興區新田路112號,https://you.ctrip.com/shopping/gaoxiong756/1362575.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg
