names,places,links,imgs,popularity,scores,addresses
马尼托巴省议会大厦,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1782014.html,https://dimg08.c-ctrip.com/images/100g1f000001gqwuv1326_C_220_140.jpg,5.5,4.5,"450 Broadway, Winnipeg, 马尼托巴省 R3C 0V8, 加拿大"
温尼伯美术馆,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1692257.html,https://dimg07.c-ctrip.com/images/100p14000000x0jj64653_C_220_140.jpg,5.4,4.5,"300 Memorial Blvd, Winnipeg, Manitoba R3C 1V1, 加拿大"
加拿大人权博物馆,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1782102.html,https://dimg04.c-ctrip.com/images/100v1f000001h19zw0B48_C_220_140.jpg,5.2,4.3,"85 Israel Asper Way, Winnipeg, Manitoba R3C 0L5, 加拿大"
阿西尼博因公园,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1692262.html,https://dimg04.c-ctrip.com/images/100c1f000001gsxwj12FB_C_220_140.jpg,4.9,4.8,55 Pavilion Crescent，温尼伯，MB，加拿大
马尼托巴博物馆,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1695115.html,https://dimg04.c-ctrip.com/images/100a1f000001grk2h72A9_C_220_140.jpg,4.8,4.5,"190 Rupert Avenue, 温尼伯, MB R3B 加拿大"
交换区,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1695257.html,https://dimg04.c-ctrip.com/images/100g1f000001gr09n636E_C_220_140.jpg,4.4,4.6,"Old Market Square, 63 Albert Street, 温尼伯, MB, 加拿大"
加拿大皇家造币厂,温尼伯,https://you.ctrip.com/sight/winnipeg31410/5126662.html,https://dimg04.c-ctrip.com/images/100b14000000w900739D0_C_220_140.jpg,3.6,5,"520 Lagimodiere Boulevard, 温尼伯, MB R2J 加拿大"
赖丁山国家公园,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1692260.html,https://dimg04.c-ctrip.com/images/10061f000001gqw0n68AA_C_220_140.jpg,3.3,4.5,"135 Wasagaming Dr, Onanole, MB R0J 1N0, Canada"
The Forks Market,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1695259.html,https://dimg06.c-ctrip.com/images/100r1f000001gop17A06D_C_220_140.jpg,3.2,4.7,"1 Forks Market Rd, Winnipeg, MB R3C 4L9, 加拿大"
旧市场广场,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1695258.html,https://dimg04.c-ctrip.com/images/ww011e000001f871gE78D_C_220_140.png,2.9,,"314-63 Albert St, Winnipeg, MB R3B 加拿大"
阿西尼博因公园动物园,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1828387.html,https://dimg04.c-ctrip.com/images/100h1f000001gru21A2DD_C_220_140.jpg,2.9,5,"2595 Roblin Blvd, Winnipeg, MB R3R 2N7加拿大"
Royal Aviation Museum of Weste...,温尼伯,https://you.ctrip.com/sight/winnipeg31410/1782060.html,https://dimg04.c-ctrip.com/images/ww071e000001feu8gB543_C_220_140.png,2.8,4,958 渡轮路。| 机库 T-2，温尼伯，曼尼托巴省 R3H 0Y8，加拿大
