names,places,links,imgs,scores,address,ranks
Mills Complex,塞舌尔,https://you.ctrip.com/shopping/seychelles2134139/138670482.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"JRXH+XHG, La Digue, Seychelles",10
St Claire building,塞舌尔,https://you.ctrip.com/shopping/seychelles2134139/137715065.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"9FH2+QJ2, Victoria, Seychelles",11
Seenu Shop,塞舌尔,https://you.ctrip.com/shopping/seychelles2134139/138745817.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"8CQ9+7WF, N.Y.S. Village, Seychelles",12
St Michel Complex,塞舌尔,https://you.ctrip.com/shopping/seychelles2134139/137772832.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"8G5F+GQ9, Pointe Au Sel, Seychelles",13
Unity House,塞舌尔,https://you.ctrip.com/shopping/seychelles2134139/138576949.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"9FH3+VJW, Palm St, Victoria, Seychelles",14
Kanna Mall,塞舌尔,https://you.ctrip.com/shopping/seychelles2134139/137811176.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"9FH2+6R7, Victoria, Seychelles",15
倩碧(Dufry),阿比让,https://you.ctrip.com/shopping/abidjan10513/2520369.html,https://dimg04.c-ctrip.com/images/100u17000001393526BBF_C_220_140.jpg,,"07 BP 30, Abidjan 07",1
CAVA - Centre Artisanal de la ...,阿比让,https://you.ctrip.com/shopping/abidjan10513/5361253.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Treichville | Coin - Rue Du Canal, Abidjan, Cote d'Ivoire",2
Abidjan Mall,阿比让,https://you.ctrip.com/shopping/abidjan10513/62010552.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"| Riviera Bonoumin, Abidjan, Ivory Coast",3
Chic Shop Riviera,阿比让,https://you.ctrip.com/shopping/abidjan10513/136846446.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"9 KM, Bd François Mitterrand, Abidjan, Côte d’Ivoire",4
UNIFOOD dépôt 2,阿比让,https://you.ctrip.com/shopping/abidjan10513/138596031.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"73Q2+X53, Abidjan, Côte d’Ivoire",5
Supermache le bonheur,阿比让,https://you.ctrip.com/shopping/abidjan10513/138896991.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"C279+94G, Abidjan, Côte d’Ivoire",6
Centre Commercial Mina Center,阿比让,https://you.ctrip.com/shopping/abidjan10513/138633628.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"92R7+XCV, Angré, Abidjan, Côte d’Ivoire",7
Masculin Coiffure & Bien-Être...,阿比让,https://you.ctrip.com/shopping/abidjan10513/138079451.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"922W+947, Bd Arsène Usher Assouan, Abidjan, Côte d’Ivoire",8
Luxury Ceramic,阿比让,https://you.ctrip.com/shopping/abidjan10513/138954083.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"926R+QW4, Abidjan, Côte d’Ivoire",9
Immeuble BABIKEN,阿比让,https://you.ctrip.com/shopping/abidjan10513/138972953.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. de la Reine Pokou, Abidjan, Côte d’Ivoire",10
BPE (Bertrand Produits Expot,阿比让,https://you.ctrip.com/shopping/abidjan10513/137027485.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Boulevard de Vridi, Abidjan, Côte d’Ivoire",11
Coiffeur Xavier,阿比让,https://you.ctrip.com/shopping/abidjan10513/138483080.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"72H9+82F, Bd de Marseille, Abidjan, Côte d’Ivoire",12
Cosmos,阿比让,https://you.ctrip.com/shopping/abidjan10513/138294039.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Espace Figayo, Boulevard Principal, Abidjan, Côte d’Ivoire",13
SQUARE Center,阿比让,https://you.ctrip.com/shopping/abidjan10513/136930571.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"72W6+4X3, Abidjan, Côte d’Ivoire",14
Sicomex,阿比让,https://you.ctrip.com/shopping/abidjan10513/137085221.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"8254+38Q, Av. de Marcory, Abidjan, Côte d’Ivoire",15
King-Cash Marais,阿比让,https://you.ctrip.com/shopping/abidjan10513/137352598.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"822V+J47, Abidjan, Côte d’Ivoire",16
Luxury Ceramic,阿比让,https://you.ctrip.com/shopping/abidjan10513/138954083.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"926R+QW4, Abidjan, Côte d’Ivoire",17
CENTRE COMMERCIAL D'ADJAME,阿比让,https://you.ctrip.com/shopping/abidjan10513/137257558.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"8XWG+M28, C 12, Abidjan, Côte d’Ivoire",18
OMNIUM BIETRY,阿比让,https://you.ctrip.com/shopping/abidjan10513/138268472.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"72GM+97W, Bd de Marseille, Abidjan, Côte d’Ivoire",19
Espace laurent gbagbo,阿比让,https://you.ctrip.com/shopping/abidjan10513/137142894.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"725Q+34H, Abidjan, Côte d’Ivoire",20
Barber Shop - The Embassy,阿比让,https://you.ctrip.com/shopping/abidjan10513/138840181.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"8XXJ+Q7C, C 13, Abidjan, Côte d’Ivoire",21
Nil sarl,阿比让,https://you.ctrip.com/shopping/abidjan10513/136872920.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Rte de Dabou, Abidjan, Côte d’Ivoire",22
Moov Center M'bracom,阿比让,https://you.ctrip.com/shopping/abidjan10513/137945757.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Bp10, Bingerville, Côte d’Ivoire",23
Cosmos,阿比让,https://you.ctrip.com/shopping/abidjan10513/138294039.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Espace Figayo, Boulevard Principal, Abidjan, Côte d’Ivoire",24
BPE (Bertrand Produits Expot,阿比让,https://you.ctrip.com/shopping/abidjan10513/137027485.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Boulevard de Vridi, Abidjan, Côte d’Ivoire",25
Immeuble BABIKEN,阿比让,https://you.ctrip.com/shopping/abidjan10513/138972953.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. de la Reine Pokou, Abidjan, Côte d’Ivoire",26
SQUARE Center,阿比让,https://you.ctrip.com/shopping/abidjan10513/136930571.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"72W6+4X3, Abidjan, Côte d’Ivoire",27
Centre Commercial Mina Center,阿比让,https://you.ctrip.com/shopping/abidjan10513/138633628.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"92R7+XCV, Angré, Abidjan, Côte d’Ivoire",28
Masculin Coiffure & Bien-Être...,阿比让,https://you.ctrip.com/shopping/abidjan10513/138079451.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"922W+947, Bd Arsène Usher Assouan, Abidjan, Côte d’Ivoire",29
Carrefour Cimetière de Willia...,阿比让,https://you.ctrip.com/shopping/abidjan10513/137773262.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"9X8M+QWH, F 93, Abidjan, Côte d’Ivoire",30
ART DU MAROC ADM Transport,阿比让,https://you.ctrip.com/shopping/abidjan10513/137638369.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Marcory Potopoto, Abidjan, Côte d’Ivoire",31
Chic Shop Riviera,阿比让,https://you.ctrip.com/shopping/abidjan10513/136846446.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"9 KM, Bd François Mitterrand, Abidjan, Côte d’Ivoire",32
Ksmarceloservice,阿比让,https://you.ctrip.com/shopping/abidjan10513/137041657.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"9W4H+77Q, A3, Yamoussoukro, Côte d’Ivoire",33
Foire de chine (Textile),阿比让,https://you.ctrip.com/shopping/abidjan10513/137078279.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"12 Av. 7, Abidjan, Côte d’Ivoire",34
Super Hayat,阿比让,https://you.ctrip.com/shopping/abidjan10513/137008071.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"72X7+5JH, Rue Louis Lumiere, Abidjan, Côte d’Ivoire",35
Super Marché BON PRIX Blockha...,阿比让,https://you.ctrip.com/shopping/abidjan10513/136846401.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Rue Washington, Abidjan, Côte d’Ivoire",36
Bonus Tout A 1000F,阿比让,https://you.ctrip.com/shopping/abidjan10513/136814281.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"72XH+5G3, Abidjan, Côte d’Ivoire",37
Limak cement africa,阿比让,https://you.ctrip.com/shopping/abidjan10513/138746166.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"9X6G+PPM, Autoroute du Nord, Abidjan, Côte d’Ivoire",38
Cabine Bleue Palmeraie,阿比让,https://you.ctrip.com/shopping/abidjan10513/137390447.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"92FQ+6WG, I 194, Abidjan, Côte d’Ivoire",39
Théâtre Village KIYI,阿比让,https://you.ctrip.com/shopping/abidjan10513/138237082.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"923F+QFF, Bd François Mitterrand, Abidjan, Côte d’Ivoire",40
Multimédia Center,阿比让,https://you.ctrip.com/shopping/abidjan10513/137830789.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"8WMV+MJ7, Abidjan, Côte d’Ivoire",41
BONUS DECO,阿比让,https://you.ctrip.com/shopping/abidjan10513/138136623.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"8XWG+P68, Adjamé forum près de la coopec, Abidjan, Côte d’Ivoire",42
Immeuble Rive Gauche Cap Ouest,阿比让,https://you.ctrip.com/shopping/abidjan10513/138577335.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"72X3+9C3, Abidjan, Côte d’Ivoire",43
Bee Fast Abidjan,阿比让,https://you.ctrip.com/shopping/abidjan10513/137964856.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"C245+MQ7, Angré, Abidjan, Côte d’Ivoire",44
Le mall z4,阿比让,https://you.ctrip.com/shopping/abidjan10513/136833952.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"4 Rue Paul Langevin, Abidjan, Côte d’Ivoire",45
Franjipanji,哈拉雷,https://you.ctrip.com/shopping/harare1255/2357410.html,https://dimg04.c-ctrip.com/images/010011200082s3r4d0494_C_220_140.jpg,5.0,"38 Mount Pleasant Drive | Mount Pleasant, Harare, Zimbabwe",1
Doon Estate,哈拉雷,https://you.ctrip.com/shopping/harare1255/2352572.html,https://dimg04.c-ctrip.com/images/0106v1200090z83c8E086_C_220_140.png,5.0,"1 Harrow Road, Msasa, Harare, Zimbabwe",2
Sam Levy's Village,哈拉雷,https://you.ctrip.com/shopping/harare1255/2359501.html,https://dimg04.c-ctrip.com/images/100ssa114tqq5sl005C96_C_220_140.jpg,,"Borrowdale Road | Suite D, Julia's Parade, Harare, Zimbabwe",3
Avondale Flea Market,哈拉雷,https://you.ctrip.com/shopping/harare1255/5324490.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M00/50/11/CggYHlXkKmyAcdswAABAuqRE5Qk658_C_220_140.jpg,,Kinga George Road at Argyle Road (Behind Avondale Shopping Center),4
Avondale Arts and Craft Villag...,哈拉雷,https://you.ctrip.com/shopping/harare1255/5324491.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,King George Road at Argyle Road (Behind Avondale Shopping Center),5
Inklab T-Shirt Printing Zim,哈拉雷,https://you.ctrip.com/shopping/harare1255/136140086.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Shop F21, Eastgate Market, Harare Zimbabwe",6
Mustard Seed Africa,哈拉雷,https://you.ctrip.com/shopping/harare1255/136153551.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"210 Upper East Road Corner Cheshire Road, Harare Zimbabwe",7
Golden Stairs Nursery,哈拉雷,https://you.ctrip.com/shopping/harare1255/138302162.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"62MJ+CHQ, Hilary Rd, Harare, Zimbabwe",8
Gazaland Complex Centre,哈拉雷,https://you.ctrip.com/shopping/harare1255/136704455.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"4X5G+V3C, Harare, Zimbabwe",9
Borrowdale Village Walk,哈拉雷,https://you.ctrip.com/shopping/harare1255/137398525.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"63QQ+44J, 8th St, Harare, Zimbabwe",10
Kuwadzana 2,哈拉雷,https://you.ctrip.com/shopping/harare1255/137743595.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Harare, Zimbabwe",11
Glen View 4,哈拉雷,https://you.ctrip.com/shopping/harare1255/137266368.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"14th St, Harare, Zimbabwe",12
Stanley Mall,哈拉雷,https://you.ctrip.com/shopping/harare1255/138321052.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"49 Jason Moyo Ave, Harare, Zimbabwe",13
First Street Mall,哈拉雷,https://you.ctrip.com/shopping/harare1255/137098652.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"14 First St, Harare, Zimbabwe",14
Chisi Walk,哈拉雷,https://you.ctrip.com/shopping/harare1255/136842372.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"15 Shortheath Rd, Harare, Zimbabwe",15
Samalex Mall,哈拉雷,https://you.ctrip.com/shopping/harare1255/137016472.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"155 Union Ave, Harare, Zimbabwe",16
Highfield,哈拉雷,https://you.ctrip.com/shopping/harare1255/137189405.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"4X3W+JCQ, Mangwende Dr E, Harare, Zimbabwe",17
Golden Stairs Nursery,哈拉雷,https://you.ctrip.com/shopping/harare1255/138302162.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"62MJ+CHQ, Hilary Rd, Harare, Zimbabwe",18
First Street Mall,哈拉雷,https://you.ctrip.com/shopping/harare1255/137098652.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"14 First St, Harare, Zimbabwe",19
Simba Motor Spares,哈拉雷,https://you.ctrip.com/shopping/harare1255/137588636.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"3XWG+JVQ, Glen Norah, Harare, Zimbabwe",20
Arcadia Shops,哈拉雷,https://you.ctrip.com/shopping/harare1255/137303646.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"5333+62V, Harare, Zimbabwe",21
Chisi Walk,哈拉雷,https://you.ctrip.com/shopping/harare1255/136842372.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"15 Shortheath Rd, Harare, Zimbabwe",22
Kuwadzana 2,哈拉雷,https://you.ctrip.com/shopping/harare1255/137743595.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Harare, Zimbabwe",23
Sunway City,哈拉雷,https://you.ctrip.com/shopping/harare1255/137170333.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Harare, Zimbabwe",24
White House,哈拉雷,https://you.ctrip.com/shopping/harare1255/136958881.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"5VFQ+VPJ, Somerby, Zimbabwe",25
OK Mart,哈拉雷,https://you.ctrip.com/shopping/harare1255/137021609.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"30 Chiremba Rd, Harare, Zimbabwe",26
Glenorahdripshopno1,哈拉雷,https://you.ctrip.com/shopping/harare1255/137035647.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Harare, Zimbabwe",27
Rezende Shopping Mall,哈拉雷,https://you.ctrip.com/shopping/harare1255/136709843.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"529W+PHV, Harare, Zimbabwe",28
Galaxy Mall Harare,哈拉雷,https://you.ctrip.com/shopping/harare1255/137384819.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Booth 2, Galaxy Mall, Corner 1street and, Jason Moyo Ave, Harare, Zimbabwe",29
HighGlen,哈拉雷,https://you.ctrip.com/shopping/harare1255/137189393.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"4X95+2QW, High Glen Rd, Harare, Zimbabwe",30
PAY on Delivery Zimbabwe,哈拉雷,https://you.ctrip.com/shopping/harare1255/137934830.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Office 8 on 10th Floor (Inside Cyrex Business Centre), JOINA CITY Corner Jason Moyo Avenue and Julias, Julius Nyerere Way, Harare, Zimbabwe",31
