names,places,links,imgs,scores,address,ranks
博多百年藏,福冈,https://you.ctrip.com/shopping/fukuoka576/22563.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,4.7,福岡県福岡市博多区堅粕1-30-1,25
福冈特产店,福冈,https://you.ctrip.com/shopping/fukuoka576/22129.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.7,福岡県福岡市中央区天神2-14-13 天神三井ビル1F,26
松本清（ MINA天神店）,福冈,https://you.ctrip.com/shopping/fukuoka576/19968.html,https://dimg04.c-ctrip.com/images/100o0f0000007gxigED49_C_220_140.jpg,5.0,福冈县福冈市中央区天神4-3-8,27
Laox（大丸福冈天神店）,福冈,https://you.ctrip.com/shopping/fukuoka576/19380.html,https://dimg04.c-ctrip.com/images/0105n120008kx1arg08F7_C_220_140.jpg,4.3,福冈市中央区天神1丁目4番1号 ELGALA东馆5F,28
Drug Eleven（博多站前店）,福冈,https://you.ctrip.com/shopping/fukuoka576/779648.html,https://dimg04.c-ctrip.com/images/0106a120008kx4auqA16A_C_220_140.jpg,5.0,福冈县福冈市博德区博多駅前4丁目1番1号,29
必客（天神2号馆）,福冈,https://you.ctrip.com/shopping/fukuoka576/8313.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/80/5E/Cghzf1WCmTKAdrubAAKL7fA9VTA131_C_220_140.jpg,4.4,福冈市中央区天神2-4-5,30
山田电机（Tecc Land 博多本店）,福冈,https://you.ctrip.com/shopping/fukuoka576/7064.html,https://dimg04.c-ctrip.com/images/100k0h0000008p8zn09CE_C_220_140.jpg,4.7,福冈县福冈市博德区东比恵3-33-16,31
青山洋服（天神总本店）,福冈,https://you.ctrip.com/shopping/fukuoka576/20569.html,https://dimg04.c-ctrip.com/images/10011d000001eq0qr8296_C_220_140.jpg,5.0,福冈县福冈市中央区天神二丁目7番6号　DADA大厦内,32
Lacoste（福冈坎罗城购物中心店...,福冈,https://you.ctrip.com/shopping/fukuoka576/10205.html,https://dimg04.c-ctrip.com/images/100a0h0000008p9hh71AE_C_220_140.jpg,4.5,"""FUKUOKA CANAL CITY, CANAL CITY 2F 1-2-22 SUMIYOSHI HAKATA-KU HAKATA CITY, FUKUOKA""",33
Eeny Meeny Miny Mo,福冈,https://you.ctrip.com/shopping/fukuoka576/134987.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.5,福冈市博多区下川端町3-1,34
