names,places,links,imgs,popularity,scores,addresses
象牙山旅游景区,铁岭,https://you.ctrip.com/sight/kaiyuan1336/72895.html,https://dimg04.c-ctrip.com/images/0103s12000auqloe911E2_C_220_140.jpg,5.2,3.7,铁岭市开原市松山镇松山乡英城子村
沈阳方特欢乐世界,铁岭,https://you.ctrip.com/sight/shenyang155/109993.html,https://dimg04.c-ctrip.com/images/0100l12000atrgqeo6902_C_220_140.jpg,8.0,4.9,沈阳市沈北新区盛京大街55号
沈阳故宫,铁岭,https://you.ctrip.com/sight/shenyang155/9216.html,https://dimg04.c-ctrip.com/images/0104y120005s8h46cBC7C_C_220_140.jpg,8.3,4.6,沈阳市沈河区沈阳路171号
沈阳森林动物园,铁岭,https://you.ctrip.com/sight/shenyang155/114101.html,https://dimg04.c-ctrip.com/images/01023120009ifi2e6A79A_C_220_140.jpg,6.7,4.6,沈阳市浑南区棋盘山国际风景旅游区内
张学良旧居,铁岭,https://you.ctrip.com/sight/shenyang155/9227.html,https://dimg04.c-ctrip.com/images/100b0z000000nbysbB516_C_220_140.jpg,7.9,4.6,沈阳市沈河区朝阳街少帅府巷46号
棋盘山,铁岭,https://you.ctrip.com/sight/shenyang155/9290.html,https://dimg04.c-ctrip.com/images/0100t120008cewvpr0DB5_C_220_140.jpg,6.5,4.6,沈阳市浑南区棋盘山国际旅游风景区内(近关东影视城，棋盘山动物园)
皇家海洋乐园,铁岭,https://you.ctrip.com/sight/fushun514/113998.html,https://dimg04.c-ctrip.com/images/0101g120009qadgfx8752_C_220_140.png,6.0,4.6,抚顺市望花区高湾经济开发区
怪坡,铁岭,https://you.ctrip.com/sight/shenyang155/9289.html,https://dimg04.c-ctrip.com/images/0102g120009h3yop32DD1_C_220_140.jpg,5.6,4.1,沈阳市沈北新区怪坡风景区内
沈阳中街刘老根大舞台,铁岭,https://you.ctrip.com/sight/shenyang155/138741.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/20/83/CghzfFW2KA2AU3OaABRi9k0zabM780_C_220_140.jpg,7.2,4.5,沈阳市沈河区正阳街110号
沈阳世博园,铁岭,https://you.ctrip.com/sight/shenyang155/9272.html,https://dimg04.c-ctrip.com/images/0106w120008aotfrxE89C_C_220_140.jpg,6.5,4.6,沈阳市近郊高坎镇中马村双园路301号
北陵公园,铁岭,https://you.ctrip.com/sight/shenyang155/69131705.html,https://dimg04.c-ctrip.com/images/0105d120008ihtww4A4A7_C_220_140.jpg,6.8,4.6,地铁2号线
清昭陵,铁岭,https://you.ctrip.com/sight/shenyang155/9263.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/2E/77/CghzgFW2KACAVBnTACsHdFrRbHM480_C_220_140.jpg,6.8,4.6,沈阳市皇姑区泰山路12号
海蓝星梦幻城,铁岭,https://you.ctrip.com/sight/shenyang155/134084202.html,https://dimg04.c-ctrip.com/images/0106h12000a5q5fgpEDCC_C_220_140.jpg,5.1,3.6,辽宁省沈阳市沈北新区七星大街6号
沈阳博物馆,铁岭,https://you.ctrip.com/sight/shenyang155/130892955.html,https://dimg04.c-ctrip.com/images/0101n12000939xc9d7C7D_C_220_140.jpg,7.0,4.7,沈阳市沈河区市府大路363号
清河半岛温泉,铁岭,https://you.ctrip.com/sight/shenyang155/3656338.html,https://dimg04.c-ctrip.com/images/1lo5b12000b1an47t91DD_C_220_140.jpg,6.3,4.6,沈阳市沈北新区蒲南路20号
关东影视城,铁岭,https://you.ctrip.com/sight/shenyang155/63019.html,https://dimg04.c-ctrip.com/images/01009120006pcyncp7874_C_220_140.jpg,5.6,4.1,沈阳市东陵区棋盘山378号
“九•一八”历史博物馆,铁岭,https://you.ctrip.com/sight/shenyang155/9232.html,https://dimg04.c-ctrip.com/images/0105p120008jsfins3560_C_220_140.jpg,6.5,,沈阳市大东区望花南街46号
沈阳棋盘山滑雪场,铁岭,https://you.ctrip.com/sight/shenyang155/134336.html,https://dimg04.c-ctrip.com/images/100t10000000pjubc762F_C_220_140.jpg,5.5,4.5,沈阳市东陵区棋盘山风景区内
热高乐园,铁岭,https://you.ctrip.com/sight/fushun514/124955.html,https://dimg04.c-ctrip.com/images/10051f000001gsq9e4D99_C_220_140.jpg,5.2,4.5,抚顺市望花区高湾经济开发区高望路1号
东陵公园,铁岭,https://you.ctrip.com/sight/shenyang155/69130531.html,https://dimg04.c-ctrip.com/images/0102h12000b8cw1sqB953_C_220_140.jpg,5.9,4.4,沈阳市东陵路210号
中街,铁岭,https://you.ctrip.com/sight/shenyang155/138765.html,https://dimg04.c-ctrip.com/images/0102w1200086q9yu37F38_C_220_140.jpg,6.4,4.6,沈阳市沈河区中街路
怪坡国际滑雪场,铁岭,https://you.ctrip.com/sight/shenyang155/134214.html,https://dimg04.c-ctrip.com/images/100e0a00000050j70C64A_C_220_140.jpg,4.8,4.5,沈阳市沈北新区怪坡路80号
沈阳鸟岛,铁岭,https://you.ctrip.com/sight/shenyang155/110225.html,https://dimg04.c-ctrip.com/images/0103i120009f3mx196435_C_220_140.jpg,5.7,4.6,沈阳市东陵区东陵路195号
新北汤温泉,铁岭,https://you.ctrip.com/sight/shenyang155/120749780.html,https://dimg04.c-ctrip.com/images/01030120008lqrjxj1899_C_220_140.jpg,4.8,4.2,辽宁省沈阳市沈北新区杭州路193号
东北亚滑雪场,铁岭,https://you.ctrip.com/sight/shenyang155/63033.html,https://dimg04.c-ctrip.com/images/100w1f000001gwcxlE742_C_220_140.jpg,4.6,4.6,沈阳市沈北新区马刚乡老寺沟沈阳国家森林公园内
七星海世界主题乐园,铁岭,https://you.ctrip.com/sight/shenyang155/2016697.html,https://dimg03.c-ctrip.com/images/10051f000001gstur22D8_C_220_140.jpg,5.3,4.1,沈阳市沈北新区七星大街53号
沈阳国家森林公园,铁岭,https://you.ctrip.com/sight/shenyang155/69551.html,https://dimg04.c-ctrip.com/images/0102s12000b1ex8kj234C_C_220_140.jpg,4.6,4.6,沈阳市沈北新区马刚乡老寺沟沈阳国家森林公园
铁岭莲花湿地,铁岭,https://you.ctrip.com/sight/tielingcounty1446033/1682281.html,https://dimg04.c-ctrip.com/images/350w1800000158hboF51A_C_220_140.jpg,4.2,4.4,铁岭市凡河新区黑龙江路与嵩山路交汇处
热高乐园,铁岭,https://you.ctrip.com/sight/fushun514/124955.html,https://dimg04.c-ctrip.com/images/10051f000001gsq9e4D99_C_220_140.jpg,5.2,4.5,抚顺市望花区高湾经济开发区高望路1号
热高巴厘岛水世界,铁岭,https://you.ctrip.com/sight/fushun514/4595375.html,https://dimg04.c-ctrip.com/images/10051f000001gsq9e4D99_C_220_140.jpg,5.2,4.6,抚顺市沈抚交界处高湾经济开发区高望路1号（沈吉高速西出口）
铁岭地下河龙宫,铁岭,https://you.ctrip.com/sight/tieling589/130574608.html,https://dimg04.c-ctrip.com/images/0102l120008xni0oi3D4F_C_220_140.jpg,4.1,4.6,铁岭市银河区柴河街龙首山沙子沟里
龙首山,铁岭,https://you.ctrip.com/sight/tieling589/72892.html,https://dimg04.c-ctrip.com/images/01006120008qj0wig8A61_C_220_140.jpg,4.0,4.6,铁岭市银州区红旗街道南马路附近
开原老城,铁岭,https://you.ctrip.com/sight/kaiyuan1336/72896.html,https://dimg04.c-ctrip.com/images/0103z1200092lkd4g513B_C_220_140.jpg,4.0,4.4,铁岭市开原市老城
2023沈阳迎春灯会,铁岭,https://you.ctrip.com/sight/shenyang155/131912522.html,https://dimg04.c-ctrip.com/images/0106w12000abqs5ft300D_C_220_140.jpg,4.6,4.7,辽宁省沈阳市浑南区棋盘山378号关东影视城
海蓝星梦幻城,铁岭,https://you.ctrip.com/sight/shenyang155/134084202.html,https://dimg04.c-ctrip.com/images/0106h12000a5q5fgpEDCC_C_220_140.jpg,5.1,3.6,辽宁省沈阳市沈北新区七星大街6号
辽宁省博物馆,铁岭,https://you.ctrip.com/sight/shenyang155/9238.html,https://dimg04.c-ctrip.com/images/10051a0000018eu0hFCE0_C_220_140.jpg,6.6,4.6,沈阳市浑南区中心广场东北侧（浑南区智慧三街157号）
