names,places,links,imgs,scores,address,ranks
云霄海底森林水产养殖场,云霄,https://you.ctrip.com/shopping/yunxiao2669/70087075.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,福建省漳州市云霄县云平路42号-11,16
长富乳业云霄(中山路分店),云霄,https://you.ctrip.com/shopping/yunxiao2669/70087966.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,和平路156号,17
云霄枇杷(水果)批发市场,云霄,https://you.ctrip.com/shopping/yunxiao2669/70124046.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,绥阳东路,18
美联冻品,云霄,https://you.ctrip.com/shopping/yunxiao2669/70085077.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,和平路224号附近,19
西市场,云霄,https://you.ctrip.com/shopping/yunxiao2669/70142724.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,福建省漳州市云霄县中心城区金霞路西市场附近,20
福邻超市(江滨店),云霄,https://you.ctrip.com/shopping/yunxiao2669/3164966.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,,江滨路60,21
恒晟购物广场(宝城店),云霄,https://you.ctrip.com/shopping/yunxiao2669/3575560.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,宝城路元光小学东南侧5米,22
常山服务区-超市,云霄,https://you.ctrip.com/shopping/yunxiao2669/2981170.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.0,常山服务区附近,23
家福超市(福建省云霄县地方海事...,云霄,https://you.ctrip.com/shopping/yunxiao2669/3107598.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,绥阳路中段家,24
云昌百货(复兴店),云霄,https://you.ctrip.com/shopping/yunxiao2669/3278391.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,,复兴西路58号,25
