names,places,links,imgs,popularity,scores,addresses
张掖七彩丹霞旅游景区,张掖,https://you.ctrip.com/sight/linze2791/51858.html,https://dimg04.c-ctrip.com/images/01062120008a8yvsk3FBE_C_220_140.jpg,8.3,4.7,张掖市临泽县倪家营乡南台村
平山湖大峡谷,张掖,https://you.ctrip.com/sight/zhangye283/1418345.html,https://dimg04.c-ctrip.com/images/010151200089quk8g004D_C_220_140.jpg,6.8,4.6,张掖市甘州区平山湖乡政府
张掖大佛寺,张掖,https://you.ctrip.com/sight/zhangye283/11060.html,https://dimg04.c-ctrip.com/images/100g0n000000e2cdcE979_C_220_140.jpg,6.7,4.6,张掖市甘州区民主西街大佛寺巷
马蹄寺景区,张掖,https://you.ctrip.com/sight/sunan1446174/11063.html,https://dimg04.c-ctrip.com/images/100710000000okkohD414_C_220_140.jpg,6.7,4.6,张掖市肃南裕固族自治县马蹄藏族乡
祁连山,张掖,https://you.ctrip.com/sight/sunan1446174/51880.html,https://dimg07.c-ctrip.com/images/100u1f000001gqahuCC0C_C_220_140.jpg,6.0,4.7,张掖市肃南裕固族自治县
冰沟丹霞景区,张掖,https://you.ctrip.com/sight/sunan1446174/134452.html,https://dimg01.c-ctrip.com/images/01050120008abk6yoEAB6_C_220_140.jpg,5.7,4.6,张掖肃南裕固族自治县康乐乡
巴尔斯雪山,张掖,https://you.ctrip.com/sight/sunan1446174/5705861.html,https://dimg04.c-ctrip.com/images/100d1f000001got4qD753_C_220_140.jpg,5.4,4.5,张掖市肃南裕固族自治县大河乡西岔河村
山丹军马场,张掖,https://you.ctrip.com/sight/shandan120488/11064.html,https://dimg04.c-ctrip.com/images/01033120008a5qdyv7A34_C_220_140.jpg,5.7,4.3,大马营草原
小布达拉宫,张掖,https://you.ctrip.com/sight/linze2791/5609365.html,https://dimg04.c-ctrip.com/images/01044120008f5jvd0C2D9_C_220_140.jpg,5.6,4.2,张掖市临泽县倪家营乡南台村张掖七彩丹霞旅游景区内
《回道张掖》演出,张掖,https://you.ctrip.com/sight/linze2791/5387343.html,https://dimg04.c-ctrip.com/images/1lo6o12000b8u82lc35A9_C_220_140.jpg,5.1,5,张掖市临泽县倪家营乡南台村丹霞口旅游度假小镇内
张掖国家湿地公园,张掖,https://you.ctrip.com/sight/zhangye283/1412271.html,https://dimg08.c-ctrip.com/images/100s0t000000ir1u2EA9C_C_220_140.jpg,5.4,4.6,张掖市甘州区312国道北段
张掖外星谷景区,张掖,https://you.ctrip.com/sight/sunan1446174/5711236.html,https://dimg04.c-ctrip.com/images/01066120009ey81yw4BB8_C_220_140.jpg,5.4,4.7,张掖市肃南裕固族自治县白银蒙古族乡白银村71号
扁都口生态休闲旅游区,张掖,https://you.ctrip.com/sight/shandan120488/1480659.html,https://dimg04.c-ctrip.com/images/1A03190000015mjzn3DD5_C_220_140.jpg,5.3,4.3,张掖市民乐县227国道附近
焉支山森林公园,张掖,https://you.ctrip.com/sight/shandan120488/51906.html,https://dimg04.c-ctrip.com/images/0101b120008akvxnkE91B_C_220_140.jpg,5.1,4.5,张掖市山丹县城东南45公里处的大黄山林区
文殊寺石窟群,张掖,https://you.ctrip.com/sight/sunan1446174/69595.html,https://dimg04.c-ctrip.com/images/01011120009hefdaq8A75_C_220_140.jpg,4.7,3.8,张掖市肃南裕固族自治县祁丰藏族乡
七彩霞,张掖,https://you.ctrip.com/sight/linze2791/5610363.html,https://dimg04.c-ctrip.com/images/0102q120008dgl4pe9BD2_C_220_140.jpg,4.6,4.3,张掖市临泽县倪家营乡南台村张掖七彩丹霞旅游景区内
张掖市博物馆,张掖,https://you.ctrip.com/sight/zhangye283/5704214.html,https://dimg04.c-ctrip.com/images/01037120009f4tj8oBE07_C_220_140.jpg,4.6,4.1,县府街6号
中国工农红军西路军纪念馆,张掖,https://you.ctrip.com/sight/gaotai2805/1412195.html,https://dimg04.c-ctrip.com/images/0105e120009zxg4m81989_C_220_140.jpg,4.3,,张掖市高台县高火公路
丹霞口文旅小镇,张掖,https://you.ctrip.com/sight/linze2791/5251377.html,https://dimg04.c-ctrip.com/images/100i1f000001gp3ur1763_C_220_140.jpg,4.3,4.9,张掖市临泽县倪家营乡南台村张掖丹霞国家地质公园旁
甘州区博物馆,张掖,https://you.ctrip.com/sight/zhangye283/5069539.html,https://dimg04.c-ctrip.com/images/0102t120008jsp8ce2D2F_C_220_140.jpg,4.3,4.8,张掖市甘州区县府街130号附近
月牙湖,张掖,https://you.ctrip.com/sight/gaotai2805/51901.html,https://dimg03.c-ctrip.com/images/100k0z000000nqp589EF5_C_220_140.jpg,4.3,4.8,张掖市高台县人民西路483号
中华裕固风情走廊,张掖,https://you.ctrip.com/sight/sunan1446174/1414071.html,https://dimg04.c-ctrip.com/images/0100b120009hzqwziCE66_C_220_140.jpg,4.2,4.4,张掖市肃南裕固族自治县康乐乡
甘州府城,张掖,https://you.ctrip.com/sight/zhangye283/5714105.html,https://dimg04.c-ctrip.com/images/0100a12000b5dy45rA5B2_C_220_140.jpg,4.2,4.7,张掖市甘州区滨湖路甘州府城芦水湾旅游度假区内
