names,places,links,imgs,popularity,scores,addresses
玉龙雪山,丽江,https://you.ctrip.com/sight/yulong1446279/3049.html,https://dimg04.c-ctrip.com/images/0106s120009lagj5n461E_C_220_140.jpg,9.7,4.5,丽江市玉龙县丽江古城以北15公里处（玉龙雪山风景区）
泸沽湖,丽江,https://you.ctrip.com/sight/ninglang2169/4200.html,https://dimg04.c-ctrip.com/images/100t1f000001gqbm5EF3C_C_220_140.jpg,9.4,4.7,云南省丽江市宁蒗县泸沽湖镇
丽江古城,丽江,https://you.ctrip.com/sight/lijiang32/3056.html,https://dimg04.c-ctrip.com/images/100d0m000000dfh4kDA7D_C_220_140.jpg,9.1,4.6,丽江市古城区大研古城
丽江千古情,丽江,https://you.ctrip.com/sight/yulong1446279/1409369.html,https://dimg04.c-ctrip.com/images/0105u120008bg56oe0752_C_220_140.jpg,8.7,4.7,丽江市玉龙纳西族自治县玉兴西路
拉市海,丽江,https://you.ctrip.com/sight/yulong1446279/19738.html,https://dimg04.c-ctrip.com/images/100e1f000001gt1yqCA73_C_220_140.jpg,8.3,4.2,丽江市古城区拉市海景区安尚村
木府,丽江,https://you.ctrip.com/sight/lijiang32/12325.html,https://dimg04.c-ctrip.com/images/0100g120008c4m8hw1A0C_C_220_140.jpg,8.2,4.7,丽江市古城区大研镇关义街光院巷49号
蓝月谷,丽江,https://you.ctrip.com/sight/yulong1446279/109863.html,https://dimg04.c-ctrip.com/images/100i0u000000jfyq97C62_C_220_140.jpg,8.1,4.6,丽江市玉龙纳西族自治县玉龙雪山东麓甘海子以北、云杉坪南侧的山谷之中
束河古镇,丽江,https://you.ctrip.com/sight/lijiang32/17963.html,https://dimg04.c-ctrip.com/images/0102j1200086v5yfb9A9B_C_220_140.jpg,8.1,4.4,丽江市束河古镇茶马驿站C21-1（飞花触水旁）
玉龙雪山索道,丽江,https://you.ctrip.com/sight/yulong1446279/128254.html,https://dimg04.c-ctrip.com/images/100j1f000001gpqcq4954_C_220_140.jpg,8.0,4.4,丽江市玉龙纳西族自治县玉龙雪山景区内
云杉坪,丽江,https://you.ctrip.com/sight/yulong1446279/12467.html,https://dimg04.c-ctrip.com/images/100h13000000twch6065A_C_220_140.jpg,7.3,4.5,丽江市玉龙雪山景区内
《印象丽江》演出,丽江,https://you.ctrip.com/sight/yulong1446279/109868.html,https://dimg04.c-ctrip.com/images/10081f000001gqiyyFA19_C_220_140.jpg,7.8,4.4,丽江市玉龙雪山甘海子蓝月谷剧场
拉市海茶马古道,丽江,https://you.ctrip.com/sight/yulong1446279/2499647.html,https://dimg04.c-ctrip.com/images/10031f000001gs20p7FEE_C_220_140.jpg,7.7,4.5,丽江市玉龙纳西族自治县海北段东150米
狮子山,丽江,https://you.ctrip.com/sight/lijiang32/128246.html,https://dimg04.c-ctrip.com/images/100n11000000q85as760A_C_220_140.jpg,7.1,4.5,丽江市古城区大研镇新华街
白沙古镇,丽江,https://you.ctrip.com/sight/yulong1446279/17965.html,https://dimg04.c-ctrip.com/images/1A0g12000000sgbhw98D2_C_220_140.jpg,7.5,4.5,丽江市玉龙纳西族自治县白沙镇
虎跳峡（香格里拉段）,丽江,https://you.ctrip.com/sight/shangrila106/12236.html,https://dimg04.c-ctrip.com/images/0101a120007u6uxdt7118_C_220_140.jpg,8.4,4.6,迪庆藏族自治州香格里拉市虎跳峡镇东环线虎跳峡风景名胜区香格里拉上虎跳景区内
冰川公园,丽江,https://you.ctrip.com/sight/yulong1446279/128202.html,https://dimg04.c-ctrip.com/images/100u10000000p3aii5327_C_220_140.jpg,6.9,4.6,丽江市玉龙纳西族自治县玉龙雪山景区内
