names,places,links,imgs,scores,address,ranks
(马衙服务区)便利店,池州,https://you.ctrip.com/shopping/chizhou825/1694949.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,马衙服务区,16
上海亚一金店,池州,https://you.ctrip.com/shopping/chizhou825/1718606.html,https://dimg04.c-ctrip.com/images/100b170000013bi5550F5_C_220_140.jpg,5.0,文化商业街秀山门博物馆附近,17
北极绒家纺(池州专卖店),池州,https://you.ctrip.com/shopping/chizhou825/1772593.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/B3/FD/CghzgFW7TBiAfRNBAAA01L5tAw4655_C_220_140.jpg,4.0,建设中路118号,18
义乌小商品购物广场,池州,https://you.ctrip.com/shopping/chizhou825/1731240.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.0,清风街道东壹号负一层,19
大山富硒村王家油坊,池州,https://you.ctrip.com/shopping/shitai2624/1815243.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,3.6,石台县石台县仙寓山风景区,20
博士园,池州,https://you.ctrip.com/shopping/chizhou825/1777330.html,https://dimg04.c-ctrip.com/images/0101t120008dryxhvD79B_C_220_140.jpg,3.7,秋浦西路39号,21
枞阳县白荡湖螃蟹贵池直销处,池州,https://you.ctrip.com/shopping/chizhou825/1914771.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,3.7,东湖中路261附近,22
世纪广场,池州,https://you.ctrip.com/shopping/chizhou825/2324910.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,3.0,永明路93号,23
安康大药房,池州,https://you.ctrip.com/shopping/dongzhi2608/1834260.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,4.7,建设路68号,24
车站超市,池州,https://you.ctrip.com/shopping/chizhou825/2086687.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,3.7,永明路南，池州汽车客运站总站,25
九华街景区-小卖部,池州,https://you.ctrip.com/shopping/qingyang2613/3463678.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.0,池州市青阳县九华山镇二一九省道九华山风景区九华街景区内,26
乐辉超市,池州,https://you.ctrip.com/shopping/chizhou825/3856052.html,https://dimg04.c-ctrip.com/images/100g190000017v3yyCB20_C_220_140.jpg,4.0,贵池区齐山大道与林荫路交汇处万盛广场3幢111号,27
家饰美画业,池州,https://you.ctrip.com/shopping/chizhou825/1847748.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/B3/FD/CghzgFW7TBiAfRNBAAA01L5tAw4655_C_220_140.jpg,3.0,站前区世纪广场,28
不二价鞋行,池州,https://you.ctrip.com/shopping/chizhou825/1723121.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,3.0,长江路商业街女人世界233号(麦当劳),29
365百货,池州,https://you.ctrip.com/shopping/chizhou825/3869159.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,杏村西街141,30
九子大药房,池州,https://you.ctrip.com/shopping/dongzhi2608/1738506.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,5.0,012县道(东至县东流镇维稳综治办公室南),31
广艺琴行(池州店),池州,https://you.ctrip.com/shopping/chizhou825/1862177.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,建设西路49号,32
世纪华联超市(九华山店),池州,https://you.ctrip.com/shopping/qingyang2613/1720756.html,https://dimg04.c-ctrip.com/images/100e170000012cf25AFA3_C_220_140.jpg,,九华山山脚下,33
