names,places,popularity,scores,links,imgs
闽越水镇,闽侯,7.2,4.3,https://you.ctrip.com/sight/minhou2666/5623362.html,https://dimg04.c-ctrip.com/images/1lo4b12000b01vw67F396_C_220_140.jpg
三坊七巷,闽侯,8.2,4.5,https://you.ctrip.com/sight/fuzhou164/64505.html,https://dimg04.c-ctrip.com/images/0103q12000aoh72b2D3E9_C_220_140.jpg
闽江夜游,闽侯,7.4,4.6,https://you.ctrip.com/sight/fuzhou164/136821.html,https://dimg04.c-ctrip.com/images/100t12000000rzaka54B5_C_220_140.jpg
上下杭,闽侯,6.6,4.6,https://you.ctrip.com/sight/fuzhou164/1986506.html,https://dimg04.c-ctrip.com/images/100q0z000000n9b5eDD31_C_220_140.jpg
福道,闽侯,6.4,4.8,https://you.ctrip.com/sight/fuzhou164/5059376.html,https://dimg04.c-ctrip.com/images/100d0z000000nrnjnB414_C_220_140.jpg
福州云顶,闽侯,7.7,4.5,https://you.ctrip.com/sight/yongtai2665/118796.html,https://dimg04.c-ctrip.com/images/0100k120008ycbgqxC783_C_220_140.jpg
贵安欢乐世界,闽侯,5.8,4.4,https://you.ctrip.com/sight/lianjiang2657/1410110.html,https://dimg04.c-ctrip.com/images/10081f000001gqf6i33E4_C_220_140.jpg
福州国家森林公园,闽侯,6.3,4.6,https://you.ctrip.com/sight/fuzhou164/8797.html,https://dimg04.c-ctrip.com/images/100g12000000s7fje6EA3_C_220_140.jpg
福建博物院,闽侯,6.4,4.5,https://you.ctrip.com/sight/fuzhou164/49084.html,https://dimg04.c-ctrip.com/images/100g1f000001gqyyx51E4_C_220_140.jpg
永泰欧乐堡海洋世界,闽侯,6.1,4.5,https://you.ctrip.com/sight/yongtai2665/4974348.html,https://dimg04.c-ctrip.com/images/0105o12000a6ztf107E48_C_220_140.jpg
鼓山,闽侯,6.8,4.5,https://you.ctrip.com/sight/fuzhou164/8721.html,https://dimg04.c-ctrip.com/images/100s12000000skeq72C20_C_220_140.jpg
西湖公园,闽侯,6.2,4.6,https://you.ctrip.com/sight/fuzhou164/8799.html,https://dimg04.c-ctrip.com/images/100r1f000001goov0898B_C_220_140.jpg
福州动物园,闽侯,5.7,4.4,https://you.ctrip.com/sight/fuzhou164/118797.html,https://dimg04.c-ctrip.com/images/0102i120009hzqz27F6E8_C_220_140.jpg
南后街,闽侯,6.2,4.6,https://you.ctrip.com/sight/fuzhou164/64506.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M01/18/28/CghzfVSs6gqAfwiwAALJS3B_E_4667_C_220_140.jpg
西禅寺,闽侯,5.9,4.6,https://you.ctrip.com/sight/fuzhou164/8734.html,https://dimg03.c-ctrip.com/images/100p1f000001gpes6F2D2_C_220_140.jpg
左海海底世界,闽侯,5.4,4.2,https://you.ctrip.com/sight/fuzhou164/1477650.html,https://dimg04.c-ctrip.com/images/1A071f000001gwiv0CC35_C_220_140.jpg
