names,places,popularity,scores,links,imgs
伪满皇宫博物院,德惠,7.8,,https://you.ctrip.com/sight/changchun216/10531.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M04/2D/B0/CghzgVW2J56AJR95AAlcTNnq0po391_C_220_140.jpg
德惠市植物园,德惠,3.3,4.8,https://you.ctrip.com/sight/dehui2473/3261228.html,https://dimg03.c-ctrip.com/images/0102t12000aeqip5vC382_C_220_140.jpg
净月潭,德惠,7.3,4.6,https://you.ctrip.com/sight/changchun216/10565.html,https://dimg04.c-ctrip.com/images/100n0z000000nk6pxD1E9_C_220_140.jpg
长春电影制片厂,德惠,6.5,,https://you.ctrip.com/sight/changchun216/145514.html,https://dimg04.c-ctrip.com/images/0105b120005zgjrg06D44_C_220_140.jpg
龍熙温泉,德惠,3.1,,https://you.ctrip.com/sight/dehui2473/4744371.html,https://dimg07.c-ctrip.com/images/100q1f000001grl0cE7A0_C_220_140.jpg
长春冰雪新天地,德惠,6.3,4.3,https://you.ctrip.com/sight/changchun216/5689343.html,https://dimg02.c-ctrip.com/images/0104w12000abs7wzu7EE8_C_220_140.jpg
中泰海洋世界,德惠,5.9,4.2,https://you.ctrip.com/sight/changchun216/1415226.html,https://dimg04.c-ctrip.com/images/0105z120009g3bapr5043_C_220_140.png
农安辽塔,德惠,4.2,4.6,https://you.ctrip.com/sight/nongan2472/10643.html,https://dimg04.c-ctrip.com/images/0103t12000bc46qrn8262_C_220_140.jpg
雾凇岛,德惠,6.0,4.6,https://you.ctrip.com/sight/jilin267/63043.html,https://dimg04.c-ctrip.com/images/0100e1200068agzrb91FE_C_220_140.jpg
吉林省东北虎园,德惠,5.9,4.3,https://you.ctrip.com/sight/changchun216/113916.html,https://dimg04.c-ctrip.com/images/100b1f000001gspy510D3_C_220_140.jpg
长春天定山滑雪场,德惠,5.9,4.4,https://you.ctrip.com/sight/changchun216/5700423.html,https://dimg04.c-ctrip.com/images/0101u120008ecyvugB7C1_C_220_140.jpg
长影世纪城,德惠,7.0,4.3,https://you.ctrip.com/sight/changchun216/10564.html,https://dimg04.c-ctrip.com/images/01021120005znwtdt0DCB_C_220_140.jpg
长春动植物公园,德惠,5.7,4.6,https://you.ctrip.com/sight/changchun216/10561.html,https://dimg04.c-ctrip.com/images/0100e12000b93vsyk66C2_C_220_140.jpg
长影旧址博物馆,德惠,6.4,,https://you.ctrip.com/sight/changchun216/1486265.html,https://dimg04.c-ctrip.com/images/tg/976/219/342/0c7cbc200d484510a1735cbfe2c6d014_C_220_140.jpg
高城子水库,德惠,2.4,4.4,https://you.ctrip.com/sight/dehui2473/1696631.html,https://dimg04.c-ctrip.com/images/0105f120009ik99cv07A3_C_220_140.jpg
长春德云社,德惠,5.5,4.5,https://you.ctrip.com/sight/changchun216/4370348.html,https://dimg04.c-ctrip.com/images/100k1f000001gueyj7F27_C_220_140.jpg
