names,places,links,imgs,popularity,scores,addresses
总统府,明多,https://you.ctrip.com/sight/quito1856/1774484.html,https://dimg04.c-ctrip.com/images/0104y12000a5mko4eCA21_C_220_140.jpg,3.2,4,"Chile Avenue between Venezuela and Garcia Moreno, Quito, Ecuador"
Sol Pintor Ortega Maila寺庙博...,明多,https://you.ctrip.com/sight/distritometropolitanodequito1904167/4510320.html,https://dimg04.c-ctrip.com/images/ww021f000001gw1nx86FE_C_220_140.png,3.2,,"Calle Eduardo Kingman Oe12-174 | Av. Manuel Cordova Galarza, Mirador Volcan Pululahua, Quito 022, Ecuador"
人之教堂,明多,https://you.ctrip.com/sight/quito1856/1774424.html,https://dimg04.c-ctrip.com/images/0ww1k120006okv3pn8FC7_C_220_140.jpg,3.3,3.6,"E18-94 Mariano Calvache, y, Quito 170135, Ecuador"
耶稣陪伴教堂（Iglesia de La Co...,明多,https://you.ctrip.com/sight/quito1856/130910674.html,https://dimg04.c-ctrip.com/images/0ww6a120009c1b0pz8FD1_C_220_140.jpg,3.0,,"Garcia Moreno N 10-43, Quito 170150 Ecuador"
哥伦布前时代赞美故居博物馆,明多,https://you.ctrip.com/sight/quito1856/1774447.html,https://dimg06.c-ctrip.com/images/0ww3d120008z2ewoh3270_C_220_140.jpg,2.8,4.5,"Cuenca N1-41 | Bolivar, Near Plaza San Francisco, Quito, Ecuador"
Yumbos Chocolate,明多,https://you.ctrip.com/sight/quito1856/61834493.html,https://dimg04.c-ctrip.com/images/0ww1p12000959kay04116_C_220_140.jpg,2.0,,"明多, 厄瓜多尔"
El Panecillo,明多,https://you.ctrip.com/sight/quito1856/4886439.html,https://dimg04.c-ctrip.com/images/ww0k1f000001gu0jy4B63_C_220_140.png,2.6,4,"Side of the Historic Center, Quito 170150, Ecuador"
Itinan Solar Museum,明多,https://you.ctrip.com/sight/quito1856/4783800.html,https://dimg04.c-ctrip.com/images/0ww54120009c6eo5mAEEA_C_220_140.jpg,2.8,,"Manuel Cordova Galarza, Quito 170150, Ecuador"
Mindo Canopy Adventures - Zipl...,明多,https://you.ctrip.com/sight/quito1856/61760188.html,https://dimg04.c-ctrip.com/images/0ww0p120009571wvt6031_C_220_140.jpg,1.9,,"明多, 厄瓜多尔"
Virgin of the Panecillo,明多,https://you.ctrip.com/sight/quito1856/2787908.html,https://dimg06.c-ctrip.com/images/ww0j1e000001exvjp198E_C_220_140.png,2.7,,"Gral. Melchor Aymerich, Quito 170111, Ecuador"
Paz de las Aves Bird Refuge,明多,https://you.ctrip.com/sight/distritometropolitanodequito1904167/5353905.html,https://dimg04.c-ctrip.com/images/0ww67120008z2k5g82E0E_C_220_140.jpg,1.8,,"Between Nanegalito and Mindo | at Km. 66, Mindo, Ecuador"
Nambilla Cascadas,明多,https://you.ctrip.com/sight/pichincha1699318/5404934.html,https://dimg04.c-ctrip.com/images/0ww54120008ys79ru41C2_C_220_140.jpg,1.8,,"Mindo, Ecuador"
Guayasamin博物馆,明多,https://you.ctrip.com/sight/quito1856/1690662.html,https://dimg04.c-ctrip.com/images/ww031e000001eyhl8F5B7_C_220_140.png,2.7,4,Mariano Calvache E18-94 y Lorenzo Chavez Barrio Bellavista
National Museum of Ecuador,明多,https://you.ctrip.com/sight/quito1856/1783684.html,https://dimg05.c-ctrip.com/images/ww071e000001fxxe46475_C_220_140.jpg,2.6,3,"Avenida Patria (between Avenida 6 de Diciembre and Avenida 12 de Octubre), Edificio de los Espejos, Quito 170136, Ecuador"
Plaza Foch,明多,https://you.ctrip.com/sight/quito1856/4887043.html,https://dimg03.c-ctrip.com/images/0ww24120006pkcrti9C5F_C_220_140.jpg,2.6,4.5,"Mariscal Foch, Quito 170143, Ecuador"
MindoXtrem Birds,明多,https://you.ctrip.com/sight/quito1856/61759871.html,https://dimg01.c-ctrip.com/images/0ww4f12000955v4iqE298_C_220_140.jpg,1.6,,"明多, 厄瓜多尔"
Lago Mindo Frog Concert,明多,https://you.ctrip.com/sight/pichincha1699318/5410467.html,https://dimg04.c-ctrip.com/images/0ww0i120009474olcD0A5_C_220_140.jpg,1.6,,"Hosted at the Lago Mindo Hosteria, Mindo, Ecuador"
Mindo Nambillo Cloud Forest Re...,明多,https://you.ctrip.com/sight/mindo20863/5409727.html,https://dimg04.c-ctrip.com/images/ww0n1e000001exc8qE0CC_C_220_140.png,1.6,,"Mindo, Ecuador"
Wanderbus Ecuador,明多,https://you.ctrip.com/sight/quito1856/61865551.html,https://dimg04.c-ctrip.com/images/0ww0b12000956dxzlBBC7_C_220_140.jpg,2.5,,"基多, 厄瓜多尔"
Nathaly Butterfly Garden,明多,https://you.ctrip.com/sight/quito1856/5410707.html,https://dimg04.c-ctrip.com/images/0ww1n12000946tkaxD67B_C_220_140.jpg,1.6,,"A100m right next to Central Park, Mindo, Ecuador"
Bellavista Cloud Forest Reserv...,明多,https://you.ctrip.com/sight/distritometropolitanodequito1904167/5354882.html,https://dimg04.c-ctrip.com/images/0ww39120008ys5j0x2703_C_220_140.jpg,1.5,,"Mindo, Tandayapa, Ecuador"
Ethnohistoric Museum of Handic...,明多,https://you.ctrip.com/sight/quito1856/1774516.html,https://dimg04.c-ctrip.com/images/0100512000b21274b04D0_C_220_140.jpg,2.4,4.5,"Reina Victoria & La Nina, Quito, Ecuador"
Maquipucuna Reserve,明多,https://you.ctrip.com/sight/distritometropolitanodequito1904167/5366705.html,https://dimg04.c-ctrip.com/images/0ww39120008yuyve63A15_C_220_140.jpg,1.6,,"Baquerizo E 9-153 | Between Tamayo & Plaza, Quito 170168, Ecuador"
圣弗朗西斯科广场 (Plaza de San...,明多,https://you.ctrip.com/sight/quito1856/4886462.html,https://dimg04.c-ctrip.com/images/ww0n1f000001gow6w9249_C_220_140.png,2.1,3,"Quito, Ecuador"
Pacha Quindi Nature Refuge,明多,https://you.ctrip.com/sight/distritometropolitanodequito1904167/5354883.html,https://dimg04.c-ctrip.com/images/0ww26120008ys38hf6723_C_220_140.jpg,1.3,,"Tandayapa Rural Road | Near Bellavista Lodge, Tandayapa, Ecuador"
Las Tangaras Reserve (Reserva ...,明多,https://you.ctrip.com/sight/pichincha1699318/5409879.html,https://dimg04.c-ctrip.com/images/0ww6w12000aghpmy31336_C_220_140.jpg,1.3,,"Sendero Cascadas Nambillo | La Puerta Es Antes de la Tarabita Y 2km Caminando Hasta El Rio Nambillo y la Entrada de la Reserva, Mindo, Ecuador"
Iglesia de Santa Teresita,明多,https://you.ctrip.com/sight/quito1856/1774439.html,https://dimg03.c-ctrip.com/images/0ww1h120008ybm75736CB_C_220_140.jpg,2.1,4,"Av. 09 de Octubre 470 | Entre Roca y Robles, Quito, Ecuador"
Galapagos Experience,明多,https://you.ctrip.com/sight/quito1856/4802677.html,https://dimg07.c-ctrip.com/images/0ww6r120008y62kks51DD_C_220_140.jpg,2.0,,"基多, 厄瓜多尔"
Bondabu,明多,https://you.ctrip.com/sight/quito1856/61868779.html,https://dimg04.c-ctrip.com/images/0ww4d12000a9t89fvC2CC_C_220_140.jpg,2.0,,"基多, 厄瓜多尔"
Museo de la Ciudad,明多,https://you.ctrip.com/sight/quito1856/2866622.html,https://dimg04.c-ctrip.com/images/ww0s1f000001gul4l04CE_C_220_140.png,1.9,4,"Garcia Moreno 572 y Rocafuerte, Quito, Ecuador"
Nature Galapagos & Ecuador,明多,https://you.ctrip.com/sight/quito1856/4774320.html,https://dimg04.c-ctrip.com/images/0ww22120008z2yetk9DAD_C_220_140.jpg,1.9,,"基多, 厄瓜多尔"
Andeanface,明多,https://you.ctrip.com/sight/quito1856/5349459.html,https://dimg04.c-ctrip.com/images/0ww4012000946cdk5F62B_C_220_140.jpg,1.9,,"基多, 厄瓜多尔"
Mundo Ventura Agencia Viajes E...,明多,https://you.ctrip.com/sight/quito1856/4791514.html,https://dimg07.c-ctrip.com/images/0ww5d1200090fbkft3025_C_220_140.jpg,1.8,,"基多, 厄瓜多尔"
Mindo Biking,明多,https://you.ctrip.com/sight/quito1856/61819539.html,https://dimg01.c-ctrip.com/images/0ww2p12000955u9ce570F_C_220_140.jpg,1.1,,"明多, 厄瓜多尔"
Jardin Botanico de Quito,明多,https://you.ctrip.com/sight/quito1856/4903688.html,https://dimg04.c-ctrip.com/images/0ww3812000ar89c1n73D3_C_220_140.jpg,1.8,,"Parque Carolina, Quito 170150, Ecuador"
Minjoy Park,明多,https://you.ctrip.com/sight/mindo20863/5515157.html,https://dimg04.c-ctrip.com/images/0ww5l120008yoixr8F79B_C_220_140.jpg,1.0,,"Road to Mariposario, Mindo 171202, Ecuador"
