names,places,links,imgs,scores,address,ranks
Bea Novelli Boutique,日内瓦,https://you.ctrip.com/shopping/geneva302/78730466.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,,"boulevard des Philosophes 3, Geneva 1205, Switzerland",25
Betjaman and Barton,日内瓦,https://you.ctrip.com/shopping/carouge22766/78587962.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,,"rue Saint-Joseph 35, Carouge 1227, Switzerland",26
Confiserie Jellyfish,日内瓦,https://you.ctrip.com/shopping/geneva302/78725564.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,,"20 Rue St-Joseph, Carouge 1227, Switzerland",27
MParc La Praille,日内瓦,https://you.ctrip.com/shopping/carouge22766/78597992.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"avenue Vibert 32, Carouge 1227, Switzerland",28
Migros,日内瓦,https://you.ctrip.com/shopping/geneva302/5331488.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Avenue de Champel 61, 1206 Genève, Switzerland",29
Gucci,日内瓦,https://you.ctrip.com/shopping/geneva302/2491557.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/01/C2/CghzflW7TBWABwjmAABDjdArmkU485_C_220_140.jpg,4.0,34 Rue du Marché,30
Exclusive Shop,日内瓦,https://you.ctrip.com/shopping/geneva302/2362398.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"42 rue de Lausanne, Geneva 1201, Switzerland",31
DENNER,日内瓦,https://you.ctrip.com/shopping/geneva302/1684466.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.0,Rue de Carouge 64,32
Tabacs-JourNaux,日内瓦,https://you.ctrip.com/shopping/geneva302/1692052.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,,"瑞士日内瓦Rue de Lausanne 135 1202 Genève,Suisse(近Hotel EDEN)",33
BOULANGERIE,日内瓦,https://you.ctrip.com/shopping/geneva302/1682353.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,"瑞士日内瓦Rue de Lausanne 127 Genève,Suisse(近Hotel EDEN)",34
Franz Carl Weber Geneva,日内瓦,https://you.ctrip.com/shopping/geneva302/2360680.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"12 Rue de la Croix-D'or, Geneva, Switzerland",35
Harrywinston,日内瓦,https://you.ctrip.com/shopping/geneva302/1686182.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/01/C2/CghzflW7TBWABwjmAABDjdArmkU485_C_220_140.jpg,,"Rue du Rhône 42, 1204 Genève",36
Moment Beauté,日内瓦,https://you.ctrip.com/shopping/onex1583530/70197445.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Rue du Comte-Géraud 4, 1213 Onex, Switzerland",37
Centre Commercial de Thônex,日内瓦,https://you.ctrip.com/shopping/thonex1583735/70176410.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Rue de Genève 106, 1226 Thônex, Switzerland",38
Evolutis Sàrl,日内瓦,https://you.ctrip.com/shopping/geneva302/70181890.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Avenue du Mail 22, 1205 Genève, Switzerland",39
1Contact Sàrl,日内瓦,https://you.ctrip.com/shopping/carouge22766/70178185.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Rue Louis-de-Montfalcon 10, 1227 Carouge, 瑞士",40
Lancy Centre,日内瓦,https://you.ctrip.com/shopping/lancy22632/70181472.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Route de Chancy 71, 1213 Petit-Lancy, Switzerland",41
Maus Frères SA,日内瓦,https://you.ctrip.com/shopping/geneva302/70186016.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Rue de Cornavin 6, 1201 Genève, Switzerland",42
Centre Commercial Pfister,日内瓦,https://you.ctrip.com/shopping/meyrin1583812/70179356.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Chemin de Riantbosson 5/7, 1217 Meyrin, Switzerland",43
Centre commercial ARCenter,日内瓦,https://you.ctrip.com/shopping/vernier1583442/70196523.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Route de Peney 2-4, 1214 Vernier, Switzerland",44
MANOR Vesenaz,日内瓦,https://you.ctrip.com/shopping/1583642/70165085.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Route de Thonon 40, 1222 Vesenaz, Switzerland",45
尼斯老佛爷百货公司,尼斯,https://you.ctrip.com/shopping/nice580/1447691.html,https://dimg07.c-ctrip.com/images/fd/tg/g4/M07/63/6D/CggYHVZvswSAKbo8AAGP2RnWdRo740_C_220_140.jpg,4.4,"6 Avenue Jean Médecin, 06000 Nice",1
法国卡地亚（尼斯店）,尼斯,https://you.ctrip.com/shopping/nice580/43812.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M02/99/10/CggYGlZ46IiASSvdAAF1MEk_S8A099_C_220_140.jpg,4.9,"""尼斯维登大道4号 (4 Avenue de Verdun, 06000 Nice, France)""",2
尼斯之星百货,尼斯,https://you.ctrip.com/shopping/nice580/1447685.html,https://dimg07.c-ctrip.com/images/fd/tg/g4/M05/67/54/CggYHFZvw5yAaiy4AALOq5j1HWo438_C_220_140.jpg,4.5,"30 Avenue Jean Medecin, 06000 Nice",3
Cours Saleya萨雷雅集市,尼斯,https://you.ctrip.com/shopping/nice580/1447683.html,https://dimg01.c-ctrip.com/images/fd/tg/g4/M03/5F/44/CggYHlZvuB2AXAAiAANK2mP2QTQ408_C_220_140.jpg,4.5,Cours Saleya，06300 Nice,4
格拉斯花宫娜香水厂,尼斯,https://you.ctrip.com/shopping/grasse51832/136697.html,https://dimg07.c-ctrip.com/images/1007070000002ol4hB153_C_220_140.jpg,4.7,"20 Boulevard Fragonard, 06130 Grasse",5
Escada,尼斯,https://you.ctrip.com/shopping/nice580/1447799.html,https://dimg02.c-ctrip.com/images/fd/tg/g4/M04/47/4B/CggYHFZ3l3uARQ_sAAC1ftRSzRY259_C_220_140.jpg,4.9,"8 Avenue de Verdun, 06000 Nice",6
Monoprix,尼斯,https://you.ctrip.com/shopping/nice580/1447855.html,https://dimg01.c-ctrip.com/images/fd/tg/g3/M02/A8/C8/CggYGlZ5GiOAGj-DAAItxQj9brM152_C_220_140.jpg,4.3,"42 Avenue Jean Médecin, 06012 Nice",7
金梅德新大道,尼斯,https://you.ctrip.com/shopping/nice580/22315.html,https://dimg04.c-ctrip.com/images/fd/tg/g5/M09/CB/86/CggYr1byOjSAGTFYAAMaB7PP6vI614_C_220_140.jpg,4.6,"Avenue Jean Medecin, 06000 Nice",8
The Kooples,尼斯,https://you.ctrip.com/shopping/nice580/1447809.html,https://dimg06.c-ctrip.com/images/fd/tg/g3/M07/41/81/CggYG1Z3rkGAMwifABSDBlJiNUI029_C_220_140.jpg,4.9,11 Rue Paradis，06000 Nice,9
Longchamp,尼斯,https://you.ctrip.com/shopping/nice580/1447832.html,https://dimg06.c-ctrip.com/images/fd/tg/g3/M07/30/89/CggYGlZ3vu6AI4w5AANKGfgFXwg990_C_220_140.jpg,4.9,"10 Avenue de Verdun, 06000 Nice",10
路易·威登,尼斯,https://you.ctrip.com/shopping/nice580/1447821.html,https://dimg04.c-ctrip.com/images/0100n120004e2oekkA68E_C_220_140.jpg,4.5,"2 Avenue de Suède, 06000 Nice",11
家乐福Nice Tnl,尼斯,https://you.ctrip.com/shopping/nice580/1447738.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M00/A8/79/CggYGVZyXIuAHg-DAACIbvTBV10680_C_220_140.jpg,4.7,"Centre Commercial TNL, Rue de Roquebillière, 06300 Nice",12
Tiffany & Co.,尼斯,https://you.ctrip.com/shopping/nice580/1447817.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg,5.0,"6 Avenue de Verdun, 06000 Nice",13
萨莱亚鲜花市场,尼斯,https://you.ctrip.com/shopping/nice580/1447761.html,https://dimg06.c-ctrip.com/images/fd/tg/g3/M07/93/3F/CggYGlZydxaAZnuwAAOSxXxZlKw802_C_220_140.jpg,4.7,"Cours Saleya, 06300 NICE",14
La Halle aux Chaussures,尼斯,https://you.ctrip.com/shopping/nice580/1447796.html,https://dimg02.c-ctrip.com/images/fd/tg/g4/M05/34/8A/CggYHFZ3Z9qAZNl0AACWuawPl9U277_C_220_140.jpg,4.7,"28 Avenue Notre Dame, Fashion Center (mitoyen Mercure ET Darty), 06000 Nice",15
LUSH,尼斯,https://you.ctrip.com/shopping/nice580/1447743.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M08/96/61/CggYGlZyjOeAO2GPAADZNPFFFMI032_C_220_140.jpg,4.4,"23 Rue Massena, 06000 Nice",16
AGATHA,尼斯,https://you.ctrip.com/shopping/nice580/1447842.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.8,"17 Rue de France, 06000 Nice",17
Geox,尼斯,https://you.ctrip.com/shopping/nice580/1447856.html,https://dimg08.c-ctrip.com/images/fd/tg/g4/M05/C4/CB/CggYHVZ5AXmAR2TnAAC2CWU1PFI168_C_220_140.jpg,4.7,3 Rue de la Liberté，06000 Nice,18
欧米茄 Omega,尼斯,https://you.ctrip.com/shopping/nice580/1447857.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M09/C1/7A/CggYHlZ5CreAek5vAAEP0YsT3gc209_C_220_140.jpg,4.7,"10 Avenue de Verdun, 06000 Nice",19
Lacoste,尼斯,https://you.ctrip.com/shopping/nice580/1447816.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M0B/25/9D/CggYGlZ3oQSAOM9fAAG1Zc5w9z8605_C_220_140.jpg,4.7,"2 Rue Alphonse Karr, 06300 Nice",20
Emporio Armani,尼斯,https://you.ctrip.com/shopping/nice580/1447828.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.7,1 Rue Paradis，06000 Nice,21
GANT,尼斯,https://you.ctrip.com/shopping/nice580/1447871.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M00/1E/88/CggYHlZ6OtiAY9rzAAG-IcTNTUI347_C_220_140.jpg,5.0,"12 Avenue de Suède, 06000 Nice",22
Foot Locker Medecin,尼斯,https://you.ctrip.com/shopping/nice580/1447837.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,,"31 Avenue Jean Médecin, 06000 Nice",23
萨莱亚果蔬市场,尼斯,https://you.ctrip.com/shopping/nice580/1447757.html,https://dimg08.c-ctrip.com/images/fd/tg/g4/M04/B5/FF/CggYHFZybkOAP86-AAFU6K4ZUa0851_C_220_140.jpg,4.7,"Cours Saleya, 06300 NICE",24
Molinard莫利纳尔香水店,尼斯,https://you.ctrip.com/shopping/nice580/1447751.html,https://dimg05.c-ctrip.com/images/fd/tg/g4/M06/B2/87/CggYHVZyYYKAKMLLAACpGRrYeuw498_C_220_140.jpg,4.3,"20 Rue Saint-François de Paule, 06300 Nice",25
爱马仕,尼斯,https://you.ctrip.com/shopping/nice580/1447831.html,https://dimg03.c-ctrip.com/images/fd/tg/g3/M05/48/24/CggYGVZ3uymAVNddAAJoVJ6KyUM142_C_220_140.jpg,4.4,"8 Avenue de Verdun, 06000 Nice",26
萨莱亚工艺品市场,尼斯,https://you.ctrip.com/shopping/nice580/1447739.html,https://dimg03.c-ctrip.com/images/fd/tg/g3/M01/AB/45/CggYGVZyciqAfYccAALll0YSzEM697_C_220_140.jpg,4.2,"Cours Saleya, 06300 NICE",27
Marche a la Brocante,尼斯,https://you.ctrip.com/shopping/nice580/1447692.html,https://dimg03.c-ctrip.com/images/fd/tg/g3/M07/58/8C/CggYG1ZvtJaAEYNlAAJ1zoI8VQ4955_C_220_140.jpg,4.3,Cours Saleya，06300 Nice,28
MANGO,尼斯,https://you.ctrip.com/shopping/nice580/1447847.html,https://dimg07.c-ctrip.com/images/fd/tg/g4/M09/BD/21/CggYHlZ4_UWADZCeAAEpVEpPQVc517_C_220_140.jpg,4.2,"18 Avenue Jean Médecin, 06000 Nice",29
Repetto,尼斯,https://you.ctrip.com/shopping/nice580/1447798.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M09/32/7A/CggYHlZ3dgOAEdYhAAJxXNLaa9c875_C_220_140.jpg,4.5,"2 avenue de Verdun, 06000 Nice",30
Michael Kors,尼斯,https://you.ctrip.com/shopping/nice580/1447830.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M07/56/78/CggYHlZ31QuAAXmlAADZhtPMa-o745_C_220_140.jpg,4.5,"5 Rue Alphonse Karr, 06000 Nice",31
CHANEL,尼斯,https://you.ctrip.com/shopping/nice580/1447797.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M0A/37/04/CggYHFZ3baKAfUTgAADk1cdy4Fs123_C_220_140.jpg,4.3,"6 Rue Paradis, 06000 Nice",32
尼斯鱼市Marche aux Poissons,尼斯,https://you.ctrip.com/shopping/nice580/1447756.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M08/AD/E7/CggYHlZybP-Ac9apAAFqratLkLs392_C_220_140.jpg,4.2,"Place Saint-François, Nice, France",33
Maison Auer,尼斯,https://you.ctrip.com/shopping/nice580/1447656.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M05/A6/AF/CggYHlZyK4SAHdPkAALqPw9zr0k294_C_220_140.jpg,4.0,"7 Rue Saint-François de Paule, 06300 Nice",34
Confisierie Florian佛洛里安糖...,尼斯,https://you.ctrip.com/shopping/nice580/1447737.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M0B/A1/32/CggYG1ZyKLqAPY59AABWKBUysOQ068_C_220_140.jpg,3.8,"14 Quai Papacino, 06300 Nice",35
Agnès b.,尼斯,https://you.ctrip.com/shopping/nice580/1447802.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M08/42/BA/CggYHVZ3j0-ASNwJAACCtwoLH7k072_C_220_140.jpg,3.8,"17 rue des Ponchettes, 06300 Nice",36
Nespresso Boutique,尼斯,https://you.ctrip.com/shopping/nice580/1447766.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M0B/B1/C8/CggYHlZyiJSAdKf0AAFdvX_rqKw015_C_220_140.jpg,4.0,"1 Place Masséna, 06000 Nice",37
Lacroix Paul,尼斯,https://you.ctrip.com/shopping/nice580/1447740.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M03/AD/95/CggYGVZygwSADRgKAACrylIbJpI878_C_220_140.jpg,3.7,"3 Rue de la Buffa, 06000 Nice",38
Patisserie Canet,尼斯,https://you.ctrip.com/shopping/nice580/1447719.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M01/A1/26/CggYGVZyGmiAR4BNAAE2RPMDXyc993_C_220_140.jpg,3.7,"25 boulevard Gambetta, 06000 Nice",39
Foot Locker Massena,尼斯,https://you.ctrip.com/shopping/nice580/1447834.html,https://dimg04.c-ctrip.com/images/1004fk133yf3mr6e8F7FB_C_220_140.jpg,,"11 Rue Massena, 06000 Nice",40
The Kooples Lafayette,尼斯,https://you.ctrip.com/shopping/nice580/1447808.html,https://dimg03.c-ctrip.com/images/fd/tg/g3/M0B/42/7B/CggYGVZ3q7OAKHOMABSDBlJiNUI222_C_220_140.jpg,5.0,"6 Avenue Jean Médecin, 06007 Nice",41
ZARA,尼斯,https://you.ctrip.com/shopping/nice580/1447851.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M00/BB/A5/CggYHlZ4-LyAFD88AASe1Wq9yxo125_C_220_140.jpg,3.5,"10 Avenue Jean Médecin, 06000 Nice",42
MAJE,尼斯,https://you.ctrip.com/shopping/nice580/1447789.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M06/30/06/CggYHVZ3YWuAAcd0AAJN8_2BO3g475_C_220_140.jpg,4.0,"1 Rue François 1er, 06000 Nice",43
MAJE Lafayette,尼斯,https://you.ctrip.com/shopping/nice580/1447791.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M05/2A/BC/CggYHlZ3Y2qAcf1dAADMZcnwKRc212_C_220_140.jpg,4.0,"6 Avenue Jean Medecin, 06007 Nice",44
Zadig & Voltaire. Lafayette,尼斯,https://you.ctrip.com/shopping/nice580/1447793.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.0,"6 rue Jean Medecin, 06000 Nice",45
Godiva,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/1447420.html,https://dimg02.c-ctrip.com/images/fd/tg/g5/M05/72/D1/CggYr1cq2OiAHxfsAAHf0wH5wNc572_C_220_140.jpg,4.6,"Grand Place - Grote Markt 21-22,1000 Brussels",1
Leonidas,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/1447442.html,https://dimg04.c-ctrip.com/images/10090p000000g1jxmE0AE_C_220_140.jpg,4.7,"Rue au Beurre 34,1000 Bruxelles",2
Neuhaus Brussels Toison d'Or,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/1447443.html,https://dimg02.c-ctrip.com/images/fd/tg/g6/M07/7B/8A/CggYtFcq4dOAT5TBAAEUH7XCPdI856_C_220_140.jpg,4.5,"Avenue de la Toison D'Or 20,1050 Brussels",3
Galler Chocolatier,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/1447438.html,https://dimg04.c-ctrip.com/images/fd/tg/g6/M07/83/BC/CggYtFcq9jSANReFAABpXCQS8I8815_C_220_140.jpg,4.5,"Rue au Beurre, 44,1000 Bruxelles",4
The Brussels Corner,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/1447430.html,https://dimg04.c-ctrip.com/images/fd/tg/g5/M06/86/4E/CggYsVcq_r-AA_BFAAUr5BOdw9Q938_C_220_140.jpg,4.2,Rue de l'Etuve 27，1000 Bruxelles,5
Delvaux,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/1447472.html,https://dimg04.c-ctrip.com/images/fd/tg/g6/M03/A3/6C/CggYs1crFeuAKfnjAAG8uzFT2NI938_C_220_140.jpg,4.3,Les Galeries Royales Saint-Hubert，Galerie de la Reine 31，1000 Bruxelles,6
Sablon Antiques Center,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/1447458.html,https://dimg07.c-ctrip.com/images/fd/tg/g5/M00/82/4E/CggYsFcq-7iAfjjsAAH7sYYeqrY766_C_220_140.jpg,4.0,Place du Grand Sablon 39，1000 Bruxelles,7
Vincenti,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/1447450.html,https://dimg06.c-ctrip.com/images/fd/tg/g5/M09/81/A6/CggYsFcq-cyAacdXAACVyrK86w8624_C_220_140.jpg,4.0,Rue de Namur 93，1000 Bruxelles,8
Apotheek Ambiorix,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/1447445.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,3.7,Ambiorixsquare，1000 Brussels,9
兰姿（布鲁塞尔 路易斯）,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/19802.html,https://dimg04.c-ctrip.com/images/100l0h0000008pito6421_C_220_140.jpg,4.5,33 Avenue Louise 1060 BRUXELLES,10
La Boutique Tintin,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/1447457.html,https://dimg04.c-ctrip.com/images/1A0jfk124hx1426owA8FD_C_220_140.jpg,4.5,"Rue de la Colline 13, 1000 Bruxelles",11
兰姿（布鲁塞尔店）,布鲁塞尔,https://you.ctrip.com/shopping/brussels298/19773.html,https://dimg04.c-ctrip.com/images/100v0h0000008p0l6FFDC_C_220_140.jpg,3.0,111-123 rue Neuve 1000 BRUXELLES,12
