names,places,links,imgs,popularity,scores,addresses
台北故宫博物院,新竹,https://you.ctrip.com/sight/taipei360/19884.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M01/72/7D/CggYHFY7F7iAF6-bAAtq3wFHDJY069_C_220_140.jpg,7.5,4.7,台北市士林区至善路二段221号
小人国主题乐园,新竹,https://you.ctrip.com/sight/taoyuan1439/66877.html,https://dimg04.c-ctrip.com/images/100b0a0000004lf3564E9_C_220_140.jpg,5.1,4.4,桃园县龙潭乡高原村7邻高原路891号
六福村主题乐园,新竹,https://you.ctrip.com/sight/hsinchucounty3198/64274.html,https://dimg04.c-ctrip.com/images/100w1f000001gwcvcCF1C_C_220_140.jpg,4.8,4.5,新竹县关西镇仁安里拱子沟60号
西门町,新竹,https://you.ctrip.com/sight/taipei360/56922.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M03/BF/07/CggYHlZ5Aw6ADICvAAzZREVSCI0704_C_220_140.jpg,6.7,4.5,台北市万华区成都路、中华路、武昌街、西宁南路等街区。
台北101大楼,新竹,https://you.ctrip.com/sight/taipei360/22898.html,https://dimg04.c-ctrip.com/images/100g0f0000007ghd3462A_C_220_140.jpg,7.0,4.6,台北市信义路五段7号89楼
好望角,新竹,https://you.ctrip.com/sight/miaoli3199/5062419.html,https://dimg04.c-ctrip.com/images/0102312000a5cezqd5F46_C_220_140.jpg,4.6,5,356台湾省苗栗縣後龍鎮半天寮
中正纪念堂,新竹,https://you.ctrip.com/sight/taipei360/19889.html,https://dimg04.c-ctrip.com/images/100a0m000000drveuCE84_C_220_140.jpg,5.8,,台北市中正区中山南路21号
士林夜市,新竹,https://you.ctrip.com/sight/taipei360/56927.html,https://dimg04.c-ctrip.com/images/100o1f000001gp48p077E_C_220_140.jpg,6.2,4.5,基河路101号（台北市士林区大南路、文林路、大东路。）
新竹都城隍庙,新竹,https://you.ctrip.com/sight/hsinchu1197/1694132.html,https://dimg04.c-ctrip.com/images/100ohk124gk551z347B2B_C_220_140.jpg,3.4,4.4,新竹市北区中山路75号
猫空缆车,新竹,https://you.ctrip.com/sight/taipei360/1407616.html,https://dimg04.c-ctrip.com/images/100i1f000001gp4tm4F48_C_220_140.jpg,5.3,4.7,台湾省台北市文山区新光路二段8号
小叮当科学主题乐园,新竹,https://you.ctrip.com/sight/hsinchucounty3198/64272.html,https://dimg05.c-ctrip.com/images/100p1e000001fiuu2EC77_C_220_140.jpg,3.4,4.2,304台湾省新竹縣新豐鄉康和路199號
内湾小镇,新竹,https://you.ctrip.com/sight/hsinchucounty3198/64277.html,https://dimg05.c-ctrip.com/images/100w1f000001gwajs8A67_C_220_140.jpg,3.7,4.3,台湾省新竹县横山乡光复路
渔人码头,新竹,https://you.ctrip.com/sight/newtaipeicity2063/81277.html,https://dimg04.c-ctrip.com/images/100s1f000001gx701EFF3_C_220_140.jpg,5.3,4.7,台湾省新北市淡水区西端
自由广场,新竹,https://you.ctrip.com/sight/taipei360/146933.html,https://dimg04.c-ctrip.com/images/100p1f000001gpfdcD291_C_220_140.jpg,5.8,4.6,台北市中正区中山南路21号
新竹玻璃工艺博物馆,新竹,https://you.ctrip.com/sight/hsinchu1197/1646835.html,https://dimg04.c-ctrip.com/images/1004hk133wxcbib7kF571_C_220_140.jpg,3.2,4.4,东大路一段2号
日月潭,新竹,https://you.ctrip.com/sight/nantou759/22859.html,https://dimg06.c-ctrip.com/images/0101612000ac3yksi17D9_C_220_140.jpg,6.8,4.6,台湾省南投县鱼池乡水社村
大溪老街,新竹,https://you.ctrip.com/sight/taoyuan1439/145965.html,https://dimg07.c-ctrip.com/images/100ehk1152o1rplhcF780_C_220_140.jpg,4.0,4.6,501;502室
北埔老街,新竹,https://you.ctrip.com/sight/hsinchucounty3198/64309.html,https://dimg04.c-ctrip.com/images/0100p120008ghvfrkF714_C_220_140.jpg,3.2,4.3,新竹北埔乡外坪村大坪溪
阳明山国家公园,新竹,https://you.ctrip.com/sight/taipei360/19878.html,https://dimg04.c-ctrip.com/images/10070z000000o0uiu5CA4_C_220_140.jpg,5.9,4.7,台北市北投区竹子湖路1-20号
永安渔港,新竹,https://you.ctrip.com/sight/taoyuan1439/1487420.html,https://dimg04.c-ctrip.com/images/0104u12000a2p8ztl5BA3_C_220_140.jpg,3.4,4.5,台湾省永安渔港
埔心牧场,新竹,https://you.ctrip.com/sight/taoyuan1439/1487411.html,https://dimg04.c-ctrip.com/images/0ww1712000951ynez4589_C_220_140.jpg,3.4,4.1,326台湾省桃园市杨梅區
绿世界生态农场,新竹,https://you.ctrip.com/sight/hsinchucounty3198/1712744.html,https://dimg04.c-ctrip.com/images/100d0i0000009ddmg2F93_C_220_140.jpg,2.9,4.4,314台湾省新竹縣北埔鄉隘子7鄰20號
慈湖陵寝,新竹,https://you.ctrip.com/sight/taoyuan1439/145749.html,https://dimg04.c-ctrip.com/images/100d1f000001goqhnF864_C_220_140.jpg,3.7,4.4,335台湾省桃園市大溪區復興路一段1097號
桃园仙谷,新竹,https://you.ctrip.com/sight/taoyuan1439/1487187.html,https://dimg04.c-ctrip.com/images/0ww0r12000946e81m24AC_C_220_140.jpg,3.6,4.3,桃园县复兴乡长兴村上高遶8邻5之1号 ‎
石門山,新竹,https://you.ctrip.com/sight/taoyuan1439/1487389.html,https://dimg04.c-ctrip.com/images/0ww3d120009rl82kj31C2_C_220_140.jpg,3.3,4.3,"石門山, 龙潭区桃园市台湾省 325"
石牛山,新竹,https://you.ctrip.com/sight/hsinchucounty3198/4424180.html,https://dimg02.c-ctrip.com/images/0106v120009g3u6op325B_C_220_140.jpg,3.4,,台湾省新竹县关西镇
渔人码头,新竹,https://you.ctrip.com/sight/newtaipeicity2063/81277.html,https://dimg04.c-ctrip.com/images/100s1f000001gx701EFF3_C_220_140.jpg,5.3,4.7,台湾省新北市淡水区西端
艋舺龙山寺,新竹,https://you.ctrip.com/sight/taipei360/19890.html,https://dimg04.c-ctrip.com/images/100c1f000001gsvdu8862_C_220_140.jpg,5.1,4.7,台北市万华区广州街211号
中平路故事馆,新竹,https://you.ctrip.com/sight/taoyuan1439/4039272.html,https://dimg04.c-ctrip.com/images/0ww6h12000947mlgpE929_C_220_140.jpg,3.4,5,320台湾省桃園市中壢區復興路99號
淡水老街,新竹,https://you.ctrip.com/sight/newtaipeicity2063/67968.html,https://dimg04.c-ctrip.com/images/100b1f000001gsm6lC5C0_C_220_140.jpg,5.3,4.5,台湾省新北市淡水区中正路
阳明山国家公园,新竹,https://you.ctrip.com/sight/taipei360/19878.html,https://dimg04.c-ctrip.com/images/10070z000000o0uiu5CA4_C_220_140.jpg,5.9,4.7,台北市北投区竹子湖路1-20号
孙中山纪念馆,新竹,https://you.ctrip.com/sight/taipei360/19881.html,https://dimg04.c-ctrip.com/images/100e1f000001gszgpCBFD_C_220_140.jpg,5.5,,台北市信义区仁爱路四段505号
新竹市风城愿景馆,新竹,https://you.ctrip.com/sight/hsinchu1197/5152993.html,https://dimg04.c-ctrip.com/images/0ww3412000946s0lz41FB_C_220_140.jpg,2.6,4.5,东区东大路一段1号
新竹孔庙,新竹,https://you.ctrip.com/sight/hsinchu1197/1754919.html,https://dimg04.c-ctrip.com/images/0102s120008ibojxt2F10_C_220_140.jpg,2.6,4.2,300台湾省新竹市東區公園路289號
台湾地区领导人办公大楼,新竹,https://you.ctrip.com/sight/taipei360/139333.html,https://dimg08.c-ctrip.com/images/0103u120008idad4h0DC8_C_220_140.jpg,5.0,4.5,台北市中正区重庆南路一段122号
海天一线看海区,新竹,https://you.ctrip.com/sight/hsinchu1197/5173063.html,https://dimg04.c-ctrip.com/images/0ww5b12000952b1x7E0CA_C_220_140.jpg,2.6,,300台湾省新竹市北区
湖口老街,新竹,https://you.ctrip.com/sight/hsinchucounty3198/64294.html,https://dimg04.c-ctrip.com/images/10060l000000ct4z447AC_C_220_140.jpg,2.5,4.1,303台湾省新竹縣湖口鄉湖口老街
猫空缆车,新竹,https://you.ctrip.com/sight/taipei360/1407616.html,https://dimg04.c-ctrip.com/images/100i1f000001gp4tm4F48_C_220_140.jpg,5.3,4.7,台湾省台北市文山区新光路二段8号
小乌来风景特定区,新竹,https://you.ctrip.com/sight/taoyuan1439/1487391.html,https://dimg04.c-ctrip.com/images/100t0x000000l5oh85C25_C_220_140.jpg,3.6,4.2,336台湾省桃园市复兴区小乌来风景特定区
桃園77藝文町（桃園警察局日式宿...,新竹,https://you.ctrip.com/sight/taoyuan1439/5654387.html,https://dimg04.c-ctrip.com/images/1001hk1150d3ot18g0249_C_220_140.jpg,3.6,4.4,330台湾省桃園市桃園區中正路77巷5號
猫空,新竹,https://you.ctrip.com/sight/taipei360/56814.html,https://dimg04.c-ctrip.com/images/100v1f000001h1aosAA77_C_220_140.jpg,5.3,4.5,台北市文山区
宏亚巧克力共和国 -,新竹,https://you.ctrip.com/sight/taoyuan1439/1791085.html,https://dimg04.c-ctrip.com/images/fd/tg/g6/M00/4D/82/CggYslafLG6AUYKKAADEA0P3BDY622_C_220_140.jpg,3.4,4.5,334台湾省桃園市八德區巧克力街177號
南寮漁港,新竹,https://you.ctrip.com/sight/hsinchu1197/1694122.html,https://dimg04.c-ctrip.com/images/100uhk114yi9givsg1F6C_C_220_140.jpg,2.5,4.4,"南寮漁港, 台湾省"
狮头山,新竹,https://you.ctrip.com/sight/miaoli3199/1694147.html,https://dimg04.c-ctrip.com/images/100a0z000000mjfdnE5A2_C_220_140.jpg,2.6,4.3,苗栗县三湾乡狮头山
六福村野生动物园,新竹,https://you.ctrip.com/sight/hsinchucounty3198/133903159.html,https://dimg04.c-ctrip.com/images/01A5s22346zot5ls0A770_C_220_140.png,2.7,,新竹县关西镇仁安里拱子沟62号
士林官邸,新竹,https://you.ctrip.com/sight/taipei360/56736.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M02/65/97/CggYG1Y7FnqAC-gNAAyQPOrNawU399_C_220_140.jpg,5.2,4.7,台北市士林区福林路60号
台湾大溪花海农场,新竹,https://you.ctrip.com/sight/taoyuan1439/98280163.html,https://dimg04.c-ctrip.com/images/1A0q14000000wws763E2C_C_220_140.jpg,3.2,,桃园市大溪区复兴路一段1093巷27号
司马库斯,新竹,https://you.ctrip.com/sight/hsinchucounty3198/64288.html,https://dimg07.c-ctrip.com/images/100h0l000000ct51gFFF5_C_220_140.jpg,3.7,4.3,313台湾省新竹縣尖石鄉玉峰村14鄰司馬庫斯2號
台北101景观台,新竹,https://you.ctrip.com/sight/taipei360/1788434.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/8B/79/CghzgVWw6LmAAbouAACQfMYVfiw725_C_220_140.jpg,5.2,4.6,台北市信义区信义路五段7号89楼
