names,places,popularity,scores,links,imgs
好望角,开普敦,10,4.7,https://you.ctrip.com/sight/capetown327/25230.html,https://dimg03.c-ctrip.com/images/1A0s190000016fhzx5043_C_220_140.jpg
桌山,开普敦,9.9,4.7,https://you.ctrip.com/sight/capetown327/25235.html,https://dimg08.c-ctrip.com/images/100b1f000001gsoxk6B44_C_220_140.jpg
南非企鹅生态保护区,开普敦,9.1,4.6,https://you.ctrip.com/sight/capetown327/60662.html,https://dimg04.c-ctrip.com/images/0105m12000a7kxkj09D8F_C_220_140.jpg
维多利亚港,开普敦,6.6,4.6,https://you.ctrip.com/sight/capetown327/1409908.html,https://dimg03.c-ctrip.com/images/10041f000001gpb0i7578_C_220_140.jpg
海豹岛,开普敦,8.7,4.5,https://you.ctrip.com/sight/houtbay1861854/60660.html,https://dimg05.c-ctrip.com/images/0100f120008fy6nicB151_C_220_140.jpg
豪特湾,开普敦,7.6,4.6,https://you.ctrip.com/sight/houtbay1861854/60724.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/2E/7B/CghzgFW2KGSAN98TABTz4uPWcOE493_C_220_140.jpg
信号山,开普敦,7.2,4.5,https://you.ctrip.com/sight/capetown327/134134.html,https://dimg04.c-ctrip.com/images/100a1f000001grnd1748B_C_220_140.jpg
康斯坦博西植物园,开普敦,7.4,4.6,https://you.ctrip.com/sight/capetown327/71964.html,https://dimg04.c-ctrip.com/images/100msa133tk1lw4gg840F_C_220_140.jpg
好望角自然保护区,开普敦,7.3,4.7,https://you.ctrip.com/sight/capetown327/60725.html,https://dimg04.c-ctrip.com/images/100j1f000001gpqdg7957_C_220_140.jpg
长街,开普敦,6.6,4.4,https://you.ctrip.com/sight/capetown327/1966018.html,https://dimg04.c-ctrip.com/images/100osa1439lpr6y0g5F6E_C_220_140.jpg
马来区,开普敦,7.3,4.5,https://you.ctrip.com/sight/capetown327/146790.html,https://dimg06.c-ctrip.com/images/10010r000000h27zdCED6_C_220_140.jpg
维多利亚阿尔弗雷德码头广场,开普敦,7.1,4.5,https://you.ctrip.com/sight/capetown327/25232.html,https://dimg04.c-ctrip.com/images/100s1f000001gx66g83A1_C_220_140.jpg
大康斯坦夏葡萄酒庄园,开普敦,7.1,4.5,https://you.ctrip.com/sight/constantia17293/60659.html,https://dimg04.c-ctrip.com/images/01048120008j4ze2pA0E2_C_220_140.jpg
十二门徒峰,开普敦,6.8,4.5,https://you.ctrip.com/sight/capetown327/1409946.html,https://dimg04.c-ctrip.com/images/0100b120009f3r5c0E27F_C_220_140.jpg
罗本岛,开普敦,6.5,4.3,https://you.ctrip.com/sight/capetown327/25231.html,https://dimg04.c-ctrip.com/images/0101d12000a998a8rFA6A_C_220_140.jpg
查普曼公路,开普敦,6.0,4.5,https://you.ctrip.com/sight/houtbay1861854/137558.html,https://dimg04.c-ctrip.com/images/100m1f000001gzpnc6C67_C_220_140.jpg
Cape Point,开普敦,6.5,4.7,https://you.ctrip.com/sight/capetown327/1747210.html,https://dimg04.c-ctrip.com/images/0ww5l120006ou9klxDED1_C_220_140.jpg
街心花园,开普敦,6.4,4.3,https://you.ctrip.com/sight/capetown327/1409936.html,https://dimg04.c-ctrip.com/images/10051f000001gst4s21E4_C_220_140.jpg
好望堡,开普敦,6.0,4.4,https://you.ctrip.com/sight/capetown327/60719.html,https://dimg04.c-ctrip.com/images/100a1f000001grmebD9A3_C_220_140.jpg
圣乔治街,开普敦,6.2,4.2,https://you.ctrip.com/sight/capetown327/25234.html,https://dimg04.c-ctrip.com/images/0ww53120008yguj4tCCB6_C_220_140.jpg
两大洋水族馆,开普敦,5.8,4.4,https://you.ctrip.com/sight/capetown327/1430934.html,https://dimg04.c-ctrip.com/images/100e14000000w9cg7137E_C_220_140.jpg
坎普斯海滩,开普敦,5.6,4.6,https://you.ctrip.com/sight/capetown327/137559.html,https://dimg06.c-ctrip.com/images/0102y120009fp35mxB776_C_220_140.jpg
绿市广场,开普敦,5.5,4.5,https://you.ctrip.com/sight/capetown327/62644.html,https://dimg04.c-ctrip.com/images/0ww4k120006oxsbatBA34_C_220_140.jpg
绿点体育场,开普敦,5.4,4.4,https://you.ctrip.com/sight/capetown327/77318.html,https://dimg08.c-ctrip.com/images/01012120009f5turi10A5_C_220_140.jpg
梅曾贝赫海滩,开普敦,5.4,4.4,https://you.ctrip.com/sight/muizenberg17302/134138.html,https://dimg04.c-ctrip.com/images/1008hk114xbn2vhytFF31_C_220_140.jpg
斯泰伦博斯,开普敦,6.4,4.6,https://you.ctrip.com/sight/stellenbosch30450/1423624.html,https://dimg04.c-ctrip.com/images/100r1f000001goq9v628F_C_220_140.jpg
默克白色海滩,开普敦,4.4,4.4,https://you.ctrip.com/sight/melkbosstrand30441/1409951.html,https://dimg04.c-ctrip.com/images/0101v120009ifrwp29CDF_C_220_140.jpg
南非犹太博物馆,开普敦,4.4,4.3,https://you.ctrip.com/sight/capetown327/1742788.html,https://dimg02.c-ctrip.com/images/100814000000w6pew15BE_C_220_140.jpg
Iziko Bo-Kaap Museum,开普敦,4.3,4.3,https://you.ctrip.com/sight/capetown327/1742478.html,https://dimg04.c-ctrip.com/images/0ww0s120009rldopm0552_C_220_140.jpg
City Hall,开普敦,4.3,4.4,https://you.ctrip.com/sight/capetown327/1742486.html,https://dimg04.c-ctrip.com/images/0ww311200090jlo5x4F43_C_220_140.jpg
第六区博物馆,开普敦,4.3,4.1,https://you.ctrip.com/sight/capetown327/1742432.html,https://dimg04.c-ctrip.com/images/0ww50120009rlbxwfA0C1_C_220_140.jpg
Simon's Town Museum,开普敦,4.2,4,https://you.ctrip.com/sight/simonstown30438/1742822.html,https://dimg04.c-ctrip.com/images/ww0b1f000001gly9m8908_C_220_140.png
开普敦之心博物馆,开普敦,4.2,4.6,https://you.ctrip.com/sight/capetown327/1744674.html,https://dimg04.c-ctrip.com/images/100n1f000001gpa2c04E6_C_220_140.jpg
圣乔治大教堂,开普敦,4.1,4.3,https://you.ctrip.com/sight/capetown327/1742453.html,https://dimg04.c-ctrip.com/images/0ww6i120006odvmz07ED3_C_220_140.jpg
Table Mountain National Park,开普敦,4.0,4.6,https://you.ctrip.com/sight/capetown327/1744739.html,https://dimg04.c-ctrip.com/images/1A0l12000000shkxa8D3D_C_220_140.jpg
利乌山,开普敦,3.9,4,https://you.ctrip.com/sight/capetown327/1742700.html,https://dimg04.c-ctrip.com/images/100e14000000w9745182B_C_220_140.jpg
Nobel Square,开普敦,3.8,4.5,https://you.ctrip.com/sight/capetown327/1746953.html,https://dimg07.c-ctrip.com/images/0ww5g12000a9u9ve99653_C_220_140.jpg
维多利亚滨海中心,开普敦,3.8,4.4,https://you.ctrip.com/sight/capetown327/1409961.html,https://dimg05.c-ctrip.com/images/0ww56120006oa2zc57521_C_220_140.jpg
Museum of Gems and Jewellery,开普敦,3.7,4,https://you.ctrip.com/sight/capetown327/1748137.html,https://dimg04.c-ctrip.com/images/0ww1s120008z43tug0291_C_220_140.jpg
SANCCOB,开普敦,3.7,4,https://you.ctrip.com/sight/bloubergstrand17300/1745326.html,https://dimg03.c-ctrip.com/images/0ww2f120008yq83fj94FE_C_220_140.jpg
Fish Hoek Beach,开普敦,3.6,4.3,https://you.ctrip.com/sight/somersetwest17299/1745351.html,https://dimg04.c-ctrip.com/images/0ww2b120006ons5p15163_C_220_140.jpg
St James Beach,开普敦,3.5,4.5,https://you.ctrip.com/sight/capetown327/1746684.html,https://dimg04.c-ctrip.com/images/ww0s1f000001gqhnb6C8C_C_220_140.png
Slave Lodge,开普敦,3.5,4.3,https://you.ctrip.com/sight/capetown327/1834342.html,https://dimg04.c-ctrip.com/images/0102e12000a4pcxg9BEC0_C_220_140.png
"Sandy Bay, Cape Town",开普敦,3.5,4.3,https://you.ctrip.com/sight/houtbay1861854/1742729.html,https://dimg04.c-ctrip.com/images/0ww3w12000ardms0cEC0A_C_220_140.jpg
绿点公园及生物多样性花园,开普敦,3.4,4.8,https://you.ctrip.com/sight/capetown327/1832289.html,https://dimg05.c-ctrip.com/images/ww0i1e000001f57q5E964_C_220_140.jpg
Gold of Africa Museum,开普敦,3.4,4.5,https://you.ctrip.com/sight/capetown327/1744083.html,https://dimg04.c-ctrip.com/images/0ww4k120008yklsl95CD2_C_220_140.jpg
罗本岛与罗本岛博物馆,开普敦,3.4,4,https://you.ctrip.com/sight/capetown327/1832354.html,https://dimg04.c-ctrip.com/images/ww0n1e000001excvrBB73_C_220_140.png
