names,places,links,imgs,scores,address,ranks
Perth Shopping Tours,珀斯,https://you.ctrip.com/shopping/perth2014499/2359275.html,https://dimg04.c-ctrip.com/images/100g0p000000fugoiE6F6_C_220_140.jpg,5.0,"Perth, Western Australia, Australia",14
Providore,珀斯,https://you.ctrip.com/shopping/perth2014499/2685870.html,https://dimg04.c-ctrip.com/images/100r0q000000g9k7m068A_C_220_140.jpg,5.0,Shop 1 Wolf Ln 317 Murray St Perth Western Australia 6000 Australia Perth City,15
Margaret River Chocolate Compa...,珀斯,https://you.ctrip.com/shopping/perth2014499/2644314.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,5.0,317 Murray St Perth Western Australia 6000 Australia Perth City,16
Warwick Fresh,珀斯,https://you.ctrip.com/shopping/warwick2125392/77586632.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,,"643 Beach Road, Warwick, WA 6024",17
Bentley Spices,珀斯,https://you.ctrip.com/shopping/bentley1463222/77589617.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,,"Shop 22, 1140 Albany Hwy, Bentley, WA 6102",18
Indian Bazaar,珀斯,https://you.ctrip.com/shopping/malaga1473798/77592546.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,,"10/114 Mulgul Road, Perth, WA 6090",19
Hype DC,珀斯,https://you.ctrip.com/shopping/perth2014499/2397821.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,"Lower Ground, 195 Murray Street Mall, Perth WA 6000, Australia",20
Galleria Shopping Centre,珀斯,https://you.ctrip.com/shopping/morley1468911/2634078.html,https://dimg04.c-ctrip.com/images/100s0p000000fqye1C7C5_C_220_140.jpg,4.0,"Centro Galleria 4 Collier Rd, Morley, Bayswater, Western Australia 6062, Australia",21
Minitopia,珀斯,https://you.ctrip.com/shopping/midland16925/77485352.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,,"Shop T041 Midland Gate Shopping Centre, Perth, WA 6056",22
The Spice Merchants,珀斯,https://you.ctrip.com/shopping/1472714/77489809.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,,"15 Burgay Court, Perth, WA 6017",23
Belmont Market,珀斯,https://you.ctrip.com/shopping/cloverdale1463148/77488323.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,,"222-226 Belmont Ave, Perth, WA 6104",24
Carousel Meats,珀斯,https://you.ctrip.com/shopping/cannington1464683/77594543.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,,"Shop 1100/1382 Albany Hwy, Cannington, WA 6107",25
Minitopia,珀斯,https://you.ctrip.com/shopping/joondalup16960/77484352.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,,"Shop T94, G, BG 1, Lakeside Joondalup Shopping Centre, Perth, WA 6027",26
Indian Bazaar,珀斯,https://you.ctrip.com/shopping/wangara1472010/77489392.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,,"4/34 Prindiville Drive, Wangara, WA 6065",27
Minitopia,珀斯,https://you.ctrip.com/shopping/cannington1464683/77486531.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,,"Shop 1014 /15, Westfield Carousel Shopping Centre, Perth, WA 6107",28
Novo,珀斯,https://you.ctrip.com/shopping/perth2014499/1689893.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,"Murray st, Perth WA, Australia",29
珀斯国际机场免税店（离境大堂）,珀斯,https://you.ctrip.com/shopping/2125415/781830.html,https://dimg04.c-ctrip.com/images/20060c000000641wh68B5_C_220_140.jpg,4.0,珀斯国际机场离境大堂，西澳大利亚州,30
Zu,珀斯,https://you.ctrip.com/shopping/noranda1466752/2707339.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.5,32 Millrose Dr Malaga Western Australia 6090 Australia Malaga,31
Swarovski,珀斯,https://you.ctrip.com/shopping/perth2014499/1692375.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.5,"One40William (Murray St), Perth WA 6000, Australia",32
Twilight Hawkers Market,珀斯,https://you.ctrip.com/shopping/perth2014499/2353006.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,"Forrest Place, Perth, Western Australia 6000, Australia",33
The House of Honey,珀斯,https://you.ctrip.com/shopping/1463559/2351954.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"867 Great Northern Highway, Herne Hill, Swan, Western Australia 6056, Australia",34
Whistlers Chocolate Co,珀斯,https://you.ctrip.com/shopping/middleswan16921/2356557.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"506 Great Northern Highway, Middle Swan, Swan, Western Australia 6104, Australia",35
Cockburn Gateway Shopping City,珀斯,https://you.ctrip.com/shopping/fremantle813/78728783.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Cockburn Gateway Shopping Cent 816 Beeliar Dr | Corner Beeliar Drive and Kwinana Freeway, Success, Cockburn, Western Australia 6164, Australia",36
Dunya Foods,珀斯,https://you.ctrip.com/shopping/morley1468911/77489762.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,,"243 - 253 Walter Rd W, Perth, WA 6062",37
珀斯国际机场免税店（抵境大堂）,珀斯,https://you.ctrip.com/shopping/2125415/781831.html,https://dimg04.c-ctrip.com/images/0105k1200086qfgl90F85_C_220_140.jpg,,珀斯国际机场抵境大堂，西澳大利亚州,38
Harvey Norman,珀斯,https://you.ctrip.com/shopping/cannington1464683/2426752.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,1363 Albany Hwy Cannington Western Australia 6107 Australia,39
Kmart,珀斯,https://you.ctrip.com/shopping/booragoon1471831/2427001.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,Risley St Booragoon Western Australia 6154 Australia,40
Target,珀斯,https://you.ctrip.com/shopping/1467686/70288467.html,https://dimg04.c-ctrip.com/images/100j180000014c8vv0A21_C_220_140.jpg,,"Albany Hwy, East Victoria Park WA 6101澳大利亚",41
Muir Books,珀斯,https://you.ctrip.com/shopping/perth2014499/78596784.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,,"17 Lindsay St | Northbridge, Perth, Western Australia 6000, Australia",42
Pandora(Murray St),珀斯,https://you.ctrip.com/shopping/perth2014499/1689543.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/01/C2/CghzflW7TBWABwjmAABDjdArmkU485_C_220_140.jpg,,"1 Forrest Place, Murray Street Mall",43
Adelaide Farmers' Market,阿德莱德,https://you.ctrip.com/shopping/forestville2125720/1451308.html,https://dimg04.c-ctrip.com/images/010212224qktzt8tt845B_C_220_140.jpg,4.5,"Leader Street Adelaide Showground, Wayville, Adelaide, South Australia 5035, Australia",1
Haigh's Chocolates,阿德莱德,https://you.ctrip.com/shopping/adelaide626/1451282.html,https://dimg04.c-ctrip.com/images/1005060000001niv6BBDF_C_220_140.jpg,4.4,"2 Rundle Mall | Beehive Corner, Adelaide, South Australia 5000, Australia",2
Unique Opal & Diamond Manufact...,阿德莱德,https://you.ctrip.com/shopping/adelaide626/1451307.html,https://dimg01.c-ctrip.com/images/1009060000001nirq0E28_C_220_140.jpg,4.6,"Shop 5, Rundle Mall, Adelaide, South Australia 5000, Australia",3
The Market Shed on Holland,阿德莱德,https://you.ctrip.com/shopping/adelaide626/1451283.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,4.9,"1 Holland Street, Adelaide, South Australia 5000, Australia",4
威廉国王大街,阿德莱德,https://you.ctrip.com/shopping/adelaide626/1362778.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M00/B9/3B/CghzflSozQGAdnLWAAI8qUA8D_4159_C_220_140.jpg,4.8,Adelaide SA 5000,5
蓝道购物城,阿德莱德,https://you.ctrip.com/shopping/adelaide626/96820.html,https://dimg04.c-ctrip.com/images/fd/tg/g6/M00/0F/85/CggYslaqzbSAYuRCABHCmkoMI3U356_C_220_140.jpg,4.7,"Rundle St btw King William St and Pulteney St, Adelaide, South Australia 5000, Australia",6
建筑陶艺市场,阿德莱德,https://you.ctrip.com/shopping/torrensville1469291/138035.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M01/CA/4A/CghzgVW7TBSARI-cAAA6ElKZY5c811_C_220_140.jpg,4.8,36 South Road Torrensville Adelaide SA Australia,7
吉尔斯街市,阿德莱德,https://you.ctrip.com/shopping/adelaide626/138036.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M01/CA/4A/CghzgVW7TBSARI-cAAA6ElKZY5c811_C_220_140.jpg,4.8,"91 Giles St, Adelaide SA 5000",8
Coles,阿德莱德,https://you.ctrip.com/shopping/modbury16854/1683649.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,5.0,Corio Street,9
Bose（阿德莱德店）,阿德莱德,https://you.ctrip.com/shopping/hilton2125489/7614.html,https://dimg04.c-ctrip.com/images/100a0h0000008orac6148_C_220_140.jpg,4.0,"""155 Sir Donald Bradman Drive, Hilton, SA, 5033""",10
John Quinn Norwood Pharmacy,阿德莱德,https://you.ctrip.com/shopping/norwood2125661/2636368.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,5.0,"188 The Parade,SA South Australia 5067,Australia",11
G-Star Outlet,阿德莱德,https://you.ctrip.com/shopping/2125462/77591040.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,,"727 Tapley's Hill Road, ADELAIDE AIRPORT, SA 5950",12
LAX,阿德莱德,https://you.ctrip.com/shopping/adelaide626/2669835.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.5,"LG14 Adelaide Central Plaza,100 Rundle Mall,Adelaide South Australia 5000,Australia",13
