names,places,popularity,scores,links,imgs
代县古城,忻州,4.1,3.8,https://you.ctrip.com/sight/daixian1446104/5066972.html,https://dimg04.c-ctrip.com/images/01002120009f3lbv92137_C_220_140.jpg
东台望海峰,忻州,4.1,4.7,https://you.ctrip.com/sight/wutai1446115/1830348.html,https://dimg04.c-ctrip.com/images/10071f000001h6z31D6D4_C_220_140.jpg
普化寺,忻州,4.1,4.9,https://you.ctrip.com/sight/wutai1446115/7193.html,https://dimg04.c-ctrip.com/images/10030z000000mmc1d2742_C_220_140.jpg
乾坤湾,忻州,4.0,4.6,https://you.ctrip.com/sight/pianguan1446126/5708723.html,https://dimg02.c-ctrip.com/images/0104a120009hzqatbF524_C_220_140.jpg
悬崖栈道,忻州,4.0,4.5,https://you.ctrip.com/sight/ningwu3030/1415566.html,https://dimg04.c-ctrip.com/images/0104w120003pybur17200_C_220_140.jpg
万佛阁,忻州,4.0,4.5,https://you.ctrip.com/sight/wutai1446115/7903.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/37/C3/CghzgVUbxTCASfhGAAvBl3XMduA369_C_220_140.jpg
忻州秀容书院,忻州,4.0,4.8,https://you.ctrip.com/sight/xinzhou783/5066616.html,https://dimg04.c-ctrip.com/images/0106t12000as0zb8xAFB9_C_220_140.jpg
柳巷,忻州,6.5,4.5,https://you.ctrip.com/sight/taiyuan167/133729.html,https://dimg04.c-ctrip.com/images/0103m120009dlwpamA166_C_220_140.jpg
明月池,忻州,4.0,4.7,https://you.ctrip.com/sight/wutai1446115/1713790.html,https://dimg04.c-ctrip.com/images/0101f12000b587cbr8881_C_220_140.jpg
双塔寺,忻州,6.7,4.6,https://you.ctrip.com/sight/taiyuan167/9678.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M06/B0/F4/CghzgVWnWEmASNyJAChrEAPhCd8754_C_220_140.jpg
忻州历代长城,忻州,3.8,4.8,https://you.ctrip.com/sight/pianguan1446126/75467.html,https://dimg04.c-ctrip.com/images/01041120008avhqe118E2_C_220_140.jpg
阿育王塔,忻州,3.8,4.7,https://you.ctrip.com/sight/daixian1446104/145380.html,https://dimg04.c-ctrip.com/images/0100e12000at3eeadFEB1_C_220_140.jpg
马仑草原,忻州,3.8,4.3,https://you.ctrip.com/sight/ningwu3030/75353.html,https://dimg04.c-ctrip.com/images/0106p120008qje16cB0CB_C_220_140.jpg
新康力温泉度假村,忻州,3.8,4.5,https://you.ctrip.com/sight/yuanping3014/1408605.html,https://dimg04.c-ctrip.com/images/100q1f000001grigqDE15_C_220_140.jpg
大宝寺,忻州,3.8,5,https://you.ctrip.com/sight/wutai1446115/5716946.html,https://dimg02.c-ctrip.com/images/0105y120008ukb6be3703_C_220_140.jpg
北台叶斗峰,忻州,3.7,4.6,https://you.ctrip.com/sight/fanshi2995/7938.html,https://dimg04.c-ctrip.com/images/100p1f000001gpd9sCB61_C_220_140.jpg
晋祠博物馆,忻州,7.9,4.6,https://you.ctrip.com/sight/taiyuan167/50464.html,https://dimg04.c-ctrip.com/images/0106c12000a434h979F83_C_220_140.jpg
普济寺,忻州,3.7,4.6,https://you.ctrip.com/sight/wutai1446115/132275.html,https://dimg04.c-ctrip.com/images/10020k000000cej4tF943_C_220_140.jpg
中国煤炭博物馆,忻州,6.5,4.5,https://you.ctrip.com/sight/taiyuan167/50498.html,https://dimg04.c-ctrip.com/images/0101j120009dwspbn5584_C_220_140.jpg
北寺塔公园,忻州,3.6,5,https://you.ctrip.com/sight/kelan2993/4584247.html,https://dimg04.c-ctrip.com/images/0102a12000b78j6qaC170_C_220_140.jpg
南台锦绣峰,忻州,3.6,4.5,https://you.ctrip.com/sight/wutai1446115/7936.html,https://dimg04.c-ctrip.com/images/0101212000at0gyg0F0E5_C_220_140.jpg
洪福寺,忻州,3.6,4.5,https://you.ctrip.com/sight/dingxiang2992/5072865.html,https://dimg04.c-ctrip.com/images/01A71120008wjl113E38A_C_220_140.jpg
西口古渡,忻州,3.6,4.8,https://you.ctrip.com/sight/hequ1446123/5066846.html,https://dimg04.c-ctrip.com/images/0105912000apkdizh0923_C_220_140.jpg
天涯山,忻州,3.5,4.7,https://you.ctrip.com/sight/yuanping3014/75349.html,https://dimg04.c-ctrip.com/images/010421200090fr0403D34_C_220_140.jpg
纯阳宫,忻州,6.2,4.4,https://you.ctrip.com/sight/taiyuan167/9679.html,https://dimg04.c-ctrip.com/images/0101512000814l4s30095_C_220_140.jpg
广济寺,忻州,3.5,4.5,https://you.ctrip.com/sight/wutai1446115/7212.html,https://dimg02.c-ctrip.com/images/01018120009f3k5dr5300_C_220_140.jpg
荷叶坪旅游区,忻州,3.5,4.6,https://you.ctrip.com/sight/wuzhai3021/1415735.html,https://dimg04.c-ctrip.com/images/100o1f000001gp5rbEEEA_C_220_140.jpg
忻州海昌海洋探索馆,忻州,3.4,4.3,https://you.ctrip.com/sight/xinzhou783/5590379.html,https://dimg04.c-ctrip.com/images/1lo5b12000az297kt5E53_C_220_140.jpg
