names,places,popularity,scores,links,imgs
贵州乌江寨国际旅游度假区,遵义,7.2,3.6,https://you.ctrip.com/sight/zunyi204/5719963.html,https://dimg04.c-ctrip.com/images/01006120009bwivbm1CE0_C_220_140.jpg
赤水丹霞旅游区·大瀑布,遵义,7.6,4.6,https://you.ctrip.com/sight/chishui1770/17652.html,https://dimg04.c-ctrip.com/images/100w060000001vnyg18ED_C_220_140.jpg
赤水丹霞,遵义,7.6,4.5,https://you.ctrip.com/sight/chishui1770/17653.html,https://dimg06.c-ctrip.com/images/fd/tg/g4/M06/32/02/CggYHVXDDvCANSwKAClL9eYPWhA282_C_220_140.jpg
遵义会议会址,遵义,7.1,,https://you.ctrip.com/sight/zunyi204/17661.html,https://dimg04.c-ctrip.com/images/100h1f000001grvl8ED6E_C_220_140.jpg
仁怀茅台镇,遵义,6.8,4.6,https://you.ctrip.com/sight/renhuai1905/22031.html,https://dimg04.c-ctrip.com/images/100b1f000001gsnsh6287_C_220_140.jpg
海龙屯,遵义,6.4,4.4,https://you.ctrip.com/sight/zunyi204/20480.html,https://dimg04.c-ctrip.com/images/100e1f000001gt19c8B9D_C_220_140.jpg
中国酒文化城,遵义,5.9,4.3,https://you.ctrip.com/sight/renhuai1905/1417532.html,https://dimg04.c-ctrip.com/images/1lo2k12000b2fyuriEED5_C_220_140.jpg
遵义古城,遵义,6.4,4.1,https://you.ctrip.com/sight/zunyi204/108733446.html,https://dimg03.c-ctrip.com/images/0105j120008d84lr30E16_C_220_140.jpg
赤水丹霞旅游区·佛光岩,遵义,6.2,4.6,https://you.ctrip.com/sight/chishui1770/128542.html,https://dimg04.c-ctrip.com/images/0100m12000874v4dc858A_C_220_140.jpg
四洞沟景区,遵义,6.0,4.5,https://you.ctrip.com/sight/chishui1770/20486.html,https://dimg04.c-ctrip.com/images/1008060000001vnwuD8E9_C_220_140.jpg
娄山关景区,遵义,6.1,,https://you.ctrip.com/sight/zunyi204/17660.html,https://dimg04.c-ctrip.com/images/0103m120009spqlb76A27_C_220_140.jpg
丙安古镇,遵义,6.1,4.2,https://you.ctrip.com/sight/chishui1770/20491.html,https://dimg04.c-ctrip.com/images/1A0o14000000vmw0gF7F8_C_220_140.jpg
十二背后·双河谷景区,遵义,5.7,4.6,https://you.ctrip.com/sight/suiyang2361/2015843.html,https://dimg04.c-ctrip.com/images/100d0z000000nea1bBE80_C_220_140.jpg
土城古镇,遵义,6.0,4.4,https://you.ctrip.com/sight/xishui2343/1481746.html,https://dimg04.c-ctrip.com/images/1A0i14000000vu9b1AAEA_C_220_140.jpg
茅台天酿,遵义,5.9,4.4,https://you.ctrip.com/sight/renhuai1905/4250398.html,https://dimg04.c-ctrip.com/images/10090n000000eact55F20_C_220_140.jpg
红果树,遵义,5.7,4.5,https://you.ctrip.com/sight/suiyang2361/1480712.html,https://dimg04.c-ctrip.com/images/100e1f000001gt2sg454A_C_220_140.jpg
十二背后·双河洞景区,遵义,5.7,4.6,https://you.ctrip.com/sight/suiyang2361/5717432.html,https://dimg06.c-ctrip.com/images/0105x120008xh10flB9F0_C_220_140.jpg
鄨水·云门囤,遵义,5.5,4.3,https://you.ctrip.com/sight/zunyi204/140659.html,https://dimg03.c-ctrip.com/images/10091f000001gsn890645_C_220_140.jpg
赤水丹霞旅游区·燕子岩,遵义,5.2,4.5,https://you.ctrip.com/sight/chishui1770/22035.html,https://dimg07.c-ctrip.com/images/0100p120004rt0g3eEB37_C_220_140.jpg
遵义市仁怀茅台酒镇旅游景区,遵义,5.4,4.7,https://you.ctrip.com/sight/renhuai1905/67818256.html,https://dimg04.c-ctrip.com/images/0106b120009417nm0CF39_C_220_140.jpg
红军四渡赤水纪念园,遵义,5.2,,https://you.ctrip.com/sight/renhuai1905/4339352.html,https://dimg04.c-ctrip.com/images/0105612000865dnclEFC5_C_220_140.jpg
中国侏罗纪公园,遵义,5.0,4.4,https://you.ctrip.com/sight/chishui1770/17656.html,https://dimg04.c-ctrip.com/images/10020z000000mq3d2E999_C_220_140.jpg
十二背后·地下裂缝景区,遵义,5.0,4.6,https://you.ctrip.com/sight/suiyang2361/128512.html,https://dimg04.c-ctrip.com/images/01063120008iisc933471_C_220_140.jpg
赤水竹海公园,遵义,5.0,4.2,https://you.ctrip.com/sight/chishui1770/17655.html,https://dimg07.c-ctrip.com/images/0105n120008akec9dF9C1_C_220_140.jpg
遵义冰雪海洋世界,遵义,4.9,4.6,https://you.ctrip.com/sight/zunyi204/2120375.html,https://dimg04.c-ctrip.com/images/0105f120008gv57cx8B6E_C_220_140.jpg
赤水河,遵义,4.9,4.6,https://you.ctrip.com/sight/chishui1770/1829982.html,https://dimg01.c-ctrip.com/images/1A0615000000xbvbpC469_C_220_140.jpg
黔北花海,遵义,4.9,4,https://you.ctrip.com/sight/tongzicounty2370/1750726.html,https://dimg04.c-ctrip.com/images/10070q000000grudxC295_C_220_140.jpg
茅台镇1915广场,遵义,4.9,4.6,https://you.ctrip.com/sight/renhuai1905/4335355.html,https://dimg04.c-ctrip.com/images/0103y1200086whnzoA3EE_C_220_140.jpg
娄山关大捷实战演艺景区,遵义,4.8,4.7,https://you.ctrip.com/sight/zunyi204/4337375.html,https://dimg04.c-ctrip.com/images/100d0q000000g9azcBF4F_C_220_140.jpg
四渡赤水纪念馆,遵义,4.8,,https://you.ctrip.com/sight/xishui2343/128665.html,https://dimg04.c-ctrip.com/images/0106q12000am6528h3E9F_C_220_140.jpg
茅台渡口,遵义,4.8,4.4,https://you.ctrip.com/sight/renhuai1905/4330354.html,https://dimg04.c-ctrip.com/images/0105q1200092lmrpmC9D9_C_220_140.jpg
红军山,遵义,4.7,,https://you.ctrip.com/sight/zunyi204/22029.html,https://dimg04.c-ctrip.com/images/0100z120008qjdoi06159_C_220_140.jpg
汇川国际温泉旅游城,遵义,4.6,4.2,https://you.ctrip.com/sight/zunyi204/1753589.html,https://dimg05.c-ctrip.com/images/100q1f000001grl6eC351_C_220_140.jpg
红军总政治部旧址,遵义,4.5,,https://you.ctrip.com/sight/zunyi204/128528.html,https://dimg04.c-ctrip.com/images/0105u1200099jdmo92B8C_C_220_140.jpg
乌江渡景区,遵义,4.5,4.5,https://you.ctrip.com/sight/zunyi204/17658.html,https://dimg04.c-ctrip.com/images/010401200092lo143AD25_C_220_140.jpg
佛光岩,遵义,4.5,3.5,https://you.ctrip.com/sight/chishui1770/98277555.html,https://dimg04.c-ctrip.com/images/0100x12000apu2d0v9E64_C_220_140.jpg
遵义动物园,遵义,4.5,4.4,https://you.ctrip.com/sight/zunyi204/2509226.html,https://dimg04.c-ctrip.com/images/0107312000apaz2dj04C1_C_220_140.jpg
桫椤国家级自然保护区,遵义,4.5,4.4,https://you.ctrip.com/sight/chishui1770/128570.html,https://dimg05.c-ctrip.com/images/100w0z000000nrlp60E38_C_220_140.jpg
天下第一瓶,遵义,4.4,4.5,https://you.ctrip.com/sight/renhuai1905/2521701.html,https://dimg04.c-ctrip.com/images/0104t120008s791koD7DA_C_220_140.jpg
凤凰山公园,遵义,4.4,4.6,https://you.ctrip.com/sight/zunyi204/22028.html,https://dimg04.c-ctrip.com/images/100v1f000001h1bgp6042_C_220_140.jpg
播州土司城,遵义,4.3,3.9,https://you.ctrip.com/sight/zunyi204/4339351.html,https://dimg04.c-ctrip.com/images/0100d1200092m8feh7C63_C_220_140.jpg
赤水丹霞·红石野谷景区,遵义,4.3,4.4,https://you.ctrip.com/sight/chishui1770/128543.html,https://dimg04.c-ctrip.com/images/350q1a00000195cfo948D_C_220_140.jpg
思达遵义游乐园,遵义,4.3,3.9,https://you.ctrip.com/sight/zunyi204/2018981.html,https://dimg06.c-ctrip.com/images/0104o120008qjdide66C9_C_220_140.jpg
中国丹霞谷,遵义,4.2,4.2,https://you.ctrip.com/sight/xishui2343/136056.html,https://dimg04.c-ctrip.com/images/100n0u000000j395vFA66_C_220_140.jpg
遵义酒文化博物馆,遵义,4.2,4.5,https://you.ctrip.com/sight/zunyi204/1837749.html,https://dimg04.c-ctrip.com/images/0102d120008qjd2uy5DD3_C_220_140.jpg
双门峡中国诗歌谷,遵义,4.2,4.3,https://you.ctrip.com/sight/suiyang2361/1704108.html,https://dimg04.c-ctrip.com/images/100i1f000001gp2vuB141_C_220_140.jpg
国酒门温泉,遵义,4.1,4.1,https://you.ctrip.com/sight/renhuai1905/1408146.html,https://dimg04.c-ctrip.com/images/100e1f000001gt1gwD838_C_220_140.jpg
大发天渠景区,遵义,4.0,5,https://you.ctrip.com/sight/zunyi204/64969955.html,https://dimg04.c-ctrip.com/images/0102t12000b5qo7akFA2D_C_220_140.jpg
苟坝会议会址,遵义,4.0,,https://you.ctrip.com/sight/zunyi204/1830685.html,https://dimg04.c-ctrip.com/images/0104m120008qiyz9a1294_C_220_140.jpg
凤岗县,遵义,4.0,5,https://you.ctrip.com/sight/fenggang2359/5612356.html,https://dimg04.c-ctrip.com/images/01034120009cyzgw9C382_C_220_140.jpg
海世界温泉水上乐园,遵义,4.0,4.5,https://you.ctrip.com/sight/meitan2364/4688349.html,https://dimg04.c-ctrip.com/images/10051f000001gsrny8D63_C_220_140.jpg
飞龙湖,遵义,4.0,4.2,https://you.ctrip.com/sight/yuqing2353/1409309.html,https://dimg04.c-ctrip.com/images/100412000000sghdp7AE6_C_220_140.jpg
毛泽东故居,遵义,3.9,,https://you.ctrip.com/sight/zunyi204/2615063.html,https://dimg04.c-ctrip.com/images/0104412000apar484DA17_C_220_140.jpg
楠竹林公园,遵义,3.9,4.9,https://you.ctrip.com/sight/renhuai1905/2017873.html,https://dimg04.c-ctrip.com/images/0104h120009r7ybd00971_C_220_140.jpg
大同古镇,遵义,3.9,3.7,https://you.ctrip.com/sight/chishui1770/145573.html,https://dimg05.c-ctrip.com/images/100o1f000001gp69tD7C8_C_220_140.jpg
水银河峡谷漂流风景区,遵义,3.9,4.1,https://you.ctrip.com/sight/tongzicounty2370/2609830.html,https://dimg04.c-ctrip.com/images/01A4t120008v8noui49BA.webp
湘山寺,遵义,3.9,4.6,https://you.ctrip.com/sight/zunyi204/22032.html,https://dimg05.c-ctrip.com/images/0101n120008qiz4yyFFA5_C_220_140.jpg
水银河景区,遵义,3.8,4.4,https://you.ctrip.com/sight/tongzicounty2370/145657.html,https://dimg04.c-ctrip.com/images/10040q000000ga3y8BB09_C_220_140.jpg
赤水河谷旅游公路,遵义,3.8,4,https://you.ctrip.com/sight/chishui1770/5073010.html,https://dimg04.c-ctrip.com/images/1A0t14000000x55lf6207_C_220_140.jpg
十二背后·贵州清溪峡景区,遵义,3.8,4.1,https://you.ctrip.com/sight/suiyang2361/1706256.html,https://dimg07.c-ctrip.com/images/1A0p1e000001fl3ogC96A_C_220_140.jpg
红军街,遵义,3.8,3.9,https://you.ctrip.com/sight/zunyi204/5709015.html,https://dimg04.c-ctrip.com/images/0102w120009ffd0k53EC8_C_220_140.jpg
茶海之心景区,遵义,3.8,4.3,https://you.ctrip.com/sight/fenggang2359/1713548.html,https://dimg07.c-ctrip.com/images/100f1f000001gqae85205_C_220_140.jpg
遵义市博物馆,遵义,3.8,4.8,https://you.ctrip.com/sight/zunyi204/1835500.html,https://dimg02.c-ctrip.com/images/350l1d000001elimxF6DB_C_220_140.jpg
大乌江风景名胜区,遵义,3.8,4.7,https://you.ctrip.com/sight/yuqing2353/135273.html,https://dimg04.c-ctrip.com/images/01050120008s799ol0385_C_220_140.jpg
务川仡佬之源景区,遵义,3.7,4.8,https://you.ctrip.com/sight/wuchuan1446302/3434731.html,https://dimg08.c-ctrip.com/images/0101z120008s799b1D689_C_220_140.jpg
【遵义】薛之谦“天外来物”巡回...,遵义,3.7,,https://you.ctrip.com/sight/zunyi204/136667475.html,https://dimg04.c-ctrip.com/images/0106t12000b719f126BD9_C_220_140.jpg
天下第一壶中国茶文化博览园,遵义,3.7,4.6,https://you.ctrip.com/sight/meitan2364/136065.html,https://dimg04.c-ctrip.com/images/350j0s000000hok85CEDD_C_220_140.jpg
望云峰,遵义,3.7,3.9,https://you.ctrip.com/sight/chishui1770/4363345.html,https://dimg04.c-ctrip.com/images/10061f000001gqvy09983_C_220_140.jpg
桐梓小西湖,遵义,3.7,4.2,https://you.ctrip.com/sight/tongzicounty2370/22033.html,https://dimg04.c-ctrip.com/images/01017120008s7dqkbC165_C_220_140.jpg
红渡景区,遵义,3.7,4.7,https://you.ctrip.com/sight/yuqing2353/1911612.html,https://dimg04.c-ctrip.com/images/0102f120009dhfi3r2E4E_C_220_140.jpg
