names,places,popularity,scores,links,imgs
墨尔本水族馆,卡尔敦,9.1,4.6,https://you.ctrip.com/sight/southbank1465890/19924.html,https://dimg03.c-ctrip.com/images/35091b000001aqw6f4FBF_C_220_140.jpg
墨尔本观景台,卡尔敦,9.2,4.6,https://you.ctrip.com/sight/southbank1465890/64302.html,https://dimg04.c-ctrip.com/images/100314000000w4cqzC204_C_220_140.jpg
墨尔本动物园,卡尔敦,8.8,4.5,https://you.ctrip.com/sight/parkville1463074/64304.html,https://dimg04.c-ctrip.com/images/0100x12000a5c4jzz7C42_C_220_140.jpg
普芬比利蒸汽火车,卡尔敦,9.3,4.6,https://you.ctrip.com/sight/belgrave57797/137160.html,https://dimg04.c-ctrip.com/images/100110000000p7feoD9DC_C_220_140.jpg
联邦广场,卡尔敦,8.5,4.5,https://you.ctrip.com/sight/melbourne312/45087.html,https://dimg04.c-ctrip.com/images/100m070000002iesn0B83_C_220_140.jpg
皇家植物园,卡尔敦,8.4,4.6,https://you.ctrip.com/sight/melbourne312/13562.html,https://dimg04.c-ctrip.com/images/0106u120008hq7g0u411D_C_220_140.jpg
圣保罗大教堂,卡尔敦,8.4,4.5,https://you.ctrip.com/sight/melbourne312/15878.html,https://dimg04.c-ctrip.com/images/0100n120009cuedx922C7_C_220_140.jpg
墨尔本博物馆,卡尔敦,8.4,4.6,https://you.ctrip.com/sight/carlton2124776/64301.html,https://dimg04.c-ctrip.com/images/100k0d0000006stbk0462_C_220_140.jpg
唐人街,卡尔敦,8.3,4.4,https://you.ctrip.com/sight/melbourne312/110407.html,https://dimg04.c-ctrip.com/images/0103k12000a96ssvj9F78_C_220_140.jpg
皇家拱廊,卡尔敦,6.9,4.5,https://you.ctrip.com/sight/melbourne312/110391.html,https://dimg06.c-ctrip.com/images/1A0i15000000xyctj3915_C_220_140.jpg
维多利亚州立图书馆,卡尔敦,8.1,4.6,https://you.ctrip.com/sight/melbourne312/110281.html,https://dimg04.c-ctrip.com/images/100o0z000000mrpjc36F8_C_220_140.jpg
维多利亚州国立美术馆,卡尔敦,7.9,4.7,https://you.ctrip.com/sight/southbank1465890/110130.html,https://nephele.ctrip.com/target/100q1f000001grkof3DC0_C_220_140.jpg
墨尔本旧监狱,卡尔敦,6.9,4.3,https://you.ctrip.com/sight/carlton2124776/64305.html,https://dimg04.c-ctrip.com/images/100k0d0000006stbr817A_C_220_140.jpg
霍西尔巷,卡尔敦,7.9,4.5,https://you.ctrip.com/sight/melbourne312/1412759.html,https://dimg03.c-ctrip.com/images/100a0z000000nod1nA1DE_C_220_140.jpg
墨尔本之星观景摩天轮,卡尔敦,7.8,4.5,https://you.ctrip.com/sight/westmelbourne1470691/1682081.html,https://dimg04.c-ctrip.com/images/100m1f000001gzms564DB_C_220_140.jpg
圣基尔达海滩,卡尔敦,6.9,4.6,https://you.ctrip.com/sight/stkilda2125091/65174.html,https://dimg08.c-ctrip.com/images/0103v120009zdenhcFE14_C_220_140.jpg
雅拉河,卡尔敦,7.7,4.6,https://you.ctrip.com/sight/southbank1465890/64303.html,https://dimg04.c-ctrip.com/images/100314000000w4cp9DD75_C_220_140.jpg
弗林德斯街火车站,卡尔敦,7.5,4.5,https://you.ctrip.com/sight/southbank1465890/110128.html,https://dimg05.c-ctrip.com/images/100n070000002iesd09D3_C_220_140.jpg
墨尔本中央购物中心,卡尔敦,6.9,4.6,https://you.ctrip.com/sight/melbourne312/110390.html,https://dimg04.c-ctrip.com/images/01046120009evbpk6A7CF_C_220_140.jpg
库克船长小屋,卡尔敦,7.4,4.3,https://you.ctrip.com/sight/eastmelbourne2124714/13582.html,https://dimg04.c-ctrip.com/images/10070z000000n3cvp62C9_C_220_140.jpg
皇家拱廊,卡尔敦,6.9,4.5,https://you.ctrip.com/sight/melbourne312/110391.html,https://dimg06.c-ctrip.com/images/1A0i15000000xyctj3915_C_220_140.jpg
墨尔本中央购物中心,卡尔敦,6.9,4.6,https://you.ctrip.com/sight/melbourne312/110390.html,https://dimg04.c-ctrip.com/images/01046120009evbpk6A7CF_C_220_140.jpg
布莱顿海湾,卡尔敦,6.8,4.5,https://you.ctrip.com/sight/brighton16592/1416964.html,https://dimg04.c-ctrip.com/images/0104u12000aarodib4EC5_C_220_140.jpg
墨尔本邮政总局,卡尔敦,6.8,4.6,https://you.ctrip.com/sight/melbourne312/110394.html,https://dimg08.c-ctrip.com/images/100d1f000001goqzeB583_C_220_140.jpg
老式环城有轨电车,卡尔敦,6.6,4.6,https://you.ctrip.com/sight/southbank1465890/137139.html,https://dimg04.c-ctrip.com/images/100h1c000001c3abq1A86_C_220_140.jpg
菲兹洛伊花园,卡尔敦,6.4,4.6,https://you.ctrip.com/sight/eastmelbourne2124714/67275.html,https://dimg04.c-ctrip.com/images/100l0b0000005aqfx6EAF_C_220_140.jpg
维多利亚艺术中心,卡尔敦,6.4,4.4,https://you.ctrip.com/sight/southbank1465890/13561.html,https://dimg04.c-ctrip.com/images/100s0z000000nqa0r239A_C_220_140.jpg
