names,places,popularity,scores,links,imgs
北帝山旅游区,平南,6.6,4,https://you.ctrip.com/sight/pingnan1398/5649406.html,https://dimg08.c-ctrip.com/images/10071f000001h6ybs9851_C_220_140.jpg
西山风景名胜区,平南,6.1,4.5,https://you.ctrip.com/sight/guiping418/22228.html,https://dimg02.c-ctrip.com/images/100t1b000001aaoet03FD_C_220_140.jpg
龙潭国家森林公园,平南,6.0,4.5,https://you.ctrip.com/sight/guiping418/22232.html,https://dimg06.c-ctrip.com/images/10080d0000006tte5AFFD_C_220_140.jpg
平南雄森动物大世界,平南,4.6,4.4,https://you.ctrip.com/sight/pingnan1398/5078351.html,https://dimg04.c-ctrip.com/images/100g1f000001gqyoeFF79_C_220_140.jpg
北帝山峡谷漂流,平南,4.3,4.2,https://you.ctrip.com/sight/pingnan1398/1708522.html,https://dimg04.c-ctrip.com/images/10041f000001gpbee4CF7_C_220_140.jpg
北回归线标志公园,平南,4.5,4.1,https://you.ctrip.com/sight/guiping418/22230.html,https://dimg04.c-ctrip.com/images/0100512000a6s5dec7FCB_C_220_140.jpg
圣堂山,平南,5.8,4.4,https://you.ctrip.com/sight/jinxiu1445186/50678.html,https://dimg03.c-ctrip.com/images/0104a120008e0g8wm46F0_C_220_140.jpg
太平天国金田起义旧址,平南,4.7,,https://you.ctrip.com/sight/guiping418/22231.html,https://dimg04.c-ctrip.com/images/0106b120008g2mmg355B7_C_220_140.jpg
石表山,平南,5.6,4.1,https://you.ctrip.com/sight/tengcounty143827/57728.html,https://dimg04.c-ctrip.com/images/0101u120008s7er8uC80E_C_220_140.jpg
平南佛子岭旅游康养度假区,平南,3.7,5,https://you.ctrip.com/sight/pingnan1398/115330656.html,https://dimg04.c-ctrip.com/images/0102u120008hjwql8C1BD_C_220_140.jpg
白石山,平南,4.8,4.6,https://you.ctrip.com/sight/guiping418/110204.html,https://dimg04.c-ctrip.com/images/01020120009d1ly379E3B_C_220_140.jpg
雄森不夜城,平南,3.4,,https://you.ctrip.com/sight/pingnan1398/134076021.html,https://dimg04.c-ctrip.com/images/0106p120009l4vc9jF949_C_220_140.jpg
平南县博物馆,平南,3.3,3.6,https://you.ctrip.com/sight/pingnan1398/2582294.html,https://dimg06.c-ctrip.com/images/0103212000a9v3v4jA40F_C_220_140.jpg
平南三桥,平南,3.1,5,https://you.ctrip.com/sight/pingnan1398/134097037.html,https://dimg04.c-ctrip.com/images/0100x12000b34l58y1C35_C_220_140.jpg
北帝山大地客营地,平南,3.0,,https://you.ctrip.com/sight/pingnan1398/135452435.html,https://dimg04.c-ctrip.com/images/0106d12000a0cv0ag0AA0_C_220_140.jpg
德湖水上乐园,平南,2.9,,https://you.ctrip.com/sight/pingnan1398/3188494.html,https://dimg04.c-ctrip.com/images/100c16000000z1jo3C764_C_220_140.jpg
鹏山胜景,平南,2.8,3.3,https://you.ctrip.com/sight/pingnan1398/4478301.html,https://dimg04.c-ctrip.com/images/10091f000001gsn1w7C10_C_220_140.jpg
袁崇焕故里,平南,3.1,4.6,https://you.ctrip.com/sight/tengcounty143827/57720.html,https://dimg04.c-ctrip.com/images/0107312000ay2qfg85DC8_C_220_140.jpg
大安古建筑群,平南,2.7,,https://you.ctrip.com/sight/pingnan1398/5714505.html,https://dimg04.c-ctrip.com/images/0100j120008d3yhs169F2_C_220_140.jpg
桂平金田村,平南,3.3,5,https://you.ctrip.com/sight/guiping418/5142895.html,https://dimg04.c-ctrip.com/images/0104v120009bxhngq98DE_C_220_140.png
大藤峡,平南,3.5,,https://you.ctrip.com/sight/guiping418/69337292.html,https://dimg04.c-ctrip.com/images/0101f120008bwden4FBFE_C_220_140.jpg
利俩村金月潭漂流,平南,2.6,5,https://you.ctrip.com/sight/pingnan1398/4571462.html,https://dimg01.c-ctrip.com/images/100f0v000000jmq51A056_C_220_140.jpg
黄花岗五烈士纪念碑,平南,2.6,,https://you.ctrip.com/sight/pingnan1398/1714136.html,https://dimg02.c-ctrip.com/images/0104012000a9vmkvu37CA_C_220_140.jpg
佛子岭依山池畔露营地,平南,2.6,,https://you.ctrip.com/sight/pingnan1398/133985476.html,https://dimg04.c-ctrip.com/images/0103p120009gks4avE44A_C_220_140.png
金秀大瑶山,平南,4.5,4.5,https://you.ctrip.com/sight/jinxiu1445186/16917.html,https://dimg04.c-ctrip.com/images/0101k120009dh7zt454E0_C_220_140.jpg
龚州公园,平南,2.3,,https://you.ctrip.com/sight/pingnan1398/131917516.html,https://dimg04.c-ctrip.com/images/0106s12000a2cjoxu205A_C_220_140.jpg
平南县江北公园,平南,2.3,5,https://you.ctrip.com/sight/pingnan1398/135464239.html,https://dimg04.c-ctrip.com/images/0103012000b5tcivlFD09_C_220_140.jpg
相思洲,平南,2.3,,https://you.ctrip.com/sight/pingnan1398/134099255.html,https://dimg04.c-ctrip.com/images/01A5i120009nna5fwFABB_C_220_140.jpg
金秀圣堂湖景区,平南,4.9,3.8,https://you.ctrip.com/sight/jinxiu1445186/1407601.html,https://dimg03.c-ctrip.com/images/01062120009fb6ha0078A_C_220_140.jpg
北帝庙,平南,3.2,4.3,https://you.ctrip.com/sight/guiping418/2017001.html,https://dimg04.c-ctrip.com/images/0100x1200092lutetCC97_C_220_140.jpg
天王谷漂流,平南,3.6,4.8,https://you.ctrip.com/sight/guiping418/1412038.html,https://dimg01.c-ctrip.com/images/0100l120009frwfrl16FC_C_220_140.jpg
东塔,平南,2.8,4.7,https://you.ctrip.com/sight/guiping418/22233.html,https://dimg04.c-ctrip.com/images/01A5o120009u9n6bt0223_C_220_140.jpg
桂平西山飞阁,平南,3.0,4.8,https://you.ctrip.com/sight/guiping418/5142898.html,https://dimg04.c-ctrip.com/images/100f1e000001ey2v33870_C_220_140.jpg
桂平国家地质公园博物馆,平南,2.5,5,https://you.ctrip.com/sight/guiping418/3705103.html,https://dimg04.c-ctrip.com/images/0104v12000anldkwiAB45_C_220_140.jpg
白马双英,平南,2.0,5,https://you.ctrip.com/sight/pingnan1398/4478302.html,https://dimg04.c-ctrip.com/images/0100l12000b5led8u3A4F_C_220_140.jpg
容州古城,平南,5.8,3.8,https://you.ctrip.com/sight/rongcounty3044/2494140.html,https://dimg04.c-ctrip.com/images/100t0j000000afcmiFF4F_C_220_140.jpg
