names,places,popularity,scores,links,imgs
Diamant vert,非斯,1.0,,https://you.ctrip.com/sight/fes1730/4447802.html,https://dimg06.c-ctrip.com/images/0ww2q12000a9r17mpB6D9_C_220_140.jpg
Desert Fun Club,非斯,1.0,,https://you.ctrip.com/sight/fes1730/61826496.html,https://dimg04.c-ctrip.com/images/0ww5812000952ogtj6EF1_C_220_140.jpg
Highlights of Morocco,非斯,1.0,,https://you.ctrip.com/sight/fes1730/4819178.html,https://dimg04.c-ctrip.com/images/0ww1i120008yrng1kC89C_C_220_140.jpg
Cook in Fez by Samira,非斯,1.0,,https://you.ctrip.com/sight/wilayadefes1643226/136075036.html,https://dimg04.c-ctrip.com/images/0ww6f12000auocsiw80D3_C_220_140.jpg
Azilal Gallery,非斯,1.0,,https://you.ctrip.com/sight/fes1730/4442657.html,https://dimg04.c-ctrip.com/images/0ww30120008ze94qhE8BB_C_220_140.jpg
Fes Urban Adventures,非斯,1.0,,https://you.ctrip.com/sight/fes1730/4801125.html,https://dimg04.c-ctrip.com/images/0ww6x1200090ife0w80D6_C_220_140.jpg
Maroko Keliones,非斯,1.0,,https://you.ctrip.com/sight/fes1730/4911588.html,https://dimg04.c-ctrip.com/images/0ww0e120008z34ar12CA6_C_220_140.jpg
As Above Psoas Below,非斯,1.0,,https://you.ctrip.com/sight/fes1730/5507747.html,https://dimg04.c-ctrip.com/images/0ww5f120008y6z548F89B_C_220_140.jpg
Candy Club,非斯,1.0,,https://you.ctrip.com/sight/fes1730/61851080.html,https://dimg04.c-ctrip.com/images/0ww6s120009530rr545AB_C_220_140.jpg
Givenchy Spa,非斯,,,https://you.ctrip.com/sight/fes1730/4779307.html,https://dimg04.c-ctrip.com/images/ww0m1e000001f7zwj90BC_C_220_140.png
Royal Medina Spa,非斯,,,https://you.ctrip.com/sight/fes1730/4783876.html,https://dimg04.c-ctrip.com/images/0ww2k12000aro5oct6A1C_C_220_140.jpg
Break In The Desert,非斯,,,https://you.ctrip.com/sight/fes1730/4791534.html,https://dimg04.c-ctrip.com/images/0ww5i120008yiy1534A71_C_220_140.jpg
拉鲁斯水疗馆,非斯,,,https://you.ctrip.com/sight/fes1730/4804032.html,https://dimg04.c-ctrip.com/images/ww031f000001gr2x0BB32_C_220_140.png
Spa Riad Fes by Cinq Mondes,非斯,,,https://you.ctrip.com/sight/fes1730/4805393.html,https://dimg04.c-ctrip.com/images/ww0i1f000001go7h9FBD5_C_220_140.png
巴黎斯法拉吉水疗中心,非斯,,,https://you.ctrip.com/sight/fes1730/4807783.html,https://dimg03.c-ctrip.com/images/ww0w1f000001gvgagA4A9_C_220_140.png
