names,places,popularity,scores,links,imgs
锦绣谷,九江,5.3,4.7,https://you.ctrip.com/sight/lushan2390/2281.html,https://dimg04.c-ctrip.com/images/01004120008jks42l9526_C_220_140.jpg
庐山西海国际温泉度假村,九江,5.3,4.6,https://you.ctrip.com/sight/yongxiu1848/137826.html,https://dimg04.c-ctrip.com/images/01014120008n43y637DFF_C_220_140.jpg
如琴湖,九江,5.2,4.6,https://you.ctrip.com/sight/lushan2390/109875.html,https://dimg04.c-ctrip.com/images/10021f000001gxelv1DD4_C_220_140.jpg
鄱阳湖,九江,5.1,5,https://you.ctrip.com/sight/duchang2407/130886850.html,https://dimg04.c-ctrip.com/images/010281200060e8djq7F0C_C_220_140.jpg
庐山汤太宗温泉度假村,九江,5.1,4.3,https://you.ctrip.com/sight/lushan2390/64970709.html,https://dimg04.c-ctrip.com/images/01037120000u88n2b9760_C_220_140.jpg
仙人洞,九江,5.0,4.5,https://you.ctrip.com/sight/lushan2390/2288.html,https://dimg04.c-ctrip.com/images/0104z12000atim52kA95C_C_220_140.jpg
琵琶亭,九江,5.0,4,https://you.ctrip.com/sight/jiujiang877/5068336.html,https://dimg04.c-ctrip.com/images/01058120009hefw1d7C3E_C_220_140.jpg
浔阳江景区,九江,5.0,4.7,https://you.ctrip.com/sight/jiujiang877/135121918.html,https://dimg04.c-ctrip.com/images/0106f120009xiz8i01346_C_220_140.jpg
庐山会议旧址,九江,4.9,,https://you.ctrip.com/sight/lushan2390/2280.html,https://dimg04.c-ctrip.com/images/100t1b000001aakt5F401_C_220_140.jpg
芦林湖,九江,4.9,4.6,https://you.ctrip.com/sight/lushan2390/2283.html,https://dimg04.c-ctrip.com/images/10011f000001h38dw664E_C_220_140.jpg
鄱阳湖国家级自然保护区,九江,4.9,4.4,https://you.ctrip.com/sight/yongxiu1848/1714763.html,https://dimg02.c-ctrip.com/images/10071f000001h705b32D1_C_220_140.jpg
花径,九江,4.9,4.4,https://you.ctrip.com/sight/lushan2390/2277.html,https://dimg04.c-ctrip.com/images/0106z1200089d8hpxEEB3_C_220_140.jpg
鄱阳湖吴城候鸟小镇,九江,4.8,4.9,https://you.ctrip.com/sight/yongxiu1848/5717018.html,https://dimg04.c-ctrip.com/images/0100q120008vq96q44E1D_C_220_140.jpg
观音桥,九江,4.8,4.5,https://you.ctrip.com/sight/lushan2390/140577.html,https://dimg04.c-ctrip.com/images/35060v000000jm8x49110_C_220_140.jpg
九江长江大桥,九江,4.7,4.4,https://you.ctrip.com/sight/jiujiang877/67930.html,https://dimg07.c-ctrip.com/images/0102p12000827glwt75DF_C_220_140.jpg
烟水亭,九江,4.7,4.2,https://you.ctrip.com/sight/jiujiang877/145349.html,https://dimg04.c-ctrip.com/images/0101t120009hzppjp29A9_C_220_140.jpg
庐山天桥,九江,4.7,4.4,https://you.ctrip.com/sight/lushan2390/1508947.html,https://dimg04.c-ctrip.com/images/0101g1200087cwz3w6786_C_220_140.jpg
落星墩,九江,4.7,4.2,https://you.ctrip.com/sight/lushan2390/67891.html,https://dimg04.c-ctrip.com/images/0102j120009d9u4yfEF1A_C_220_140.jpg
玉川门,九江,4.7,4.7,https://you.ctrip.com/sight/lushan2390/5639807.html,https://dimg04.c-ctrip.com/images/0107012000arh9lmq8805_C_220_140.jpg
桃花源漂流,九江,4.7,4.2,https://you.ctrip.com/sight/lushan2390/70686.html,https://dimg08.c-ctrip.com/images/tg/072/482/319/50eb154ce0d946638ef1aa66e4afba43_C_220_140.jpg
柘林老镇非遗美食文创园,九江,4.7,4.4,https://you.ctrip.com/sight/yongxiu1848/131149169.html,https://dimg04.c-ctrip.com/images/0106q120009qykn5w66A1_C_220_140.jpg
桃花源,九江,4.6,4.3,https://you.ctrip.com/sight/lushan2390/67904.html,https://dimg04.c-ctrip.com/images/0105p120008if9sjc0432_C_220_140.jpg
九江租界旧址博物馆,九江,4.6,4.5,https://you.ctrip.com/sight/jiujiang877/4628452.html,https://dimg04.c-ctrip.com/images/0102u120009z06q8g80CC_C_220_140.jpg
庐山博物馆,九江,4.6,4.5,https://you.ctrip.com/sight/lushan2390/44888.html,https://dimg04.c-ctrip.com/images/0106o12000a886tlh7820_C_220_140.jpg
大口瀑布,九江,4.5,3.5,https://you.ctrip.com/sight/lushan2390/44882.html,https://dimg04.c-ctrip.com/images/0100m120008hnunyb2607_C_220_140.jpg
锁江楼,九江,4.5,4.2,https://you.ctrip.com/sight/jiujiang877/67850.html,https://dimg04.c-ctrip.com/images/0102s120009yzuvvu0E95_C_220_140.jpg
庐山险峰,九江,4.5,4.7,https://you.ctrip.com/sight/lushan2390/1513761.html,https://dimg04.c-ctrip.com/images/0106g120008jkr6pq3466_C_220_140.jpg
庐山滑雪场,九江,4.4,4.2,https://you.ctrip.com/sight/lushan2390/4314346.html,https://dimg04.c-ctrip.com/images/10021f000001gxapr4639_C_220_140.jpg
永吴公路,九江,4.3,4,https://you.ctrip.com/sight/yongxiu1848/5680364.html,https://dimg04.c-ctrip.com/images/010141200091pfgw932DA_C_220_140.jpg
白居易草堂,九江,4.3,4.1,https://you.ctrip.com/sight/lushan2390/1508992.html,https://dimg04.c-ctrip.com/images/1001hk124dixb66kwA43C_C_220_140.jpg
九江市博物馆,九江,4.2,4.2,https://you.ctrip.com/sight/jiujiang877/5701380.html,https://dimg04.c-ctrip.com/images/0104e12000aoiu4nqC71F_C_220_140.jpg
三叠泉漂流,九江,4.2,4.2,https://you.ctrip.com/sight/lushan2390/1412701.html,https://dimg04.c-ctrip.com/images/10010j000000a0x7g444D_C_220_140.jpg
三宝树,九江,4.2,4.3,https://you.ctrip.com/sight/lushan2390/2285.html,https://dimg05.c-ctrip.com/images/0102d120008ixjmd3296B_C_220_140.jpg
小天池,九江,4.2,4.1,https://you.ctrip.com/sight/lushan2390/44879.html,https://dimg04.c-ctrip.com/images/0102j12000au62flp52B4_C_220_140.jpg
黄庭坚故里,九江,4.2,4.4,https://you.ctrip.com/sight/xiushui2399/5596351.html,https://dimg04.c-ctrip.com/images/3503160000010q9wv2505_C_220_140.jpg
