names,places,links,imgs,popularity,scores,addresses
青州古城,青州,https://you.ctrip.com/sight/qingzhou898/3242975.html,https://dimg04.c-ctrip.com/images/100k0z000000noay1151F_C_220_140.jpg,6.6,4.4,凤凰山路与偶园街交叉口
黄花溪,青州,https://you.ctrip.com/sight/qingzhou898/1480323.html,https://dimg04.c-ctrip.com/images/01023120006w2t5jk1A40_C_220_140.jpg,6.4,4.6,潍坊市青州市泰和山风景区内
泰和山风景区,青州,https://you.ctrip.com/sight/qingzhou898/1482509.html,https://dimg04.c-ctrip.com/images/01023120006w2t5jk1A40_C_220_140.jpg,6.4,4.5,潍坊青州市庙子镇
云门山风景区,青州,https://you.ctrip.com/sight/qingzhou898/135154.html,https://dimg04.c-ctrip.com/images/100d1800000158cm922F5_C_220_140.jpg,6.1,4.6,潍坊市青州市城南2.5公里
青州宋城,青州,https://you.ctrip.com/sight/qingzhou898/1481821.html,https://dimg04.c-ctrip.com/images/0103y1200086x8t2b8BAB_C_220_140.jpg,6.1,4.6,潍坊市青州市云门山北路1758号
青州不夜城,青州,https://you.ctrip.com/sight/qingzhou898/5718956.html,https://dimg04.c-ctrip.com/images/0104e120009hefuyh65C1_C_220_140.jpg,6.0,3.7,潍坊市青州市海岱南路
齐文化博物馆,青州,https://you.ctrip.com/sight/zibo536/1980115.html,https://dimg04.c-ctrip.com/images/100e180000015chxqC9FD_C_220_140.jpg,5.8,4.7,淄博市临淄区临淄大道308号
井塘古村,青州,https://you.ctrip.com/sight/qingzhou898/20361.html,https://dimg04.c-ctrip.com/images/100t1800000159x3475AE_C_220_140.jpg,5.4,4.3,潍坊市青州市王府街道井塘古村
青州博物馆,青州,https://you.ctrip.com/sight/qingzhou898/1494046.html,https://dimg04.c-ctrip.com/images/0104s1200068u08g167D8_C_220_140.jpg,5.4,4.8,潍坊市青州市范公亭西路1号
潭溪山,青州,https://you.ctrip.com/sight/zibo536/135304.html,https://dimg04.c-ctrip.com/images/0106a12000aqady1r9ADA_C_220_140.jpg,6.1,4.4,淄博市淄川区太河镇峨庄乡石沟村
仰天山国家森林公园,青州,https://you.ctrip.com/sight/qingzhou898/135152.html,https://dimg04.c-ctrip.com/images/350b0x000000l40w0B79C_C_220_140.jpg,4.9,4.1,潍坊市青州市王坟镇仰天山国家森林公园
偶园,青州,https://you.ctrip.com/sight/qingzhou898/5065414.html,https://dimg04.c-ctrip.com/images/100c13000000v4fay55EC_C_220_140.jpg,4.9,4.4,潍坊市青州市青州城南偶园街197号
揽翠湖天沐温泉度假村,青州,https://you.ctrip.com/sight/linqu2907/1417642.html,https://dimg04.c-ctrip.com/images/100s0r000000hjufsE083_C_220_140.jpg,4.7,4.6,潍坊市临朐县兴隆东路与东镇路交叉口
驼山,青州,https://you.ctrip.com/sight/qingzhou898/135153.html,https://dimg04.c-ctrip.com/images/0102t120009heepwqD057_C_220_140.jpg,4.4,4.5,山东省潍坊市青州市凤凰山路与仰天山璐交叉口路南2.5公里
石门坊,青州,https://you.ctrip.com/sight/linqu2907/69565.html,https://dimg04.c-ctrip.com/images/10081f000001gqhmk7A44_C_220_140.jpg,4.7,4.4,潍坊市临朐县石门坊风景区
周村古商城,青州,https://you.ctrip.com/sight/zibo536/61412.html,https://dimg04.c-ctrip.com/images/350f1a0000018zajaBDCD_C_220_140.jpg,6.6,4.3,淄博市周村区周村大街296号
寿光蔬菜高科技示范园,青州,https://you.ctrip.com/sight/shouguang1089/141003.html,https://dimg04.c-ctrip.com/images/0106l12000b8cybtz62F9_C_220_140.jpg,5.1,4.2,潍坊市寿光市洛城街道108号
海岱楼,青州,https://you.ctrip.com/sight/zibo536/136052271.html,https://dimg04.c-ctrip.com/images/0100912000arwqk4vC90B_C_220_140.jpg,5.6,4.4,山东省淄博市张店区中润大道齐盛湖公园内
山东文旅·红叶柿岩旅游区,青州,https://you.ctrip.com/sight/zibo536/5713219.html,https://dimg04.c-ctrip.com/images/0101f120009il1cutC315_C_220_140.jpg,6.3,4.1,淄博市博山区域城镇和尚房村6号
寿光极地海洋世界,青州,https://you.ctrip.com/sight/shouguang1089/4742347.html,https://dimg04.c-ctrip.com/images/100t1f000001gqcw58DE4_C_220_140.jpg,4.9,4.5,潍坊市寿光市金海南路音乐厅南行2公里
九龙峪,青州,https://you.ctrip.com/sight/qingzhou898/1513723.html,https://dimg04.c-ctrip.com/images/0101x12000a7r7suo790A_C_220_140.jpg,4.1,3.9,潍坊市青州市弥河镇桐屿沟村
北崔崖·遇龙河景区,青州,https://you.ctrip.com/sight/qingzhou898/5609381.html,https://dimg04.c-ctrip.com/images/350v170000011o27r0152_C_220_140.jpg,4.1,4.1,潍坊市青州市庙子镇杨集乡北崔崖村
