names,places,links,imgs,scores,address,ranks
尚德百货,安康,https://you.ctrip.com/shopping/hanyin1446136/2435884.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.0,城关镇凤凰广场,26
联友购物中心(北城街),安康,https://you.ctrip.com/shopping/hanyin1446136/2438650.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.0,北城街33附近,27
康华大药房,安康,https://you.ctrip.com/shopping/xunyang2747/1863139.html,https://dimg04.c-ctrip.com/images/100a0n000000elfsg4E0C_C_220_140.jpg,4.6,城关镇康华园,28
安踏体育,安康,https://you.ctrip.com/shopping/pingli2737/1835019.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.0,女娲文化广场东侧,29
利朗男装,安康,https://you.ctrip.com/shopping/ankang545/1768967.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.7,兴安中路62号,30
安踏体育,安康,https://you.ctrip.com/shopping/shiquan2765/1838273.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.5,向阳路中国工商银行旁(石泉县城镇居民基本医疗保险办公室东北),31
民威购物中心,安康,https://you.ctrip.com/shopping/xunyang2747/2097695.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.7,商贸大街172号,32
金花商城,安康,https://you.ctrip.com/shopping/ankang545/2094265.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.5,金州北路45号,33
谢宁原野特产,安康,https://you.ctrip.com/shopping/ningshan2735/2024986.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,城关镇长安东街服务楼(兴隆超市上隔壁),34
南城国际购物中心,安康,https://you.ctrip.com/shopping/ankang545/3419090.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,大桥路10号,35
桑博丝绸名品,安康,https://you.ctrip.com/shopping/xunyang2747/2948748.html,https://dimg04.c-ctrip.com/images/100g0r000000hehzb7DD4_C_220_140.jpg,,旬阳县瑞莲小区5号楼,36
家和超市,安康,https://you.ctrip.com/shopping/ankang545/1844753.html,https://dimg04.c-ctrip.com/images/100c170000012cbcl1DED_C_220_140.jpg,,兴安中路西段白天鹅购物中心内,37
旬阳县麻坪镇开平商店,安康,https://you.ctrip.com/shopping/xunyang2747/1894422.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,麻坪镇钱河梁村,38
秋水伊人,安康,https://you.ctrip.com/shopping/ziyang2782/2083927.html,https://dimg04.c-ctrip.com/images/100v170000012kpvb9E48_C_220_140.jpg,,蒿坪镇下茨坝家家福2号店对面,39
特步(家家乐生活用品超级购物广...,安康,https://you.ctrip.com/shopping/langao2752/70112194.html,https://dimg04.c-ctrip.com/images/100p1700000128swm7296_C_220_140.jpg,,岚皋县莲花路1688号(家家乐生活用品超级购物广场东南),40
意尔康(金世纪购物中心东),安康,https://you.ctrip.com/shopping/xunyang2747/70113170.html,https://dimg04.c-ctrip.com/images/100h180000013oayb91AE_C_220_140.jpg,,商贸大街237号附近,41
新华书店(金州北路店),安康,https://you.ctrip.com/shopping/ankang545/1887292.html,https://dimg04.c-ctrip.com/images/100b170000013bi5w7973_C_220_140.jpg,,西大街94号,42
风雅新光天街,安康,https://you.ctrip.com/shopping/ankang545/2419277.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,解放路22号,43
民威商厦(石泉民威),安康,https://you.ctrip.com/shopping/shiquan2765/2094550.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,向阳路中段,44
Semir(金州南路店),安康,https://you.ctrip.com/shopping/ankang545/1916005.html,https://dimg04.c-ctrip.com/images/1007170000012qcquF28F_C_220_140.jpg,,金州南路63号(依乐园购物中心西北),45
华山风景区官方直营,华阴,https://you.ctrip.com/shopping/huayin476/1771838.html,https://dimg04.c-ctrip.com/images/10021700000130iza553E_C_220_140.jpg,4.1,华山风景区游客中心,1
华山佳园购物中心,华阴,https://you.ctrip.com/shopping/huayin476/1771905.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.6,玉泉路上段,2
华龙超市,华阴,https://you.ctrip.com/shopping/huayin476/1780097.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,华山药厂路口(华山西站下面),3
广润超市,华阴,https://you.ctrip.com/shopping/huayin476/2079212.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,华山口什字西100米路北(金穗斜对面),4
宝莲灯超市,华阴,https://you.ctrip.com/shopping/huayin476/1843453.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.6,华岳大道（南段）与孟塬路交叉口旁,5
(华山服务区)双龙超市,华阴,https://you.ctrip.com/shopping/huayin476/1694710.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,5.0,华山服务区,6
碳语堂竹木科技馆华山店,华阴,https://you.ctrip.com/shopping/huayin476/1444022.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0A/01/C3/CghzflW7TBeAZ2_iAABA4yZETpI233_C_220_140.jpg,4.2,渭南市华阴市华山集灵路,7
酷客补给屋,华阴,https://you.ctrip.com/shopping/huayin476/2035120.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,5.0,华山集灵路华山游客中心内,8
渭南市华山景区惇物便利店,华阴,https://you.ctrip.com/shopping/huayin476/4049079.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,华山路西段老华山汽车站东门口,9
华阴市聪明小卖部,华阴,https://you.ctrip.com/shopping/huayin476/3340252.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,5.0,岳庙西街189号华阴市黄金局附近,10
华阴市芳平超市,华阴,https://you.ctrip.com/shopping/huayin476/3555770.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,5.0,陕西省渭南市华阴市G310(连天线),11
华阴市十治华英副食商店,华阴,https://you.ctrip.com/shopping/huayin476/3567781.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,兴建路西50米,12
惠欧购物广场,华阴,https://you.ctrip.com/shopping/huayin476/2099553.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,杨震路北段,13
百信超市,华阴,https://you.ctrip.com/shopping/huayin476/3183152.html,https://dimg04.c-ctrip.com/images/100g170000012ad1wED07_C_220_140.jpg,,华山玉泉路南段,14
佳惠超市(北环路),华阴,https://you.ctrip.com/shopping/huayin476/3403663.html,https://dimg04.c-ctrip.com/images/100e180000013pgq0217C_C_220_140.jpg,,华山北站,15
万佳超市,华阴,https://you.ctrip.com/shopping/huayin476/3543205.html,https://dimg04.c-ctrip.com/images/100l1700000129u4bA97B_C_220_140.jpg,,华北路与202省道交叉口西北50米,16
现代商城,华阴,https://you.ctrip.com/shopping/huayin476/2096775.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,南环路,17
美特斯邦威,华阴,https://you.ctrip.com/shopping/huayin476/1989220.html,https://dimg04.c-ctrip.com/images/100u1700000129n4tCBF9_C_220_140.jpg,,如海超市对面(华阴市城关小学东北),18
明珠超市,华阴,https://you.ctrip.com/shopping/huayin476/3284366.html,https://dimg05.c-ctrip.com/images/100c170000013brcdA50E_C_220_140.jpg,,陕西省渭南市华阴市玉泉路,19
华山风景名胜区-旅游服务点,华阴,https://you.ctrip.com/shopping/huayin476/3223429.html,https://dimg04.c-ctrip.com/images/01A2b12000a8i7w1f503E_C_220_140.jpg,,渭南市华阴市玉泉路南段华山风景名胜区内,20
莲花超市,华阴,https://you.ctrip.com/shopping/huayin476/3657287.html,https://dimg07.c-ctrip.com/images/100v180000014ns2kAAE9_C_220_140.jpg,,陕西省渭南市华阴市g310,21
隆发城市广场,华阴,https://you.ctrip.com/shopping/huayin476/2441343.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,华岳路168号附近,22
大华路瓜果行,华阴,https://you.ctrip.com/shopping/huayin476/70109150.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,202省道附近,23
现代商城-公交车站,华阴,https://you.ctrip.com/shopping/huayin476/70110136.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,华阴2路,24
喜佳福购物广场,华阴,https://you.ctrip.com/shopping/huayin476/4049126.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,太华路362号(友好医院隔壁),25
惠欧财富广场,华阴,https://you.ctrip.com/shopping/huayin476/70161714.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,渭南市华阴市华岳路10,26
华山风景名胜区-旅游服务点NO.4,华阴,https://you.ctrip.com/shopping/huayin476/3886297.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,渭南市华阴市玉泉路南段华山风景名胜区内,27
秦华超市,华阴,https://you.ctrip.com/shopping/huayin476/4118156.html,https://dimg04.c-ctrip.com/images/0104b120008a0erwdC930_C_220_140.jpg,5.0,华山镇玉泉路中段烈士陵园对面,28
惠丰寄卖行,华阴,https://you.ctrip.com/shopping/huayin476/70112060.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,华阴市名城房地产开发有限公司附近,29
