names,places,popularity,scores,links,imgs
喀赞其民俗村,伊宁市,6.4,4.5,https://you.ctrip.com/sight/yining2058/1713110.html,https://dimg04.c-ctrip.com/images/10080z000000n9dru5141_C_220_140.jpg
伊宁市六星街,伊宁市,6.2,4.7,https://you.ctrip.com/sight/yining2058/5716252.html,https://dimg04.c-ctrip.com/images/01020120009d36ay42A99_C_220_140.jpg
汉人街,伊宁市,5.9,4.4,https://you.ctrip.com/sight/yining2058/134100.html,https://dimg04.c-ctrip.com/images/0101t120009qiqajk06E0_C_220_140.jpg
伊昭公路,伊宁市,5.6,4.9,https://you.ctrip.com/sight/chabuchaer1445195/1969951.html,https://dimg04.c-ctrip.com/images/01A02120008ryvepnB6E0_C_220_140.jpg
伊犁河,伊宁市,5.6,4.6,https://you.ctrip.com/sight/yining2058/15695.html,https://dimg04.c-ctrip.com/images/100u0z000000n8z2gC8A3_C_220_140.jpg
伊宁城市海景公园,伊宁市,4.8,4.7,https://you.ctrip.com/sight/yining2058/2497166.html,https://dimg04.c-ctrip.com/images/0102m120008jp4rwn96C2_C_220_140.jpg
赛里木湖,伊宁市,8.6,4.7,https://you.ctrip.com/sight/bole922/5500.html,https://dimg04.c-ctrip.com/images/1A0h15000000yix752A35_C_220_140.jpg
惠远古城,伊宁市,5.5,4,https://you.ctrip.com/sight/huocheng1446379/18292.html,https://dimg04.c-ctrip.com/images/0100q120008gn9o4a2D1A_C_220_140.jpg
紫苏丽人薰衣草创意产业园,伊宁市,4.7,4.5,https://you.ctrip.com/sight/yining2058/2021733.html,https://dimg04.c-ctrip.com/images/100g0m000000ddo3nC60B_C_220_140.jpg
伊犁河大桥,伊宁市,4.6,4.6,https://you.ctrip.com/sight/chabuchaer1445195/146988.html,https://dimg04.c-ctrip.com/images/0103l120008gxrtd71DE7_C_220_140.jpg
霍城薰衣草,伊宁市,6.1,4.5,https://you.ctrip.com/sight/huocheng1446379/145522.html,https://dimg04.c-ctrip.com/images/10041f000001gp7o07BF7_C_220_140.jpg
伊帕尔汗薰衣草观光园,伊宁市,4.8,4.5,https://you.ctrip.com/sight/yiningcounty1446400/1408900.html,https://dimg04.c-ctrip.com/images/3504160000010eul1E38D_C_220_140.jpg
锡伯古城景区,伊宁市,4.6,4.3,https://you.ctrip.com/sight/chabuchaer1445195/5715247.html,https://dimg04.c-ctrip.com/images/0102k12000axj2tm5EDBE_C_220_140.jpg
