names,places,links,imgs,popularity,scores,addresses
大湾,毛里求斯,https://you.ctrip.com/sight/grandbaie10556/134699.html,https://dimg04.c-ctrip.com/images/100b0g000000889c1A8D6_C_220_140.jpg,7.6,4.6,"大湾, 毛里求斯"
自然桥,毛里求斯,https://you.ctrip.com/sight/mauritius444/1694571.html,https://dimg04.c-ctrip.com/images/0104v120007y7et6m49F3_C_220_140.jpg,6.7,4.3,"Coastal Route, Le Souffleur, Mauritius"
鹿洞火山口,毛里求斯,https://you.ctrip.com/sight/curepipe10544/134698.html,https://dimg04.c-ctrip.com/images/100j0d0000006ssdw1B95_C_220_140.jpg,6.0,4.2,"Curepipe, Mauritius"
庞普勒斯植物园,毛里求斯,https://you.ctrip.com/sight/mauritius444/14213.html,https://dimg04.c-ctrip.com/images/1A0s14000000x14zg995E_C_220_140.jpg,6.8,4.4,"Pamplemousses, Mauritius"
蓝湾海滩,毛里求斯,https://you.ctrip.com/sight/mauritius444/1738988.html,https://dimg04.c-ctrip.com/images/10071f000001h6xo75F52_C_220_140.jpg,6.0,4.5,"Blue Bay Beach, Blue Bay NCG Rd, Blue Bay, Mauritius"
SkyDive Mauritius毛里求斯高空...,毛里求斯,https://you.ctrip.com/sight/bellevuemaurel1648928/1704231.html,https://dimg04.c-ctrip.com/images/10071f000001h6xtpEF58_C_220_140.jpg,6.2,4.8,"SkyDive Road, Belle Vue Maurel"
La Citadelle,毛里求斯,https://you.ctrip.com/sight/portlouis1637051/1788585.html,https://dimg04.c-ctrip.com/images/100g1f000001gr0kzFC70_C_220_140.jpg,5.9,4.4,"Sebastopol St, Port Louis, Mauritius"
夏玛尔瀑布,毛里求斯,https://you.ctrip.com/sight/mauritius444/1789051.html,https://dimg04.c-ctrip.com/images/100a1f000001grl4a3B9E_C_220_140.jpg,5.9,4.4,"H94P+P86, Chamarel, Mauritius"
蓝色潜水艇观光体验,毛里求斯,https://you.ctrip.com/sight/trouauxbiches10574/1989115.html,https://dimg04.c-ctrip.com/images/100f1f000001gqc1hCC4C_C_220_140.jpg,6.3,4.4,"Coastal Road, Trou aux Biches, Mauritius"
科当水门,毛里求斯,https://you.ctrip.com/sight/portlouis1637051/1789039.html,https://dimg04.c-ctrip.com/images/100j0d0000006ssae9437_C_220_140.jpg,5.9,4.3,"Marina Quay, Caudan, Port Louis, Mauritius"
莫纳山,毛里求斯,https://you.ctrip.com/sight/mauritius444/136932.html,https://dimg04.c-ctrip.com/images/100w1f000001gwad636CF_C_220_140.jpg,5.7,4.2,毛里求斯西南角
拉凡尼勒鳄鱼公园,毛里求斯,https://you.ctrip.com/sight/mauritius444/134708.html,https://dimg04.c-ctrip.com/images/100o0q000000ga9ui2119_C_220_140.jpg,5.3,4.3,"Rivière des Anguilles, Bel Ombre, South Mauritius"
快艇追海豚,毛里求斯,https://you.ctrip.com/sight/mauritius444/2501548.html,https://dimg04.c-ctrip.com/images/100n0k000000bunj4E152_C_220_140.jpg,5.3,5,"Baie du Tamarin, Mauritius"
鹿岛太阳能海底漫步,毛里求斯,https://you.ctrip.com/sight/quatrecocos1648774/2502644.html,https://dimg04.c-ctrip.com/images/100l180000014bntq66BA_C_220_140.jpg,5.7,5,"Belle Mare, Royal Road, Mauritius"
23色土自然公园,毛里求斯,https://you.ctrip.com/sight/chamouny1648951/1739047.html,https://dimg04.c-ctrip.com/images/100e1f000001gsztlB2C6_C_220_140.jpg,5.1,4.5,"Bassin Blanc Road, Mare Anguilles, Chamouny, Mauritius 61302"
Le Morne海滨度假区,毛里求斯,https://you.ctrip.com/sight/mauritius444/134706.html,https://dimg04.c-ctrip.com/images/01052120009ff32kx7716_C_220_140.jpg,5.5,4.5,"Le Morne, Southwest, Mauritius"
毛里求斯茶园,毛里求斯,https://you.ctrip.com/sight/boischeri1648932/1789426.html,https://dimg04.c-ctrip.com/images/100a0d0000006srwj7C29_C_220_140.jpg,5.0,4.1,"Bois Cheri Royal Road, Mauritius"
南部四驱车冒险,毛里求斯,https://you.ctrip.com/sight/mauritius444/1815465.html,https://dimg04.c-ctrip.com/images/100c1f000001gsvvk269B_C_220_140.jpg,5.0,4.3,"Union Ducray, Riviere des Anguilles, Mauritius Mauritius"
双科科斯岛,毛里求斯,https://you.ctrip.com/sight/mauritius444/136942.html,https://dimg04.c-ctrip.com/images/100s0k000000bo46jC29D_C_220_140.jpg,4.9,4.6,"Îlot Des Deux Cocos, Mauritius"
唐人街,毛里求斯,https://you.ctrip.com/sight/portlouis1637051/1789413.html,https://dimg04.c-ctrip.com/images/10050d0000006sqvl223E_C_220_140.jpg,4.9,4.1,"China Town, Port Louis, Mauritius"
大浪湾,毛里求斯,https://you.ctrip.com/sight/mauritius444/1673019.html,https://dimg04.c-ctrip.com/images/01020120009f66efgDE94_C_220_140.jpg,4.8,4.2,"Gris Gris, Souillac, Mauritius"
Mauritius Postal Museum,毛里求斯,https://you.ctrip.com/sight/portlouis1637051/1789066.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M00/67/E1/CggYGlZxDiuANX-LAAB9LJcmonA811_C_220_140.jpg,4.8,4.3,"Port Louis Waterfront, Trunk Road, Port Louis, Mauritius"
路易港国家历史博物馆,毛里求斯,https://you.ctrip.com/sight/portlouis1637051/134705.html,https://dimg04.c-ctrip.com/images/0ww3p120006nx1ub3CD78_C_220_140.jpg,4.8,4.3,"La Chaussée, Port Louis"
弗利康弗拉克海滩,毛里求斯,https://you.ctrip.com/sight/flicenflac10552/1786434.html,https://dimg04.c-ctrip.com/images/0104o120009ik7ty5662F_C_220_140.jpg,4.7,4.4,"Flic en flac, Black River, Mauritius"
蓝湾玻璃底船浮潜,毛里求斯,https://you.ctrip.com/sight/mauritius444/2488342.html,https://dimg08.c-ctrip.com/images/100a0q000000gegg16143_C_220_140.jpg,4.4,4.4,"Old Grand Port,Blue Bay"
黑河峡,毛里求斯,https://you.ctrip.com/sight/mauritius444/1789431.html,https://dimg04.c-ctrip.com/images/100p0d0000006sryo6BC8_C_220_140.jpg,4.2,4.3,位于黑河谷国家公园内
贝尓马尔海滩,毛里求斯,https://you.ctrip.com/sight/quatrecocos1648774/1786502.html,https://dimg04.c-ctrip.com/images/0101p120008i7quckC750_C_220_140.jpg,4.7,4.5,"Belle Mare, Quatre Cocoa,Mauritius"
帕里斯民俗村,毛里求斯,https://you.ctrip.com/sight/portlouis1637051/134696.html,https://dimg04.c-ctrip.com/images/100j1f000001gpt0kDA9C_C_220_140.jpg,4.2,3.9,"St Louis Power Station, Port Louis, Mauritius"
奇妙夏玛尔,毛里求斯,https://you.ctrip.com/sight/mauritius444/1739038.html,https://dimg04.c-ctrip.com/images/100g0b0000005z5210A07_C_220_140.jpg,3.8,5,"Baie du Cap, Chamarel, Mauritius"
鹿岛滑翔伞,毛里求斯,https://you.ctrip.com/sight/mauritius444/2502303.html,https://dimg04.c-ctrip.com/images/10041f000001gp8uw4E79_C_220_140.jpg,4.0,5,"Ile aux Cerfs, Trou d'Eau Douce, Mauritius"
双体船畅游海豚湾,毛里求斯,https://you.ctrip.com/sight/tamarin10566/2487394.html,https://dimg04.c-ctrip.com/images/10071f000001h6yh20212_C_220_140.jpg,3.6,4.9,"Le Morne, Southwest"
北三岛,毛里求斯,https://you.ctrip.com/sight/mauritius444/1789067.html,https://dimg04.c-ctrip.com/images/100n1f000001gpateEA08_C_220_140.jpg,4.7,4.5,毛里求斯北端的三个小岛
Blue Penny Museum,毛里求斯,https://you.ctrip.com/sight/portlouis1637051/1739012.html,https://dimg03.c-ctrip.com/images/0ww2h120006o95mg75017_C_220_140.jpg,3.6,4.5,"Blue Penny Square, Caudan Waterfront, Port Louis, Mauritius"
灯塔岛,毛里求斯,https://you.ctrip.com/sight/mauritius444/1789078.html,https://dimg04.c-ctrip.com/images/100h10000000o5jj22F33_C_220_140.jpg,3.6,4.3,Île aux Fouquets
毛里求斯赛马场,毛里求斯,https://you.ctrip.com/sight/portlouis1637051/1740882.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M0A/F8/EB/CggYGVXcEymAHvsBAARJqWKK0Kk548_C_220_140.jpg,3.4,4.4,"9 Dauphine St, Port Louis"
水上乐园,毛里求斯,https://you.ctrip.com/sight/mauritius444/2019534.html,https://dimg04.c-ctrip.com/images/0ww4u12000a9q9krwED8B_C_220_140.jpg,3.7,4,"Coastal Road, Belle Mare, Poste de Flacq 41601"
塔马兰公共海滩,毛里求斯,https://you.ctrip.com/sight/tamarin10566/1789414.html,https://dimg04.c-ctrip.com/images/0103f120009is4swh1216_C_220_140.jpg,3.2,4.4,"public beach, Tamarin, Mauritius"
Sept Cascades,毛里求斯,https://you.ctrip.com/sight/mauritius444/1739041.html,https://dimg04.c-ctrip.com/images/ww0s1e000001fcbc70ECF_C_220_140.jpg,2.9,4.4,"MF48+6HQ, Flic en Flac, Mauritius"
罗德里格斯海滩,毛里求斯,https://you.ctrip.com/sight/rodriguesisland10558/1739022.html,https://dimg04.c-ctrip.com/images/100s1f000001gx6ym2F0F_C_220_140.jpg,2.8,4.5,"Rodrigue, Mauritius"
鹿岛双体船巡游,毛里求斯,https://you.ctrip.com/sight/mauritius444/2501648.html,https://dimg04.c-ctrip.com/images/10031f000001gs10b3F5C_C_220_140.jpg,3.3,5,"Ile aux Cerfs, Trou d'Eau Douce, Mauritius"
哈桑二世清真寺,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/140126.html,https://dimg04.c-ctrip.com/images/100d1f000001goskhFAFD_C_220_140.jpg,10,4.6,"J958+CW2, Casablanca"
迈阿密海滨大道,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1409543.html,https://dimg06.c-ctrip.com/images/01048120008ic79mw18D2_C_220_140.jpg,9.1,4.4,"Dar-el-Beida, 摩洛哥"
卡萨布兰卡老城区,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1963503.html,https://dimg04.c-ctrip.com/images/10031f000001gs27k71AD_C_220_140.jpg,7.8,4.5,"North-west corner of Place des Nations Unies, Casablanca"
圣人区,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1410306.html,https://dimg08.c-ctrip.com/images/100d13000000td1y311C8_C_220_140.jpg,7.5,4.6,"Boulevard Victor Hugo, Casablanca 20490 Morocco"
穆罕默德五世广场,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1963511.html,https://dimg06.c-ctrip.com/images/100w1f000001gwcknBC41_C_220_140.jpg,7.2,4.3,Casablanca 20000 Morocco
卡萨布兰卡主教座堂,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1963761.html,https://dimg01.c-ctrip.com/images/100w0r000000h334pB5C9_C_220_140.jpg,6.4,4.4,"Angle rue d'Alger et boulevard Rachdi, quartier Gautier, Morocco"
新麦地那,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1963507.html,https://dimg04.c-ctrip.com/images/100h10000000o7owjCE23_C_220_140.jpg,5.4,4.4,"Blvd Victor Hugo, Casablanca Morocco"
巴黎圣母院卢尔德教堂,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1963512.html,https://dimg02.c-ctrip.com/images/100i1f000001gp36h7B8B_C_220_140.jpg,6.1,4.6,"Rond-Point d'Europe, Casablanca 20500 Morocco"
Abderrahman Slaoui博物馆,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1963502.html,https://dimg03.c-ctrip.com/images/0ww2g120006o2832dCF4D_C_220_140.jpg,5.7,4.6,"12, rue du Parc, 20 070 卡萨布兰卡"
艾因迪亚布,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1963500.html,https://dimg04.c-ctrip.com/images/0ww24120006ox4b5p7B9C_C_220_140.jpg,5.5,4.6,卡萨布兰卡，摩洛哥
Place des Nations Unies,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1963529.html,https://dimg05.c-ctrip.com/images/0ww2j120006o2bxkp79CA_C_220_140.jpg,5.0,4.6,"Boulevard Rachidi, Casablanca 20250 Morocco"
乌达雅堡,卡萨布兰卡,https://you.ctrip.com/sight/rabat1735/1410312.html,https://dimg04.c-ctrip.com/images/100j1f000001gptx15F40_C_220_140.jpg,8.6,4.7,"Kasbah of the Udayas, Rabat, Morocco"
Museum of Moroccan Judaism,卡萨布兰卡,https://you.ctrip.com/sight/maarif1643970/1963744.html,https://dimg07.c-ctrip.com/images/0ww6t12000ae1mk043BAE_C_220_140.jpg,3.3,4.5,"81, Rue Chasseur Jules Gros Near the Oasis Station, Casablanca Morocco"
Phare d'el Hank,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/1963749.html,https://dimg04.c-ctrip.com/images/1A0816000000yundw9A3F_C_220_140.jpg,3.2,4.8,"Casablanca, Morocco"
艺术村,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/4822597.html,https://dimg02.c-ctrip.com/images/100h1f000001gru1h3697_C_220_140.jpg,2.9,4.6,"30 boulevard Brahim Roudani Rue Abou El Kacem Chabi, Casablanca 20000摩洛哥"
拉巴特皇宫,卡萨布兰卡,https://you.ctrip.com/sight/rabat1735/1414351.html,https://dimg03.c-ctrip.com/images/100t1f000001gqd44E93D_C_220_140.jpg,7.2,4.5,"Rabat, Morocco"
哈桑塔,卡萨布兰卡,https://you.ctrip.com/sight/rabat1735/140124.html,https://dimg03.c-ctrip.com/images/100a10000000o4qfi848B_C_220_140.jpg,7.1,4.6,"Bd Mohamed Lyazidi, Rabat, Morocco"
穆罕默德五世皇陵,卡萨布兰卡,https://you.ctrip.com/sight/rabat1735/140122.html,https://dimg02.c-ctrip.com/images/100q0r000000h11y24D1B_C_220_140.jpg,7.0,4.4,"25FH+3C2, Rabat, Morocco"
齐亚尼澡堂,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/4802641.html,https://dimg04.c-ctrip.com/images/ww0p1e000001eu1n78E40_C_220_140.png,2.2,,"59 Rue Abou Rakrak, Casablanca Morocco"
伊斯坦布尔温泉浴室,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/130853654.html,https://dimg04.c-ctrip.com/images/0ww3b12000945w27b1D66_C_220_140.jpg,2.1,5,"151 Angle rue Azanbak et El Ourjouane Beausejour, Casablanca 20100 Morocco"
Moroccan Odyssey,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/4768942.html,https://dimg04.c-ctrip.com/images/0ww26120008ye1ww75CC5_C_220_140.jpg,2.1,,"Casablanca 20000, Morocco"
Parc de Jeux Sindibad,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/5194546.html,https://dimg04.c-ctrip.com/images/0ww6312000ay2u7i47B1B_C_220_140.jpg,1.9,,"angle BD de l'océan atlantique et boulevard du golfe arabique, Casablanca 20000 Morocco"
Erg Chebbi Dunes,卡萨布兰卡,https://you.ctrip.com/sight/maarif1643970/5132760.html,https://dimg03.c-ctrip.com/images/ww0j1e000001etur6BD4F_C_220_140.png,1.9,5,Morocco
Marrocos Visitas Marrakech,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/4537525.html,https://dimg04.c-ctrip.com/images/ww081e000001eui87E5A1_C_220_140.png,1.9,4,"卡萨布兰卡, 摩洛哥"
The DoorZ Escape Game,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/136148841.html,https://dimg04.c-ctrip.com/images/0ww5g12000awt9k7lF6C9_C_220_140.jpg,1.8,,"Anfa Place, bouldevard de la corniche Anfaplace Shopping Center, Casablanca 20100 Morocco"
Tamaris Aquaparc,卡萨布兰卡,https://you.ctrip.com/sight/darbouazza1637097/3101791.html,https://dimg04.c-ctrip.com/images/0ww31120006objkneE194_C_220_140.jpg,1.9,,"Route d'Azemmour Km 15, Casablanca Morocco"
舍拉废墟遗址,卡萨布兰卡,https://you.ctrip.com/sight/rabat1735/1410317.html,https://dimg08.c-ctrip.com/images/10021f000001gxedk56D7_C_220_140.jpg,6.4,4.3,拉巴特
Parc de la Ligue Arabe,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/130852870.html,https://dimg04.c-ctrip.com/images/0ww5x12000agir7dw5200_C_220_140.jpg,1.7,,"Boulevard Moulay Youssef, Casablanca 20000 Morocco"
Royal Palace of Casablanca,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/4816040.html,https://dimg01.c-ctrip.com/images/ww0q1f000001gqpmk2D04_C_220_140.png,1.7,,Casablanca Morocco
Plage Lalla Meryem,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/4829174.html,https://dimg03.c-ctrip.com/images/0ww1q120006p2fu8aCF70_C_220_140.jpg,1.6,,"Plage Lalla Meryem, Casablanca, 摩洛哥"
Anglican Church of St John the...,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/4423889.html,https://dimg02.c-ctrip.com/images/ww0u1e000001fjkoyE738_C_220_140.jpg,1.6,5,"Rue Felix et Max Guedj, Casablanca 20250 Morocco"
Tahiti Beach Club,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/5207757.html,https://dimg08.c-ctrip.com/images/0ww1d12000aer8fhyEC72_C_220_140.jpg,1.5,5,"Boulevard de la Corniche, Casablanca 20050 Morocco"
Mahkama du Pacha,卡萨布兰卡,https://you.ctrip.com/sight/ainsebaahaymohammedi1644858/2409880.html,https://dimg04.c-ctrip.com/images/1A0915000000xvr3zD031_C_220_140.jpg,1.4,,"Quartier des Habbous, Casablanca 20000 Morocco"
Megarama,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/5295382.html,https://dimg04.c-ctrip.com/images/0103g12000a4p7zh8C990_C_220_140.png,1.4,,"Boulevard de la Corniche, Casa, Morocco"
Om Yoga,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/61809213.html,https://dimg04.c-ctrip.com/images/0ww2u120009541csd913F_C_220_140.jpg,1.4,,"2 Rue Du Golfe Du Comores, Casablanca 20100 Morocco"
Om Yoga Casablanca,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/136102806.html,https://dimg04.c-ctrip.com/images/0ww2u120009541csd913F_C_220_140.jpg,1.4,,"2 Golfe Des Comores Street Anfa, Casablanca 20100 Morocco"
El Hank Lighthouse,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/136250680.html,https://dimg04.c-ctrip.com/images/0ww1e12000ax7oj2kEF80_C_220_140.jpg,1.4,,"J85W+X4M, Casablanca, 摩洛哥"
Wild Desert of Morocco,卡萨布兰卡,https://you.ctrip.com/sight/morocco100132/61930260.html,https://dimg04.c-ctrip.com/images/0ww2n120009576jmvE488_C_220_140.jpg,1.6,,"卡萨布兰卡, 摩洛哥"
Gare de Casa Port,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/5295380.html,https://dimg04.c-ctrip.com/images/ww031f000001gukxi6B3D_C_220_140.png,1.4,,"Boulevard de Fes, Casablanca Morocco"
Temple Beth-El,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/2932007.html,https://dimg04.c-ctrip.com/images/0ww5n12000acd9cmhC43C_C_220_140.jpg,1.4,,"Rue Jaber Ben Hayane, Casablanca 20100 Morocco"
Sidi Abderrahman Island,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/5347715.html,https://dimg04.c-ctrip.com/images/100o1f000001gp4ct59A0_C_220_140.jpg,1.3,4.5,"Îlot de Sidi Abderrahman, Morocco"
Oxygène Experiences,卡萨布兰卡,https://you.ctrip.com/sight/maarif1643970/4793075.html,https://dimg04.c-ctrip.com/images/ww0e1f000001gs1p5FED6_C_220_140.png,1.3,,"18 Rue Al Mansour El Abidi, Maarif, Casablanca 20370 Morocco"
Mausolee Sidi Abderrahmane,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/130852872.html,https://dimg03.c-ctrip.com/images/0ww5d12000aesaqf53D0C_C_220_140.jpg,1.3,,"Boulevard de l'Ocean Atlantique, Casablanca Morocco"
City Hall of Casablanca,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/2733995.html,https://dimg04.c-ctrip.com/images/0ww6f12000a9qbnzhEB34_C_220_140.jpg,1.3,,"Place Mohammed V, Casablanca 20000 Morocco"
Cinema Rialto,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/130853673.html,https://dimg04.c-ctrip.com/images/0ww1l120009496uuy8423_C_220_140.jpg,1.2,,"35 Rue Mohammed El Qori, Quartier Horloge, Casablanca 20000 Morocco"
Gauthier Bain Turc,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/4812947.html,https://dimg04.c-ctrip.com/images/0ww2k120008ytynci63B8_C_220_140.jpg,1.1,,"25 Rue Jean Jaures, Casablanca Morocco"
Maison d'Asa,卡萨布兰卡,https://you.ctrip.com/sight/maarif1643970/5453425.html,https://dimg04.c-ctrip.com/images/0ww0e1200090kk80sCCA4_C_220_140.jpg,1.1,,"18, Rue Ibrahim Ennakhai, Casablanca Morocco"
Foret De Bouskoura,卡萨布兰卡,https://you.ctrip.com/sight/bouskoura21839/4909080.html,https://dimg04.c-ctrip.com/images/0ww0w120008z1w7uj8116_C_220_140.jpg,1.1,,"Bouskoura, Casablanca 20100 Morocco"
Grand Morocco,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/61988865.html,https://dimg04.c-ctrip.com/images/0ww2612000arrkjtg3496_C_220_140.jpg,1.1,,"卡萨布兰卡, 摩洛哥"
Arko Prestige,卡萨布兰卡,https://you.ctrip.com/sight/casablanca1693/130853643.html,https://dimg04.c-ctrip.com/images/0ww0p12000959j3zf277A_C_220_140.jpg,1.1,,"13 Bd Ain Sidi Ali Bourgogne Bourgogne, Casablanca 20250 Morocco"
金矿之城,约翰内斯堡,https://you.ctrip.com/sight/johannesburgsouth1862395/77156.html,https://dimg04.c-ctrip.com/images/0ww2a120006p18bkv3106_C_220_140.jpg,7.4,4.6,位于Central Business District南面500米。
曼德拉广场,约翰内斯堡,https://you.ctrip.com/sight/sandton17290/1500213.html,https://dimg04.c-ctrip.com/images/0102o120009m2f8du773A_C_220_140.jpg,8.1,4.6,处于约翰内斯堡的桑顿区中心区域
狮子园,约翰内斯堡,https://you.ctrip.com/sight/hartbeespoort30252/60798.html,https://dimg04.c-ctrip.com/images/01048120008jkgk61FF6C_C_220_140.jpg,8.0,4.6,"R512 Pelindaba Rd, Hartbeespoort, Broederstroom, 0240, South Africa"
种族隔离博物馆,约翰内斯堡,https://you.ctrip.com/sight/johannesburgsouth1862395/141331.html,https://dimg04.c-ctrip.com/images/0ww01120006nz1rvt5926_C_220_140.jpg,6.4,4.5,"Northern Park Way and Gold Reef Rd, Ormonde, Johannesburg, 2001, South Africa"
约翰内斯堡动物园,约翰内斯堡,https://you.ctrip.com/sight/randburg17285/13667.html,https://dimg04.c-ctrip.com/images/0ww2c120006omyukiCAE7_C_220_140.jpg,6.1,4.5,"Forest Town, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng 2122"
约翰内斯堡植物园,约翰内斯堡,https://you.ctrip.com/sight/randburg17285/77153.html,https://dimg04.c-ctrip.com/images/100o1f000001gp22zE31C_C_220_140.jpg,5.8,4.5,"Olifants Rd, Emmarentia, Johannesburg, 2195, South Africa"
卡尔顿中心,约翰内斯堡,https://you.ctrip.com/sight/johannesburg328/1951617.html,https://dimg04.c-ctrip.com/images/100314000000w876tCEC9_C_220_140.jpg,5.3,4.4,"Carlton Centre, 150 Commissioner St, Marshalltown, Johannesburg, 2000, South Africa"
约翰内斯堡音乐喷泉公园,约翰内斯堡,https://you.ctrip.com/sight/johannesburg328/1951621.html,https://dimg04.c-ctrip.com/images/100g1f000001gqyqnB5AA_C_220_140.jpg,5.5,4.6,可乘公交至Johannesburg CBD Bus Stop站
索韦托,约翰内斯堡,https://you.ctrip.com/sight/soweto30323/1743076.html,https://dimg04.c-ctrip.com/images/0ww5x120008yz7u8xF2B0_C_220_140.jpg,5.4,5,"Soweto, Johannesburg, Johannesburg, South Africa"
野鸭湖,约翰内斯堡,https://you.ctrip.com/sight/randburg17285/77151.html,https://dimg04.c-ctrip.com/images/0ww0v120006p13aow63FA_C_220_140.jpg,5.3,4.4,"Zoo Lake, Parkview, Randburg, 2122, South Africa"
蒙特卡西诺飞鸟园,约翰内斯堡,https://you.ctrip.com/sight/sandton17290/1951618.html,https://dimg04.c-ctrip.com/images/0ww3w120006pztxh62DBB_C_220_140.jpg,5.4,4.6,"Montecasino, 1 Montecasino Boulevard, Johannesburg, 2055"
比勒陀利亚地方监狱,约翰内斯堡,https://you.ctrip.com/sight/johannesburg328/1951611.html,https://dimg04.c-ctrip.com/images/100l1f000001gqfhrFCCB_C_220_140.jpg,5.2,4.7,位于南非约翰内斯堡
非洲之傲,约翰内斯堡,https://you.ctrip.com/sight/tshwane1741245/134372.html,https://dimg04.c-ctrip.com/images/0100b120008ij4r2rC9B8_C_220_140.jpg,6.6,4.4,"Paul Kruger St, Pretoria, South Africa"
啤酒博物馆,约翰内斯堡,https://you.ctrip.com/sight/johannesburg328/1410140.html,https://dimg04.c-ctrip.com/images/0ww6a120006oad0e2521F_C_220_140.jpg,4.9,4.3,"15 President St, Midrand"
Bamboo,约翰内斯堡,https://you.ctrip.com/sight/johannesburg328/2829642.html,https://dimg04.c-ctrip.com/images/ww0b1e000001f7lwa1E15_C_220_140.jpg,4.8,4.5,"53 Rustenburg Road | Melville, Johannesburg 2092, South Africa"
宪法山,约翰内斯堡,https://you.ctrip.com/sight/johannesburg328/1744175.html,https://dimg04.c-ctrip.com/images/0ww2d120006ojcaqvA8A4_C_220_140.jpg,4.8,4,"Constitutional Court, Johannesburg, South Africa"
