names,places,links,imgs,scores,address,ranks
南京东郊奥特莱斯,镇江,https://you.ctrip.com/shopping/jurong817/2099418.html,https://dimg04.c-ctrip.com/images/1A0p14000000wrej0E5E9_C_220_140.jpg,3.8,句容郭庄镇空港新区临泉路1号,16
中央商场(扬中店),镇江,https://you.ctrip.com/shopping/yangzhong1563/2097134.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.2,江洲西路8号（近通达商城）,17
大统华(大港店),镇江,https://you.ctrip.com/shopping/zhenjiang13/1820587.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,5.0,赵声路51号,18
太和广场,镇江,https://you.ctrip.com/shopping/zhenjiang13/2093719.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.0,中山东路333号,19
宫廷桃酥(南门大街店),镇江,https://you.ctrip.com/shopping/zhenjiang13/1843004.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.7,南门大街320-1号,20
来伊份(华山路2749店),镇江,https://you.ctrip.com/shopping/zhenjiang13/7982421.html,https://dimg08.c-ctrip.com/images/10030k000000cfy3qB144_C_220_140.jpg,4.6,华山街风景城邦英格兰印象6幢1至2层7室,21
来伊份(东吴路店),镇江,https://you.ctrip.com/shopping/zhenjiang13/7982837.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/F4/1F/CghzgFWdiPCAHw98AABTr-KBtK0353_C_220_140.jpg,4.7,东吴路155号1幢102室,22
华联超市(122省道),镇江,https://you.ctrip.com/shopping/jurong817/1780274.html,https://dimg04.c-ctrip.com/images/100218000001457q3FEC3_C_220_140.jpg,4.4,122省道碧桂园凤凰城底商,23
来伊份(恒美嘉园店),镇江,https://you.ctrip.com/shopping/zhenjiang13/7984236.html,https://dimg05.c-ctrip.com/images/fd/tg/g1/M0B/35/E8/CghzflWdjJ2AddgQAABvR6ab0fQ292_C_220_140.jpg,4.1,镇江恒美嘉园2B-109号,24
大润发超市,镇江,https://you.ctrip.com/shopping/danyang1038/1817776.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.7,灯城大街延伸段东侧(金谛商贸城),25
I.T OUTLET(南京东郊奥特莱斯店),镇江,https://you.ctrip.com/shopping/jurong817/1701833.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.6,临泉路1号 南京东郊奥特莱斯一层330号,26
大润发超市(京口店),镇江,https://you.ctrip.com/shopping/zhenjiang13/1817320.html,https://dimg04.c-ctrip.com/images/100b180000013hw7zAC95_C_220_140.jpg,4.7,小米山路99号(近竹林山庄),27
龙泉茶叶店(龙泉茶庄),镇江,https://you.ctrip.com/shopping/danyang1038/2075396.html,https://dimg04.c-ctrip.com/images/100b1e000001foqnqBC2B_C_220_140.jpg,5.0,丹桂园小区,28
宝龙广场,镇江,https://you.ctrip.com/shopping/zhenjiang13/1843486.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.9,谷阳中大道75号（与金谷东路交口）,29
