names,places,links,imgs,scores,address,ranks
板麦手造生活馆,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370287.html,https://dimg06.c-ctrip.com/images/fd/tg/g2/M0A/9E/E9/CghzgFS1PcyAC8u3AAB1bebpLJc278_C_220_140.jpg,3.5,丽江玉龙纳西族自治县 白沙壁画后门,1
滇西本草,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370550.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg,5.0,丽江玉龙纳西族自治县 花马街终段(近爱丽思大酒店),2
山水居超市,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370609.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/9E/FD/CghzgVS1P0uAZ3KeAADAwRSz2Fc446_C_220_140.jpg,4.0,丽江玉龙纳西族自治县 三股水景区山水居超市,3
恒洁卫浴,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370824.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M00/99/2F/CghzfVS1QI2AS_U4AABxIhsQ2Uo294_C_220_140.jpg,5.0,丽江古城区 嘉禾建材市场B1栋14-16号,4
三和阳光商贸白沙乡木都连锁店,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370735.html,https://dimg01.c-ctrip.com/images/fd/tg/g1/M03/99/43/CghzflS1QAuAJtIsAAC6-nvdrVU165_C_220_140.jpg,,丽江古城区 新尚段,5
拉市海银月湾,玉龙,https://you.ctrip.com/shopping/yulong1446279/1444016.html,https://dimg04.c-ctrip.com/images/100j0d0000006sygr2898_C_220_140.jpg,4.1,丽江市玉龙县拉市海湿地公园银月湾,6
益高卫浴兴鸿木业生活馆,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370705.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M06/9F/59/CghzgFS1P96AUo-7AABkaycGq7Q392_C_220_140.jpg,5.0,丽江古城区 长水路,7
晨光文具店,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370459.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/B3/FD/CghzgFW7TBiAfRNBAAA01L5tAw4655_C_220_140.jpg,4.5,丽江玉龙纳西族自治县 036乡道,8
大众超市(棋盘地段),玉龙,https://you.ctrip.com/shopping/yulong1446279/1370754.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,3.8,丽江玉龙纳西族自治县 棋盘地段,9
沙蠡书屋,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370350.html,https://dimg01.c-ctrip.com/images/fd/tg/g1/M07/98/D7/CghzflS1PiuALBezAACqnKQTuFo461_C_220_140.jpg,3.0,丽江玉龙纳西族自治县 白沙古镇白沙村(近尘上客栈),10
九河停车区-便捷超市,玉龙,https://you.ctrip.com/shopping/yulong1446279/3386410.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.5,云南省丽江市玉龙纳西族自治县九河白族乡大丽高速公路九河停车区附近,11
东巴拉高原药材,玉龙,https://you.ctrip.com/shopping/yulong1446279/1719773.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,5.0,白水河段,12
丽江云玉博览园,玉龙,https://you.ctrip.com/shopping/yulong1446279/1454226.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,1.0,丽江市玉龙纳西族自治县五台路,13
三和阳光商贸连锁超市美泉店,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370711.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,丽江玉龙纳西族自治县 027乡道,14
嘉华进口石材,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370590.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg,,丽江古城区 长水路,15
丽水超市,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370704.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,,丽江古城区 丽水路70号,16
易捷便利店,玉龙,https://you.ctrip.com/shopping/yulong1446279/3487299.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,G5611大丽高速附近,17
马可波罗瓷砖(丽江专卖店),玉龙,https://you.ctrip.com/shopping/yulong1446279/1370755.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/9F/2D/CghzgVS1QCiAKqurAACOIb3Dkvs513_C_220_140.jpg,,丽江古城区 长水路,18
易捷便利店(丽江北路),玉龙,https://you.ctrip.com/shopping/yulong1446279/3601198.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,南口路与玉兴东路交叉口西100米,19
健之佳健康药房(仁爱路),玉龙,https://you.ctrip.com/shopping/yulong1446279/1370707.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/9F/0D/Cghzf1S1P-GAC54EAACihWwS6pM372_C_220_140.jpg,,丽江玉龙纳西族自治县 仁爱路181号(玉龙园西南),20
森龙木制品,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370712.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0A/01/C3/CghzflW7TBeAZ2_iAABA4yZETpI233_C_220_140.jpg,,丽江古城区 长水路615号,21
上海新潮窗帘城,玉龙,https://you.ctrip.com/shopping/yulong1446279/1370715.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M07/B3/FD/CghzgFW7TBiAfRNBAAA01L5tAw4655_C_220_140.jpg,,丽江古城区 祥和路,22
易捷便利店(玉龙纳西族自治县林...,玉龙,https://you.ctrip.com/shopping/yulong1446279/3937411.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,,惠中石油(玉龙纳西族自治县林业局林政稽查队西南)附近,23
惠民超市,玉龙,https://you.ctrip.com/shopping/yulong1446279/2982149.html,https://dimg04.c-ctrip.com/images/100e170000012cf6i3AAC_C_220_140.jpg,,丽江市玉龙纳西族自治县,24
佳乐超市,玉龙,https://you.ctrip.com/shopping/yulong1446279/3538628.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,,云南省丽江市玉龙纳西族自治县黄山镇文理路县职业高级中学附近,25
宜家超市,玉龙,https://you.ctrip.com/shopping/yulong1446279/3790698.html,https://dimg04.c-ctrip.com/images/100n180000013nt5r18D4_C_220_140.jpg,,丽江市玉龙纳西族自治县,26
玉龙雪山国家级风景名胜区-小卖...,玉龙,https://you.ctrip.com/shopping/yulong1446279/3702920.html,https://dimg04.c-ctrip.com/images/01A4n120008nbcstqDED8_C_220_140.jpg,5.0,丽江市玉龙纳西族自治县15公里处玉龙雪山国家级风景名胜区内,27
国酒茅台专卖店,玉龙,https://you.ctrip.com/shopping/yulong1446279/1591288.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,康仲路康仲公寓3-102商铺(丽江市政府北门正对门),28
百大超市,玉龙,https://you.ctrip.com/shopping/yulong1446279/3841888.html,https://dimg08.c-ctrip.com/images/1003170000013aua63F47_C_220_140.jpg,,粮贸招待所附近,29
步步高(大具店),玉龙,https://you.ctrip.com/shopping/yulong1446279/3563230.html,https://dimg04.c-ctrip.com/images/100l1700000129u3i2731_C_220_140.jpg,,丽江市玉龙纳西族自治县,30
东南边贸集市,保山,https://you.ctrip.com/shopping/tengchong696/1356569.html,https://dimg04.c-ctrip.com/images/10031f000001gfrwt89CD_C_220_140.jpg,4.4,腾冲县秀峰社区泰安校区207号(林业局对面),1
高黎贡山红茶茶庄,保山,https://you.ctrip.com/shopping/tengchong696/1356578.html,https://dimg03.c-ctrip.com/images/01A58120009lgl27i990E_C_220_140.jpg,4.9,保山市腾冲县华严路,2
