names,places,links,imgs,scores,address,ranks
惠利多超市,达州,https://you.ctrip.com/shopping/xuanhan3129/2984828.html,https://dimg06.c-ctrip.com/images/100v190000016ohvm14A9_C_220_140.jpg,4.5,达州市宣汉县岭南街130号,20
南坝农贸市场,达州,https://you.ctrip.com/shopping/dazhou910/70106207.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,达州市达川区南坝路322号,21
倍米乐超市(万豪一品店),达州,https://you.ctrip.com/shopping/dazhou910/2076965.html,https://dimg04.c-ctrip.com/images/100q0e0000006ysbhD1DC_C_220_140.jpg,3.0,永兴路与金龙大道交叉口西侧虾皇蟹后旁,22
名创优品,达州,https://you.ctrip.com/shopping/dazhou910/2419162.html,https://dimg04.c-ctrip.com/images/10081700000129v0yCBA1_C_220_140.jpg,,通川中路141号,23
大台北台湾珍珠奶茶专卖,达州,https://you.ctrip.com/shopping/dazhou910/1818061.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.5,石桥镇,24
时尚节奏,达州,https://you.ctrip.com/shopping/dazhu3138/1893495.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,5.0,观音阁街277号,25
娃娃屋,达州,https://you.ctrip.com/shopping/dazhou910/1834035.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.0,民乐街太极大药房旁,26
爱家购物广场(草坝店),达州,https://you.ctrip.com/shopping/wanyuan3094/2099892.html,https://dimg04.c-ctrip.com/images/100q180000014e0r15505_C_220_140.jpg,,景帝小区内,27
新世纪百货(南城店),达州,https://you.ctrip.com/shopping/dazhou910/2093857.html,https://dimg04.c-ctrip.com/images/1001170000012mldhBDDA_C_220_140.jpg,,南外镇华蜀南路与福达街交叉口,28
好亿家大药房,达州,https://you.ctrip.com/shopping/xuanhan3129/1831009.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,4.0,国峰花园,29
