names,places,links,imgs,scores,address,ranks
舜华临武鸭,郴州,https://you.ctrip.com/shopping/chenzhou336/1999161.html,https://dimg04.c-ctrip.com/images/100p1f000001gobik3016_C_220_140.jpg,4.6,增湖路郴州火车西站候车大厅,16
三文鱼批发零售,郴州,https://you.ctrip.com/shopping/zixing1570/1714210.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/1E/CghzfVW7TBaAN__3AAA-SNUIFfg035_C_220_140.jpg,5.0,农业银行斜对面,17
郴州宫银世家金银珠宝有限公司,郴州,https://you.ctrip.com/shopping/zixing1570/2086933.html,https://dimg04.c-ctrip.com/images/100r1g000001gv5vm157E_C_220_140.jpg,5.0,东江开发区迎宾路169号三湘四水路口处,18
纤指饰界,郴州,https://you.ctrip.com/shopping/yongxing143832/1985358.html,https://dimg04.c-ctrip.com/images/100k15000000yd5zmEE49_C_220_140.jpg,5.0,跃进路104号（毛巾厂下方）,19
双喜佛香行,郴州,https://you.ctrip.com/shopping/chenzhou336/1446586.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/01/C2/CghzflW7TBaAEepGAAA_cKJq0PU514_C_220_140.jpg,4.8,郴州市北湖区涌泉街道冲口路,20
生源(五岭购物广场店),郴州,https://you.ctrip.com/shopping/chenzhou336/2098868.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,5.0,燕泉街道五岭大道9号附近,21
都市丽人,郴州,https://you.ctrip.com/shopping/chenzhou336/1362107.html,https://dimg02.c-ctrip.com/images/fd/tg/g1/M02/B8/B8/CghzfFSosX6AJxOuAA79ohulfBg087_C_220_140.jpg,4.8,湖南省郴州市北湖区北湖街道财富广场,22
克丽缇娜(汝城店),郴州,https://you.ctrip.com/shopping/rucheng2852/1758247.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.8,郴义路中国农行旁,23
良品铺子(郴州二店),郴州,https://you.ctrip.com/shopping/chenzhou336/12514925.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/CB/B6/Cghzf1W7UTOADMZAAABDmCQMEM4810_C_220_140.jpg,4.8,"香雪路天润天城购物广场5-09号,站牌:人人乐购物广场站下车,周边:人人乐超市旁(人人乐超市旁,中国建设银行隔壁)",24
汇利购物广场,郴州,https://you.ctrip.com/shopping/guiyang2820/2101271.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,5.0,园艺路66-1号,25
珀莱雅,郴州,https://you.ctrip.com/shopping/chenzhou336/1954929.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,香雪东路人人乐郴州购物广场1层,26
生源超市(苏园店),郴州,https://you.ctrip.com/shopping/chenzhou336/1959016.html,https://dimg04.c-ctrip.com/images/100e170000012iyv23403_C_220_140.jpg,4.0,苏园路与桔井路交叉口东南角邮政银行旁(苏仙区委旁),27
家家乐购物中心,郴州,https://you.ctrip.com/shopping/jiahe2829/2100475.html,https://dimg04.c-ctrip.com/images/1008170000012ew9zE148_C_220_140.jpg,4.3,珠泉东路68号附近,28
足力健老人鞋家润多店,郴州,https://you.ctrip.com/shopping/chenzhou336/70095195.html,https://dimg04.c-ctrip.com/images/1003180000014mp9xFBCA_C_220_140.jpg,4.5,湖南省郴州市北湖区国庆北路友谊中皇城斜对面家润多超市一楼,29
新天地商业城,郴州,https://you.ctrip.com/shopping/chenzhou336/2095891.html,https://dimg04.c-ctrip.com/images/100q170000011j6knC9CB_C_220_140.jpg,4.0,五岭路6号,30
友阿商场,郴州,https://you.ctrip.com/shopping/chenzhou336/1786850.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.3,同心路与国庆北路交汇处,31
宝贝1+1潮童馆桂阳店(桂阳店),郴州,https://you.ctrip.com/shopping/guiyang2820/1839826.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.9,老武装部县幼儿园旁边锦湘中皇城1-30A,32
粒中王,郴州,https://you.ctrip.com/shopping/guiyang2820/1978041.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M00/B3/FD/CghzgFW7TBSATVnsAABDmfHWiDE521_C_220_140.jpg,4.9,向阳路18-8号,33
好恰婆,郴州,https://you.ctrip.com/shopping/guiyang2820/1829978.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.8,向阳路7-9-10号,34
