names,places,links,imgs,scores,address,ranks
O Clássico Design Jóias,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138193670.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Avenida Presidente Carlos Luz, 3001, 3024 - Pampulha, Belo Horizonte - MG, 31250-010, Brazil",19
FRANCESCA ROMANA,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138685063.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Olegário Maciel, 1600 - Lourdes, Belo Horizonte - MG, 30180-111, Brazil",20
BOM CACAU,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138496988.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Augusto de Lima, 744 - Loja 48 - Centro, Belo Horizonte - MG, 30190-922, Brazil",21
Magazine Luiza - Loja 369,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/136969386.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"R. Padre Pedro Pinto, 1295 - Venda Nova, Belo Horizonte - MG, 31510-000, Brazil",22
FLORA PARAÍSO,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/137250681.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Augusto de Lima, 744 - Loja 151 - Centro, Belo Horizonte - MG, 30190-922, Brazil",23
barao acessorios,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/136774958.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"R. Uberaba, 29 - Barro Preto, Belo Horizonte - MG, 30180-080, Brazil",24
Tenco Shopping Centers,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/139029430.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"R. Francisco Deslandes, 900 - 4 Andar - Anchieta, Belo Horizonte - MG, 30310-530, Brazil",25
BETO CONSERTOS,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/137022334.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"R. São Paulo, 656 - Centro, Belo Horizonte - MG, 30170-120, Brazil",26
COJACK TATTO,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/137333524.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Cristiano Machado, 11833 - Venda Nova, Belo Horizonte - MG, 31744-007, Brazil",27
Fuel,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/136926148.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. dos Andradas, 3000 - Q106 - Santa Efigênia, Belo Horizonte - MG, 30260-070, Brazil",28
NUTREMANIA,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138532966.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Augusto de Lima, 744 - Loja 243 - Centro, Belo Horizonte - MG, 30190-922, Brazil",29
MERCADINHO MINEIRO,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138645794.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Cristiano Machado, 11833 - Venda Nova, Belo Horizonte - MG, 31744-007, Brazil",30
Stela Center,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/136865859.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"R. Conselheiro Lafaiete, 754 - Sagrada Família, Belo Horizonte - MG, 31030-010, Brazil",31
Ri Happy,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/137385512.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. dos Andradas, 3000 - LOJA 2023 - Santa Efigênia, Belo Horizonte - MG, 30260-070, Brazil",32
PONTO DOS ACESSÓRIOS,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138589385.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"R. São Paulo, 656 - Centro, Belo Horizonte - MG, 30170-120, Brazil",33
Shopping Platina,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/137161956.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"R. Platina, 1265 - Prado, Belo Horizonte - MG, 30411-325, Brazil",34
Essencial Bijouterias,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/137788214.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Rua dos Carijós, 668 - Centro, Belo Horizonte - MG, 30120-064, Brazil",35
QUEIJARIA SÃO ROQUE,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/137676865.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Augusto de Lima, 744 - Loja 298 - Centro, Belo Horizonte - MG, 30190-922, Brazil",36
Mix Mall,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/136735549.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Paquetá, Belo Horizonte - State of Minas Gerais, 31365-070, Brazil",37
Barbearia De Castro,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138708685.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Saramenha, 670 - Guarani, Belo Horizonte - MG, 31840-220, Brazil",38
Riccoz Gravações e Placas,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/137059025.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Galeria Ouvidor Loja10 Piso da, R. Curitiba, 715 - Centro, Belo Horizonte - MG, 30170-120, Brazil",39
IMPÉRIO DAS AZEITONAS,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138022326.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Augusto de Lima, 744 - Loja 294 - Centro, Belo Horizonte - MG, 30190-922, Brazil",40
Outlet Mais Barreiro,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138897064.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Rua Barão de Coromandel, 144 - Barreiro, Belo Horizonte - MG, 30640-060, Brazil",41
Caixa Econômica Federal,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138558385.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. dos Andradas, 3000 - LOJA 1044 - Santa Efigênia, Belo Horizonte - MG, 30260-070, Brazil",42
COJACK TATTO,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/137333524.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Cristiano Machado, 11833 - Venda Nova, Belo Horizonte - MG, 31744-007, Brazil",43
Hering Kids,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/137288720.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Presidente Carlos Luz, 3001 - 3127 - Pampulha, Belo Horizonte - MG, 31250-001, Brazil",44
Day Câmbio,贝洛奥里藏特,https://you.ctrip.com/shopping/belohorizonte13862/138174663.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Rua dos Tupis, 337 - G26 - Centro, Belo Horizonte - MG, 30190-060, Brazil",45
Manjar de Oro,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/2352478.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,5.0,"Av. Las Americas 440, Santa Cruz 00000, Bolivia",1
阿迪达斯(Av. San Martin y anil...,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/2552067.html,https://dimg04.c-ctrip.com/images/100j180000013vrci9427_C_220_140.jpg,,Av. San Martin y 4to anillo,2
Mercado Abasto,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/5306125.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M00/50/11/CggYHlXkKmyAcdswAABAuqRE5Qk658_C_220_140.jpg,,"Santa Cruz de la Sierra, Bolivia",3
Supermercado Slan,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/5304095.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av.Pirai, Santa Cruz de la Sierra, Bolivia",4
IC Norte,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/5301022.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Avenida Busch, Santa Cruz de la Sierra, Bolivia",5
"Libreria y Papeleria ""Colores ...",圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/70159585.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Noel Kempff Mercado, Santa Cruz de la Sierra, Bolivia",6
Mercado La Ramada,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/5304096.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Isabel La Catolica, Santa Cruz de la Sierra, Bolivia",7
Anahi,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/5333088.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. San Martin, Avenida San Martín 272, Santa Cruz 4249, Bolivia",8
Ventura Mall,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/5333086.html,https://dimg04.c-ctrip.com/images/100114000000wgfdz45FD_C_220_140.jpg,,Cuarto Anillo,9
Feria Barrio Lindo,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/5304098.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Santa Cruz de la Sierra, Bolivia",10
Centro Comercial Ventura Mall,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/2627824.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. San Martin Esq. 4 Anillo, Santa Cruz, Bolivia",11
"Santa Cruz de la Sierra, Boliv...",圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/5291677.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Santa Cruz, Bolivien",12
Salvatore Ferragamo,圣克鲁斯,https://you.ctrip.com/shopping/santacruz121421/90407896.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/B4/1E/CghzfVW7TBeAA7aJAAA_9hhr3Vk862_C_220_140.jpg,4.0,Av. Cañoto 176 Santa Cruz,13
阿迪达斯,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/2550835.html,https://dimg04.c-ctrip.com/images/100j180000013vrci9427_C_220_140.jpg,,Constituyentes,1
Papelería Valman Ltda,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/70157671.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Convención, 11100 Montevideo, Uruguay",2
Bodega Beretta Vinos Finos,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/5329583.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M01/4D/E4/CggYGVXkKmuAbOMnAABIJEUUyaI722_C_220_140.jpg,,"2443,, Camino la Renga, Montevideo, Uruguay",3
Recicla 2nd & vintage,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/136129622.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Eduardo Acevedo 1454 Esq Guayabos, Montevideo 11210 Uruguay",4
Vaiven Outlet,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/136146177.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av.Gl. Rivera 3430, Montevideo 11324 Uruguay",5
Canabis Protectio,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/136274274.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Alzaibar 1365, 蒙得维的亚 乌拉圭",6
Vinbutik,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/136159055.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Juan Benito Blanco 774/2 Entre Juan María Pérez Y Federico N. Abadie, 蒙得维的亚 乌拉圭",7
Feria de Punta De Rieles,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/138379526.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"5VGX+8M5, Cam. Guerra, 12100 Montevideo, Departamento de Montevideo, Uruguay",8
Lanodir S.A Control de Plagas,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/138417373.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"6QX4+8J3, 15900 La Paz, Departamento de Canelones, Uruguay",9
Simple Kiosko,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/138981947.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"S. José 801-849, 11100 Montevideo, Departamento de Montevideo, Uruguay",10
Autoservice y carniceria Sarav...,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/137763706.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Blvr. Aparicio Saravia 2860, 13000 Montevideo, Departamento de Montevideo, Uruguay",11
Dulce Lara,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/137844430.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Roque Graseras 688 1, 11800 Montevideo, Departamento de Montevideo, Uruguay",12
Bimbo,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/136705945.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Veracierto 2741, 12100 Montevideo, Departamento de Montevideo, Uruguay",13
Mario Dotta Turbos,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/138054799.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"4R37+G5P, Asunción, 11800 Montevideo, Departamento de Montevideo, Uruguay",14
Safy,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/139020103.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Antonio Machado 1887, 11800 Montevideo, Departamento de Montevideo, Uruguay",15
PAPELITODO,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/138092868.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Gral. José María Paz 1437, 11400 Montevideo, Departamento de Montevideo, Uruguay",16
Ap Supershop,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/137113565.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"C. Miguelete 2167, 11800 Montevideo, Departamento de Montevideo, Uruguay",17
Sixtina Almacen El Contr,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/137343320.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"5V9C+H4X, 12200 Montevideo, Departamento de Montevideo, Uruguay",18
Imprenta Walter Corral,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/136847719.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"C. Martín García 1865, 11800 Montevideo, Departamento de Montevideo, Uruguay",19
Su Shop perfumería,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/138968633.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Edificio Ricor, Av. Gral. Rivera 2073, 11200 Montevideo, Departamento de Montevideo, Uruguay",20
Mercaderia,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/137936202.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Juan Arrieta 3473, 12000 Montevideo, Departamento de Montevideo, Uruguay",21
Edificio Olivetti,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/138308709.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Av. Libertador Brig. Gral. Lavalleja 1684, 11100 Montevideo, Departamento de Montevideo, Uruguay",22
Feria miercoles,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/136924843.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Juan Manuel Blanes 1008, 11200 Montevideo, Departamento de Montevideo, Uruguay",23
Autoservicio Marly,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/136882792.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"12300, Montevideo, Departamento de Montevideo, Uruguay",24
Techitos Verdes Montevideo,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/138836016.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"3RXF+GRV, Daniel Fernández Crespo, 11200 Montevideo, Departamento de Montevideo, Uruguay",25
Areuca,蒙得维的亚,https://you.ctrip.com/shopping/montevideo1595/138824161.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"6P4R+848, 12500 Montevideo, Departamento de Montevideo, Uruguay",26
