names,places,links,imgs,popularity,scores,addresses
青秀山,南宁,https://you.ctrip.com/sight/nanning166/8810.html,https://dimg04.c-ctrip.com/images/100k1f000001guig348B5_C_220_140.jpg,8.4,4.7,南宁市青秀区青山路19号
南宁方特东盟神画,南宁,https://you.ctrip.com/sight/nanning166/4728365.html,https://dimg04.c-ctrip.com/images/100i0u000000izzw3E13E_C_220_140.jpg,8.0,4.9,南宁市青秀区青环路66号
南宁动物园,南宁,https://you.ctrip.com/sight/nanning166/8812.html,https://dimg04.c-ctrip.com/images/tg/431/155/305/1bca70bfcb234b5e827746fcdf899b3c_C_220_140.jpg,7.2,4.4,南宁市西乡塘区大学西路3号
邕江夜游,南宁,https://you.ctrip.com/sight/nanning166/5028385.html,https://dimg04.c-ctrip.com/images/0100y120009ec8btd17C9_C_220_140.png,7.0,4.3,广西壮族自治区南宁市西乡塘区民生旅游码头
广西民族博物馆,南宁,https://you.ctrip.com/sight/nanning166/1413292.html,https://dimg04.c-ctrip.com/images/350f1c000001crv9zA364_C_220_140.jpg,7.1,4.7,南宁市青环路11号
南宁大明山,南宁,https://you.ctrip.com/sight/nanning166/8841.html,https://dimg06.c-ctrip.com/images/0105l120005wow1xiD880_C_220_140.jpg,7.1,4.5,南宁市武鸣区两江镇明山路1号
南宁极地海洋世界,南宁,https://you.ctrip.com/sight/nanning166/4746397.html,https://dimg04.c-ctrip.com/images/0104y120009oeg4y576B8_C_220_140.jpg,6.5,4.3,南宁市江南区沙井大道与亭洪路交叉口东200米路北
南宁园博园,南宁,https://you.ctrip.com/sight/nanning166/2714351.html,https://dimg04.c-ctrip.com/images/3508170000011sob77443_C_220_140.jpg,6.8,4.5,广西壮族自治区南宁市邕宁区蒲兴大道20号
南湖公园,南宁,https://you.ctrip.com/sight/nanning166/8804.html,https://dimg04.c-ctrip.com/images/0101i1200089gyon6BDF8_C_220_140.jpg,6.7,4.7,南宁市青秀区双拥路1号
南宁丽紫欢乐水世界,南宁,https://you.ctrip.com/sight/nanning166/1460583.html,https://dimg04.c-ctrip.com/images/01032120008q34cqa5875_C_220_140.jpg,5.3,4.4,南宁市青秀区云景路25号凤岭儿童公园内
云顶观光,南宁,https://you.ctrip.com/sight/nanning166/122744.html,https://dimg04.c-ctrip.com/images/100q1f000001grk416DF6_C_220_140.jpg,6.5,4.3,南宁市青秀区金湖路59号地王大厦59楼
南宁之夜,南宁,https://you.ctrip.com/sight/nanning166/136037383.html,https://dimg04.c-ctrip.com/images/0101412000aoaukvo1FE8_C_220_140.jpg,6.5,4.4,南宁市良庆区宋窑路五象湖公园对面
凤岭儿童公园,南宁,https://you.ctrip.com/sight/nanning166/1461297.html,https://dimg04.c-ctrip.com/images/010171200098cn0fdF1F1_C_220_140.jpg,5.5,4.6,南宁市青秀区月湾路1号
广西龙虎山风景区,南宁,https://you.ctrip.com/sight/longan3042/8846.html,https://dimg04.c-ctrip.com/images/100o060000001nl1h79F2_C_220_140.jpg,6.4,4.4,南宁市西北面83公里处隆安县境内
三街两巷文化艺术中心,南宁,https://you.ctrip.com/sight/nanning166/5713856.html,https://dimg04.c-ctrip.com/images/01047120008dglxt8EAC0_C_220_140.jpg,6.1,4.4,南宁市兴宁区银狮巷黄金假日国际大酒店东侧约180米
南宁博物馆,南宁,https://you.ctrip.com/sight/nanning166/2004942.html,https://dimg04.c-ctrip.com/images/350g1d000001ej1a5C8B2_C_220_140.jpg,5.9,4.5,南宁市五象新区龙堤路15号（龙堤路与宋厢路交汇处）
花花大世界,南宁,https://you.ctrip.com/sight/nanning166/20304.html,https://dimg05.c-ctrip.com/images/100f0r000000hcgiw3393_C_220_140.jpg,6.1,4.4,南宁市武鸣县双桥镇伊岭工业区C—3
