names,places,popularity,scores,links,imgs
台北故宫博物院,新竹,7.5,4.7,https://you.ctrip.com/sight/taipei360/19884.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M01/72/7D/CggYHFY7F7iAF6-bAAtq3wFHDJY069_C_220_140.jpg
小人国主题乐园,新竹,5.1,4.4,https://you.ctrip.com/sight/taoyuan1439/66877.html,https://dimg04.c-ctrip.com/images/100b0a0000004lf3564E9_C_220_140.jpg
六福村主题乐园,新竹,4.8,4.5,https://you.ctrip.com/sight/hsinchucounty3198/64274.html,https://dimg04.c-ctrip.com/images/100w1f000001gwcvcCF1C_C_220_140.jpg
台北101大楼,新竹,7.0,4.6,https://you.ctrip.com/sight/taipei360/22898.html,https://dimg04.c-ctrip.com/images/100g0f0000007ghd3462A_C_220_140.jpg
西门町,新竹,6.7,4.5,https://you.ctrip.com/sight/taipei360/56922.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M03/BF/07/CggYHlZ5Aw6ADICvAAzZREVSCI0704_C_220_140.jpg
好望角,新竹,4.6,5,https://you.ctrip.com/sight/miaoli3199/5062419.html,https://dimg04.c-ctrip.com/images/0102312000a5cezqd5F46_C_220_140.jpg
士林夜市,新竹,6.2,4.5,https://you.ctrip.com/sight/taipei360/56927.html,https://dimg04.c-ctrip.com/images/100o1f000001gp48p077E_C_220_140.jpg
新竹都城隍庙,新竹,3.4,4.4,https://you.ctrip.com/sight/hsinchu1197/1694132.html,https://dimg04.c-ctrip.com/images/100ohk124gk551z347B2B_C_220_140.jpg
小叮当科学主题乐园,新竹,3.4,4.2,https://you.ctrip.com/sight/hsinchucounty3198/64272.html,https://dimg05.c-ctrip.com/images/100p1e000001fiuu2EC77_C_220_140.jpg
中正纪念堂,新竹,5.8,,https://you.ctrip.com/sight/taipei360/19889.html,https://dimg04.c-ctrip.com/images/100a0m000000drveuCE84_C_220_140.jpg
内湾小镇,新竹,3.7,4.3,https://you.ctrip.com/sight/hsinchucounty3198/64277.html,https://dimg05.c-ctrip.com/images/100w1f000001gwajs8A67_C_220_140.jpg
自由广场,新竹,5.8,4.6,https://you.ctrip.com/sight/taipei360/146933.html,https://dimg04.c-ctrip.com/images/100p1f000001gpfdcD291_C_220_140.jpg
猫空缆车,新竹,5.3,4.7,https://you.ctrip.com/sight/taipei360/1407616.html,https://dimg04.c-ctrip.com/images/100i1f000001gp4tm4F48_C_220_140.jpg
新竹玻璃工艺博物馆,新竹,3.2,4.4,https://you.ctrip.com/sight/hsinchu1197/1646835.html,https://dimg04.c-ctrip.com/images/1004hk133wxcbib7kF571_C_220_140.jpg
大溪老街,新竹,4.0,4.6,https://you.ctrip.com/sight/taoyuan1439/145965.html,https://dimg07.c-ctrip.com/images/100ehk1152o1rplhcF780_C_220_140.jpg
渔人码头,新竹,5.3,4.7,https://you.ctrip.com/sight/newtaipeicity2063/81277.html,https://dimg04.c-ctrip.com/images/100s1f000001gx701EFF3_C_220_140.jpg
北埔老街,新竹,3.2,4.3,https://you.ctrip.com/sight/hsinchucounty3198/64309.html,https://dimg04.c-ctrip.com/images/0100p120008ghvfrkF714_C_220_140.jpg
永安渔港,新竹,3.4,4.5,https://you.ctrip.com/sight/taoyuan1439/1487420.html,https://dimg04.c-ctrip.com/images/0104u12000a2p8ztl5BA3_C_220_140.jpg
日月潭,新竹,6.8,4.6,https://you.ctrip.com/sight/nantou759/22859.html,https://dimg06.c-ctrip.com/images/0101612000ac3yksi17D9_C_220_140.jpg
大溪古镇,新竹,4.2,4.7,https://you.ctrip.com/sight/taoyuan1439/1830172.html,https://dimg04.c-ctrip.com/images/100k0x000000l9tkuF3D2_C_220_140.jpg
埔心牧场,新竹,3.4,4.1,https://you.ctrip.com/sight/taoyuan1439/1487411.html,https://dimg04.c-ctrip.com/images/0ww1712000951ynez4589_C_220_140.jpg
绿世界生态农场,新竹,2.9,4.4,https://you.ctrip.com/sight/hsinchucounty3198/1712744.html,https://dimg04.c-ctrip.com/images/100d0i0000009ddmg2F93_C_220_140.jpg
慈湖陵寝,新竹,3.7,4.4,https://you.ctrip.com/sight/taoyuan1439/145749.html,https://dimg04.c-ctrip.com/images/100d1f000001goqhnF864_C_220_140.jpg
桃园仙谷,新竹,3.6,4.3,https://you.ctrip.com/sight/taoyuan1439/1487187.html,https://dimg04.c-ctrip.com/images/0ww0r12000946e81m24AC_C_220_140.jpg
石門山,新竹,3.3,4.3,https://you.ctrip.com/sight/taoyuan1439/1487389.html,https://dimg04.c-ctrip.com/images/0ww3d120009rl82kj31C2_C_220_140.jpg
石牛山,新竹,3.4,,https://you.ctrip.com/sight/hsinchucounty3198/4424180.html,https://dimg02.c-ctrip.com/images/0106v120009g3u6op325B_C_220_140.jpg
渔人码头,新竹,5.3,4.7,https://you.ctrip.com/sight/newtaipeicity2063/81277.html,https://dimg04.c-ctrip.com/images/100s1f000001gx701EFF3_C_220_140.jpg
艋舺龙山寺,新竹,5.1,4.7,https://you.ctrip.com/sight/taipei360/19890.html,https://dimg04.c-ctrip.com/images/100c1f000001gsvdu8862_C_220_140.jpg
中平路故事馆,新竹,3.4,5,https://you.ctrip.com/sight/taoyuan1439/4039272.html,https://dimg04.c-ctrip.com/images/0ww6h12000947mlgpE929_C_220_140.jpg
淡水老街,新竹,5.3,4.5,https://you.ctrip.com/sight/newtaipeicity2063/67968.html,https://dimg04.c-ctrip.com/images/100b1f000001gsm6lC5C0_C_220_140.jpg
阳明山国家公园,新竹,5.9,4.7,https://you.ctrip.com/sight/taipei360/19878.html,https://dimg04.c-ctrip.com/images/10070z000000o0uiu5CA4_C_220_140.jpg
孙中山纪念馆,新竹,5.5,,https://you.ctrip.com/sight/taipei360/19881.html,https://dimg04.c-ctrip.com/images/100e1f000001gszgpCBFD_C_220_140.jpg
新竹市风城愿景馆,新竹,2.6,4.5,https://you.ctrip.com/sight/hsinchu1197/5152993.html,https://dimg04.c-ctrip.com/images/0ww3412000946s0lz41FB_C_220_140.jpg
新竹孔庙,新竹,2.6,4.2,https://you.ctrip.com/sight/hsinchu1197/1754919.html,https://dimg04.c-ctrip.com/images/0102s120008ibojxt2F10_C_220_140.jpg
台湾地区领导人办公大楼,新竹,5.0,4.5,https://you.ctrip.com/sight/taipei360/139333.html,https://dimg08.c-ctrip.com/images/0103u120008idad4h0DC8_C_220_140.jpg
海天一线看海区,新竹,2.6,,https://you.ctrip.com/sight/hsinchu1197/5173063.html,https://dimg04.c-ctrip.com/images/0ww5b12000952b1x7E0CA_C_220_140.jpg
湖口老街,新竹,2.5,4.1,https://you.ctrip.com/sight/hsinchucounty3198/64294.html,https://dimg04.c-ctrip.com/images/10060l000000ct4z447AC_C_220_140.jpg
猫空缆车,新竹,5.3,4.7,https://you.ctrip.com/sight/taipei360/1407616.html,https://dimg04.c-ctrip.com/images/100i1f000001gp4tm4F48_C_220_140.jpg
小乌来风景特定区,新竹,3.6,4.2,https://you.ctrip.com/sight/taoyuan1439/1487391.html,https://dimg04.c-ctrip.com/images/100t0x000000l5oh85C25_C_220_140.jpg
桃園77藝文町（桃園警察局日式宿...,新竹,3.6,4.4,https://you.ctrip.com/sight/taoyuan1439/5654387.html,https://dimg04.c-ctrip.com/images/1001hk1150d3ot18g0249_C_220_140.jpg
猫空,新竹,5.3,4.5,https://you.ctrip.com/sight/taipei360/56814.html,https://dimg04.c-ctrip.com/images/100v1f000001h1aosAA77_C_220_140.jpg
宏亚巧克力共和国 -,新竹,3.4,4.5,https://you.ctrip.com/sight/taoyuan1439/1791085.html,https://dimg04.c-ctrip.com/images/fd/tg/g6/M00/4D/82/CggYslafLG6AUYKKAADEA0P3BDY622_C_220_140.jpg
南寮漁港,新竹,2.5,4.4,https://you.ctrip.com/sight/hsinchu1197/1694122.html,https://dimg04.c-ctrip.com/images/100uhk114yi9givsg1F6C_C_220_140.jpg
狮头山,新竹,2.6,4.3,https://you.ctrip.com/sight/miaoli3199/1694147.html,https://dimg04.c-ctrip.com/images/100a0z000000mjfdnE5A2_C_220_140.jpg
六福村野生动物园,新竹,2.7,,https://you.ctrip.com/sight/hsinchucounty3198/133903159.html,https://dimg04.c-ctrip.com/images/01A5s22346zot5ls0A770_C_220_140.png
士林官邸,新竹,5.2,4.7,https://you.ctrip.com/sight/taipei360/56736.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M02/65/97/CggYG1Y7FnqAC-gNAAyQPOrNawU399_C_220_140.jpg
台湾大溪花海农场,新竹,3.2,,https://you.ctrip.com/sight/taoyuan1439/98280163.html,https://dimg04.c-ctrip.com/images/1A0q14000000wws763E2C_C_220_140.jpg
司马库斯,新竹,3.7,4.3,https://you.ctrip.com/sight/hsinchucounty3198/64288.html,https://dimg07.c-ctrip.com/images/100h0l000000ct51gFFF5_C_220_140.jpg
台北101景观台,新竹,5.2,4.6,https://you.ctrip.com/sight/taipei360/1788434.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M0A/8B/79/CghzgVWw6LmAAbouAACQfMYVfiw725_C_220_140.jpg
寻梦谷,新竹,3.6,3.9,https://you.ctrip.com/sight/taoyuan1439/123312.html,https://dimg04.c-ctrip.com/images/100e0h0000008sw27196F_C_220_140.jpg
台湾博物馆,新竹,4.8,4.6,https://you.ctrip.com/sight/taipei360/144833.html,https://dimg04.c-ctrip.com/images/100a1f000001grm980496_C_220_140.jpg
西门红楼,新竹,4.7,4.5,https://you.ctrip.com/sight/taipei360/142455.html,https://dimg04.c-ctrip.com/images/fd/tg/g4/M02/4C/25/CggYHFYmDF2AHXX1AA_HbBiGzm8659_C_220_140.jpg
苗栗客家圆楼,新竹,2.8,4.1,https://you.ctrip.com/sight/miaoli3199/1512907.html,https://dimg04.c-ctrip.com/images/10051a00000194qxs1C52_C_220_140.jpg
宁夏夜市,新竹,4.8,4.5,https://you.ctrip.com/sight/taipei360/123151.html,https://dimg05.c-ctrip.com/images/100p0500000011o8mA91C_C_220_140.jpg
眷村博物馆,新竹,2.2,4.3,https://you.ctrip.com/sight/hsinchu1197/1700196.html,https://dimg04.c-ctrip.com/images/100w1900000171q3l47EF_C_220_140.jpg
青草湖,新竹,2.2,4.3,https://you.ctrip.com/sight/hsinchu1197/1694126.html,https://dimg04.c-ctrip.com/images/1008hk143asd0v0r4E414_C_220_140.jpg
Xpark 水族馆,新竹,3.1,5,https://you.ctrip.com/sight/taoyuan1439/133903160.html,https://dimg04.c-ctrip.com/images/0106h12000b7giq0u74A4_C_220_140.jpg
可口可乐 桃园厂,新竹,3.4,4.1,https://you.ctrip.com/sight/taoyuan1439/1712675.html,https://dimg04.c-ctrip.com/images/10081c000001dvmqa6013_C_220_140.jpg
慈湖蒋介石先生陵园,新竹,3.0,3.5,https://you.ctrip.com/sight/taoyuan1439/3448397.html,https://dimg04.c-ctrip.com/images/0102k12000b7ts1f01D5E_C_220_140.jpg
石门水库,新竹,2.7,4.7,https://you.ctrip.com/sight/taoyuan1439/2498681.html,https://dimg04.c-ctrip.com/images/100m0x000000lf0ys3675_C_220_140.jpg
慈湖纪念雕塑公园,新竹,2.9,4.4,https://you.ctrip.com/sight/taoyuan1439/136542.html,https://dimg04.c-ctrip.com/images/0103j120009ev1fwuD135_C_220_140.jpg
南园,新竹,2.1,4.2,https://you.ctrip.com/sight/hsinchucounty3198/1694154.html,https://dimg04.c-ctrip.com/images/100d0p000000fmqf5CDC0_C_220_140.jpg
飞牛牧场,新竹,3.5,4.5,https://you.ctrip.com/sight/miaoli3199/135201.html,https://dimg04.c-ctrip.com/images/10011f000001h3671F970_C_220_140.jpg
向天湖,新竹,2.6,4.4,https://you.ctrip.com/sight/miaoli3199/1510061.html,https://dimg04.c-ctrip.com/images/0105w120006w6k3qk9D3F_C_220_140.jpg
袖珍博物馆,新竹,4.8,4.7,https://you.ctrip.com/sight/taipei360/144773.html,https://dimg04.c-ctrip.com/images/100u1f000001gqamj946C_C_220_140.jpg
芭比娃娃博物馆,新竹,4.1,4.9,https://you.ctrip.com/sight/newtaipeicity2063/1829450.html,https://dimg07.c-ctrip.com/images/100a180000013qlfn8118_C_220_140.jpg
丽宝乐园,新竹,4.5,4.5,https://you.ctrip.com/sight/taichung1369/1712726.html,https://dimg04.c-ctrip.com/images/100e0g0000007qllp40BD_C_220_140.jpg
豆腐岩,新竹,2.1,,https://you.ctrip.com/sight/hsinchucounty3198/4427033.html,https://dimg04.c-ctrip.com/images/0102r120009i0b6khF7F4_C_220_140.jpg
明德水库,新竹,2.5,4.7,https://you.ctrip.com/sight/miaoli3199/135211.html,https://dimg04.c-ctrip.com/images/0106s12000a5cdyrdD1B9_C_220_140.jpg
虎头山环保公园,新竹,3.3,4.4,https://you.ctrip.com/sight/taoyuan1439/1487418.html,https://dimg04.c-ctrip.com/images/01A4j2215bv1p9nf495A6_C_220_140.jpg
十八尖山,新竹,2.0,4.1,https://you.ctrip.com/sight/hsinchu1197/1754830.html,https://dimg04.c-ctrip.com/images/0ww3l120009rk9v3n7CA7_C_220_140.jpg
甘泉寺(石觀音寺),新竹,2.6,4.4,https://you.ctrip.com/sight/taoyuan1439/1487406.html,https://dimg04.c-ctrip.com/images/100j0i0000009e6b60CFA_C_220_140.jpg
台北小巨蛋,新竹,4.7,4.6,https://you.ctrip.com/sight/taipei360/62198.html,https://dimg08.c-ctrip.com/images/10091f000001gsmpqB4FF_C_220_140.jpg
中坜市,新竹,2.6,4.5,https://you.ctrip.com/sight/taoyuan1439/70362249.html,https://dimg04.c-ctrip.com/images/0ww0z120006pvg5en110D_C_220_140.jpg
龙潭观光大池,新竹,2.4,4.2,https://you.ctrip.com/sight/taoyuan1439/1487416.html,https://dimg04.c-ctrip.com/images/0ww0m120009rl86ouA516_C_220_140.jpg
新竹竹莲寺,新竹,1.9,4.6,https://you.ctrip.com/sight/hsinchu1197/5197161.html,https://dimg04.c-ctrip.com/images/0ww0v12000949hrey2453_C_220_140.jpg
看海公园,新竹,1.9,,https://you.ctrip.com/sight/hsinchu1197/5174904.html,https://dimg04.c-ctrip.com/images/0ww2z12000954ncpsCCD9_C_220_140.jpg
华山1914文创园区,新竹,4.5,4.7,https://you.ctrip.com/sight/taipei360/144794.html,https://dimg04.c-ctrip.com/images/10071f000001h6zk780D1_C_220_140.jpg
桃园活力健康农场,新竹,3.0,4.5,https://you.ctrip.com/sight/taoyuan1439/5182938.html,https://dimg04.c-ctrip.com/images/0ww6t120009473c8t4B5D_C_220_140.jpg
杨梅区贵山公园,新竹,2.2,4.4,https://you.ctrip.com/sight/taoyuan1439/123316.html,https://dimg04.c-ctrip.com/images/0102g2224me4z075c601D_C_220_140.jpg
红毛港红树林游乐区,新竹,1.9,4.4,https://you.ctrip.com/sight/hsinchucounty3198/1694155.html,https://dimg04.c-ctrip.com/images/10020i0000009dir29EB6_C_220_140.jpg
后里花田拼布公园,新竹,4.1,5,https://you.ctrip.com/sight/taichung1369/2394978.html,https://dimg04.c-ctrip.com/images/0ww6k12000946qei3F4DD_C_220_140.jpg
诚品书店（信义店）,新竹,4.7,4.6,https://you.ctrip.com/sight/taipei360/142459.html,https://dimg04.c-ctrip.com/images/100p10000000oibdaD026_C_220_140.jpg
峨眉湖,新竹,1.8,4,https://you.ctrip.com/sight/hsinchucounty3198/1694168.html,https://dimg04.c-ctrip.com/images/10060z000000miq8c5C68_C_220_140.jpg
慈湖风景区,新竹,2.6,4.6,https://you.ctrip.com/sight/taoyuan1439/1830042.html,https://dimg04.c-ctrip.com/images/10011f000001h358h209D_C_220_140.jpg
高美湿地,新竹,4.9,4.6,https://you.ctrip.com/sight/taichung1369/63256.html,https://dimg04.c-ctrip.com/images/fd/tg/g3/M00/A1/CC/CggYGlZ5BBSAIehLAAq_M0SAvjo078_C_220_140.jpg
北投温泉博物馆,新竹,4.7,4.6,https://you.ctrip.com/sight/taipei360/109810.html,https://dimg04.c-ctrip.com/images/100b1f000001gsokj2A73_C_220_140.jpg
神仙谷,新竹,2.4,,https://you.ctrip.com/sight/miaoli3199/5174931.html,https://dimg04.c-ctrip.com/images/0ww5v12000949awt29DF3_C_220_140.jpg
永康街,新竹,4.3,4.5,https://you.ctrip.com/sight/taipei360/139364.html,https://dimg02.c-ctrip.com/images/fd/tg/g4/M0B/73/14/CggYHFY7IaGAZ7ddACVnca2cNc4174_C_220_140.jpg
