names,places,links,imgs,scores,address,ranks
人山人海手信店,仙本那,https://you.ctrip.com/shopping/semporna14898/1741363.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,4.4,"Scuba Junkie Backpackers, Taman Bandar Semporna, 91308 Semporna, Sabah",1
风生水起特产(手信店),仙本那,https://you.ctrip.com/shopping/semporna14898/2065908.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,4.3,"lot 44, Blok H Seafront Resort Township, Taman Bandar Semporna, 91308 Semporna",2
亚洲土产店,仙本那,https://you.ctrip.com/shopping/semporna14898/1735153.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M0B/B4/FD/CghzfFW7TBSADCwmAAA_QkCyQxc009_C_220_140.jpg,4.6,仙本那,3
暴风潜水装备,仙本那,https://you.ctrip.com/shopping/semporna14898/2467841.html,https://dimg04.c-ctrip.com/images/10021c000001d96tl39E8_C_220_140.jpg,4.3,"Celebes Sea, 马来西亚",4
海之侣潜水用品店,仙本那,https://you.ctrip.com/shopping/semporna14898/2466314.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,4.0,海丰精品酒店一层,5
Azimah Trading,仙本那,https://you.ctrip.com/shopping/semporna14898/1681782.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,4.5,"Lot 1, Wisma YCL, Semporna Seafront, Jalan Tawau Semporna",6
Perniagaan Bathiar,仙本那,https://you.ctrip.com/shopping/semporna14898/70173123.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,马来西亚沙巴仙本那邮政编码: 91308,7
Wisma KK Lais,仙本那,https://you.ctrip.com/shopping/semporna14898/70195555.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M09/B3/FD/CghzgFW7TBOAaqc_AAA9FJcymtg610_C_220_140.jpg,,"Pekan Semporna, 91308 Semporna, Sabah, 马来西亚",8
Borneo Speedy Dive & Tour Sdn....,仙本那,https://you.ctrip.com/shopping/semporna14898/70274363.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"Peti Surat 168, Jalan Kastam, Unit No.3, Semporna Ocean Tourism Resort Centre Building, 91308, Semporna, Sabah, Malaysia",9
Big John Scuba,仙本那,https://you.ctrip.com/shopping/semporna14898/70269009.html,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/B3/FD/CghzgFW7TBWACDwHAABCr2lgBIY364_C_220_140.jpg,,"4°28'47. 118°36'56., 6, Jalan 6, Taman Delima, 86000 Kluang, Johor, Malaysia",10
