names,places,popularity,scores,links,imgs
鹿先生的小院,包头,2.8,,https://you.ctrip.com/sight/baotou347/134077363.html,https://dimg07.c-ctrip.com/images/0106r120009lnop1m306A_C_220_140.jpg
包头市奥林匹克公园,包头,2.8,3,https://you.ctrip.com/sight/baotou347/135983036.html,https://dimg04.c-ctrip.com/images/01A5712000a8cuku0925B_C_220_140.jpg
莲花山景区,包头,2.8,4.3,https://you.ctrip.com/sight/baotou347/4332362.html,https://dimg04.c-ctrip.com/images/0101j12000ay887cxCBF7_C_220_140.jpg
包头星空艺术馆,包头,2.8,2.7,https://you.ctrip.com/sight/baotou347/5620381.html,https://dimg04.c-ctrip.com/images/3509180000014f2phC1DD_C_220_140.jpg
释尼召沙漠绿海乐园,包头,3.8,4.3,https://you.ctrip.com/sight/dalateqi2964/1412641.html,https://dimg04.c-ctrip.com/images/0104p120009qrz16d6AC0_C_220_140.png
莫尼山泉小镇海洋世界,包头,4.3,4.5,https://you.ctrip.com/sight/wulateqianqi2977/2496678.html,https://dimg04.c-ctrip.com/images/100f1f000001gq924D329_C_220_140.jpg
健锡滑雪场,包头,2.7,4,https://you.ctrip.com/sight/baotou347/2005172.html,https://dimg04.c-ctrip.com/images/0105i120008by4i9y5E8E_C_220_140.jpg
大雁滩水上乐园,包头,2.7,,https://you.ctrip.com/sight/tumoteyouqi1446334/2479914.html,https://dimg04.c-ctrip.com/images/100f0h0000008s8jiB882_C_220_140.jpg
国恩禅寺,包头,2.7,,https://you.ctrip.com/sight/tumoteyouqi1446334/4596713.html,https://dimg04.c-ctrip.com/images/100n1e000001fja7i1E54_C_220_140.jpg
赛汗塔拉冰雪文化旅游节,包头,2.7,,https://you.ctrip.com/sight/baotou347/5706271.html,https://dimg01.c-ctrip.com/images/35071c000001dzht8821F_C_220_140.jpg
昭君岛,包头,2.7,4.1,https://you.ctrip.com/sight/baotou347/16013.html,https://dimg04.c-ctrip.com/images/0104a12000b36cgi674D2_C_220_140.jpg
黄河湿地风情园,包头,2.7,,https://you.ctrip.com/sight/baotou347/4596647.html,https://dimg04.c-ctrip.com/images/010261200096e2yh45142_C_220_140.png
开心哈乐室内儿童游乐园,包头,2.6,,https://you.ctrip.com/sight/baotou347/4596738.html,https://dimg04.c-ctrip.com/images/0105d120008g35swx50D2_C_220_140.jpg
内蒙大草原,包头,2.6,,https://you.ctrip.com/sight/damaoqi2961/90497703.html,https://dimg04.c-ctrip.com/images/0104i120009soeg5016FC.webp
希拉穆仁草原拉托维亚旅游接待点,包头,2.6,5,https://you.ctrip.com/sight/damaoqi2961/5610381.html,https://dimg04.c-ctrip.com/images/010311200095wck401A36_C_220_140.jpg
大雁滩景区,包头,2.6,,https://you.ctrip.com/sight/tumoteyouqi1446334/133977660.html,https://dimg04.c-ctrip.com/images/0102g120009f3mxyp444A_C_220_140.jpg
白云鄂博矿山,包头,2.5,4.1,https://you.ctrip.com/sight/baotou347/1709282.html,https://dimg04.c-ctrip.com/images/0102512000510pipq0BB5_C_220_140.jpg
水上乐园,包头,2.5,,https://you.ctrip.com/sight/baotou347/4596716.html,https://dimg07.c-ctrip.com/images/0ww17120006o0zh1r23CB_C_220_140.jpg
横竖街,包头,2.5,,https://you.ctrip.com/sight/baotou347/130368729.html,https://dimg04.c-ctrip.com/images/1me1o12000ajiun6tB586_C_220_140.jpg
赛汗塔拉恐龙乐园,包头,2.4,5,https://you.ctrip.com/sight/baotou347/129775855.html,https://dimg04.c-ctrip.com/images/0101h1200098x0xwrCDD1_C_220_140.jpg
