names,places,imgs
阶梯金字塔,Kafr Nassar,https://dimg04.c-ctrip.com/images/01019120009ec5caxCFDB_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100314000000w8bms203C_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100j14000000w63yv34DA_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100m14000000wfza5F7F9_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100k14000000waryb6A4F_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100g14000000w7abq0C42_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100w14000000wcmn7C4EA_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100t14000000w6n5i161A_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100214000000wdoa9F2DA_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100f14000000w6m4wB302_R_228_10000.jpg
尼罗河风帆船,Kafr Nassar,https://dimg04.c-ctrip.com/images/100m1f000001gzm4lB872_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g4/M00/A8/57/CggYHVZAZsOAIKNdAA72UrVjHTg398_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g4/M02/A6/A8/CggYHlZAZrWAUdEiAAzEmqqJH24268_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g4/M08/AA/A6/CggYHFZAZq6AJSEBAAohzbQ9SHI447_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0104e120008hrf3ai50C3_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0101k120008hrf2q375B4_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/01074120008j1vm1jDD2E_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100w0m000000douwc90B5_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/10041c000001clq8rD128_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100q1c000001c4scq497A_R_228_10000.jpg
穆罕默德·阿里清真寺,Kafr Nassar,https://dimg04.c-ctrip.com/images/10091f000001gsqhz6755_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g5/M01/AA/52/CggYsVcNs56AGivdABY6Nsp6eMU689_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g6/M06/B6/9A/CggYs1cNs5CAa6HLABlczUw1QVI586_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0101a120008iijepx7477_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0100i120008jfo8zqEA1A_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100g1c000001dj3xs09E3_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100t0h00000092t05C027_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100p0f0000007ll5u3A86_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g3/M02/9D/4E/CggYG1ZAZfCAPzDiAAtxsYan6N4834_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g4/M07/AA/9C/CggYHFZAZemALOLUAAwREEiYdnY102_R_228_10000.jpg
开罗歌剧院,Kafr Nassar,https://dimg04.c-ctrip.com/images/01032120009hiwnko1591_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/10060f0000007lk3d898D_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100j0f0000007ltht88D9_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100k1f000001guggn8088_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/10010f0000007llx038A3_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww2m12000ardgahgD2CE_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww6z12000ardg27cE8E2_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100l180000014pppp4C0E_R_228_10000.jpg
侯赛因清真寺,Kafr Nassar,https://dimg04.c-ctrip.com/images/100t0f0000007ll1aBFD9_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100v1f000001h1ce53B52_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g3/M00/44/45/CggYGlZvypSAH0y1AAGesy9YnHM436_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g4/M08/17/C5/CggYHVZUpZGAC-PLAAHmQGmXdWc678_R_228_10000.jpg
伊本·图伦清真寺,Kafr Nassar,https://dimg04.c-ctrip.com/images/0106512000a9a964m46E5_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g6/M08/AD/E7/CggYslcNuDOAWhUGABTZPcv4754683_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0106c120008k43zsi600F_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g4/M0A/15/23/CggYHFZmbx6ACdCgAADH2o-H82Y652_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0104m120008d14nsbB0DA_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0103t120008d144i0D2B1_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0100u120008d19w7rBC23_R_228_10000.jpg
科普特博物馆,Kafr Nassar,https://dimg04.c-ctrip.com/images/100m0g0000007q88wB096_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100v0g0000007q81qF8E8_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100u0g0000007q7hv21E2_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100a0g0000007q7twB880_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100s1f000001gx4vwAC2E_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0103g120008d34i4cDB15_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0104v120008d371ho6597_R_228_10000.jpg
政府大楼,Kafr Nassar,https://dimg04.c-ctrip.com/images/10071f000001h702o3102_R_228_10000.jpg
苏丹·哈桑清真寺,Kafr Nassar,https://dimg04.c-ctrip.com/images/fd/tg/g5/M0A/8A/49/CggYr1agepSAHY3XACm5Uio3Dp8817_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g6/M0B/AD/20/CggYslcNtUOATPCoABcJGs6YOo0264_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g4/M0A/B2/C9/CggYHVagcuaAB3pcACd9kBDrPdA509_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100f1c000001dibs4490C_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100e0f0000007lla49D53_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g3/M08/F7/FE/CggYGVaXTN2AByR1AADO-jhor8g923_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww1v120008ye10emA2E6_R_228_10000.jpg
塞加拉金字塔群,Kafr Nassar,https://dimg04.c-ctrip.com/images/0105c12000apxdnmbAE1C_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0106k12000apxdksi2B8A_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0104712000apxexc42B19_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0104o12000apxdn7i7CDB_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g5/M06/AB/83/CggYsFcNu_yAEMAaABdY_d3SgUQ072_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/fd/tg/g5/M07/AB/75/CggYsFcNu7aAYPuyABQw0pJc0kU763_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0105l120009zdd89d643E_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100f1a0000018c7ohEC89_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100q1a0000018dhcn6C64_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/100w160000010jn9k9651_R_228_10000.jpg
