names,places,imgs
Achimota Golf Club,阿克拉,https://dimg04.c-ctrip.com/images/100q1f000001grk7xE955_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/ww0p1e000001fhsh6F8DD_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/ww0d1e000001fgbp83C7B_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/ww041e000001f76bk7AB0_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/ww0s1e000001fcabnCDC0_R_228_10000.jpg
Makola Market,阿克拉,https://dimg04.c-ctrip.com/images/0ww5i120006posn71946F_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww19120006poseszDD9D_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww6u120006pos0glDC55_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww3h120006portbfE7D6_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww3a120006porvw6F0D9_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww6l120006poro7645A7_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww0u120006porke7B310_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww6i120006pore1fDD46_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww4t120006por8xb3EFF_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww5h120006por4cwE465_R_228_10000.jpg
Museum of Science & Technology,阿克拉,https://dimg04.c-ctrip.com/images/0101g120009xwqxpm921F_R_228_10000.jpg
Black Star Gate,阿克拉,https://dimg04.c-ctrip.com/images/ww0l1f000001gomn25929_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0g1f000001gp5ia1C15_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0e1f000001gr7ltC0B6_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0u1f000001gofnj3039_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww031f000001gq6sz89F0_R_228_10000.png
W.E.B. Dubois Center,阿克拉,https://dimg04.c-ctrip.com/images/ww071e000001ffcgdFAB9_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0g1e000001ezcs09387_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0f1e000001eyoleA028_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0t1e000001eypm68681_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0r1e000001ew39b58E7_R_228_10000.png
Osu Oxford Street,阿克拉,https://dimg04.c-ctrip.com/images/0ww2912000957h832494B_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww0u12000957gnoo0CD7_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww5c12000954eisbEFCB_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww0412000954eqqc676D_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww6y12000954bvm2ED4B_R_228_10000.jpg
Independence Square,阿克拉,https://dimg04.c-ctrip.com/images/0ww5e12000b9mlib482DB_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww6y12000arrll3wCD02_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww1812000acnv24xB47F_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww6l12000959qp6a69A2_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww6f12000958t4trAEB3_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww3812000958sus78747_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww4812000956cv2712FD_R_228_10000.jpg->https://dimg04.c-ctrip.com/images/0ww6912000957w7doEE3C_R_228_10000.jpg
Osu Castle,阿克拉,https://dimg04.c-ctrip.com/images/ww0l1e000001eysu85E08_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0c1e000001f1a1r1772_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0q1e000001eyo87CC43_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0v1e000001f8fjv985C_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww031e000001ez40m1174_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0p1e000001ewimkB7CD_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0i1e000001ew7bcBF18_R_228_10000.png->https://dimg04.c-ctrip.com/images/ww0u1e000001excty1E48_R_228_10000.png
Rawlings Park,阿克拉,
Artists Alliance Gallery,阿克拉,https://dimg04.c-ctrip.com/images/0ww36120008ytqa5gB2BD_R_228_10000.jpg
